,name,group,round,id_in_group,split,high,guess,twothirds,best,win,payoff,id,strategy
4808,GoR_4,141,7,1,1,0,18.0,19.67,18.0,1,0.86,pflqh1xy,
4809,GoR_4,141,7,2,1,0,75.0,19.67,18.0,0,0.68,spw8t6e8,
4810,GoR_4,141,7,3,1,0,1.0,19.67,18.0,0,0.07,jv5b7w6s,
4811,GoR_4,141,7,4,1,0,24.0,19.67,18.0,0,0.06,kfjzja51,
4812,GoR_4,141,8,1,1,0,21.0,23.17,21.0,1,0.86,pflqh1xy,"I saw that the media was below 35, so I chose numbers below 35 after a few games."
4813,GoR_4,141,8,2,1,0,10.0,23.17,21.0,0,0.68,spw8t6e8,Nothing in particular
4814,GoR_4,141,8,3,1,0,80.0,23.17,21.0,0,0.07,jv5b7w6s,it not right.
4815,GoR_4,141,8,4,1,0,28.0,23.17,21.0,0,0.06,kfjzja51,INCREASING AND DECREASING OF  POINTS
4816,GoR_4,144,1,1,1,1,30.0,41.67,30.0,1,2.0,fy2nkqpw,
4817,GoR_4,144,1,2,1,1,55.0,41.67,30.0,0,0.25,ghkyx3sb,
4818,GoR_4,144,1,3,1,1,77.0,41.67,30.0,0,0.5,iaenbzdz,
4819,GoR_4,144,1,4,1,1,88.0,41.67,30.0,0,1.25,ydc0e9ql,
4820,GoR_4,144,2,1,1,1,55.0,28.17,24.0,0,2.0,fy2nkqpw,
4821,GoR_4,144,2,2,1,1,46.0,28.17,24.0,0,0.25,ghkyx3sb,
4822,GoR_4,144,2,3,1,1,44.0,28.17,24.0,0,0.5,iaenbzdz,
4823,GoR_4,144,2,4,1,1,24.0,28.17,24.0,1,1.25,ydc0e9ql,
4824,GoR_4,144,3,1,1,1,23.0,23.0,23.0,1,2.0,fy2nkqpw,
4825,GoR_4,144,3,2,1,1,20.0,23.0,23.0,0,0.25,ghkyx3sb,
4826,GoR_4,144,3,3,1,1,75.0,23.0,23.0,0,0.5,iaenbzdz,
4827,GoR_4,144,3,4,1,1,20.0,23.0,23.0,0,1.25,ydc0e9ql,
4828,GoR_4,144,4,1,1,1,25.0,23.17,25.0,1,2.0,fy2nkqpw,
4829,GoR_4,144,4,2,1,1,10.0,23.17,25.0,0,0.25,ghkyx3sb,
4830,GoR_4,144,4,3,1,1,88.0,23.17,25.0,0,0.5,iaenbzdz,
4831,GoR_4,144,4,4,1,1,16.0,23.17,25.0,0,1.25,ydc0e9ql,
4832,GoR_4,144,5,1,1,1,26.0,17.0,18.0,0,2.0,fy2nkqpw,
4833,GoR_4,144,5,2,1,1,30.0,17.0,18.0,0,0.25,ghkyx3sb,
4834,GoR_4,144,5,3,1,1,18.0,17.0,18.0,1,0.5,iaenbzdz,
4835,GoR_4,144,5,4,1,1,28.0,17.0,18.0,0,1.25,ydc0e9ql,
4836,GoR_4,144,6,1,1,1,18.0,12.83,12.0,0,2.0,fy2nkqpw,
4837,GoR_4,144,6,2,1,1,25.0,12.83,12.0,0,0.25,ghkyx3sb,
4838,GoR_4,144,6,3,1,1,22.0,12.83,12.0,0,0.5,iaenbzdz,
4839,GoR_4,144,6,4,1,1,12.0,12.83,12.0,1,1.25,ydc0e9ql,
4840,GoR_4,144,7,1,1,1,50.0,16.5,15.0,0,2.0,fy2nkqpw,
4841,GoR_4,144,7,2,1,1,15.0,16.5,15.0,1,0.25,ghkyx3sb,
4842,GoR_4,144,7,3,1,1,19.0,16.5,15.0,0,0.5,iaenbzdz,
4843,GoR_4,144,7,4,1,1,15.0,16.5,15.0,1,1.25,ydc0e9ql,
4844,GoR_4,144,8,1,1,1,10.0,9.0,10.0,1,2.0,fy2nkqpw,I saw that average is decreasing so I also decreased my numbers.
4845,GoR_4,144,8,2,1,1,18.0,9.0,10.0,0,0.25,ghkyx3sb,a losing one....     It was hard because when I lowered my guess so did everyone else
4846,GoR_4,144,8,3,1,1,14.0,9.0,10.0,0,0.5,iaenbzdz,none just random numbers
4847,GoR_4,144,8,4,1,1,12.0,9.0,10.0,0,1.25,ydc0e9ql,I started high and realized others were going much lower so I tried to stay near the teens.
4848,GoR_4,151,1,1,1,0,57.0,32.83,30.0,0,0.68,omrlhoy9,
4849,GoR_4,151,1,2,1,0,50.0,32.83,30.0,0,0.0,t64ah5gt,
4850,GoR_4,151,1,3,1,0,30.0,32.83,30.0,1,1.05,z5xund3l,
4851,GoR_4,151,1,4,1,0,60.0,32.83,30.0,0,0.24,kixxijuh,
4852,GoR_4,151,2,1,1,0,40.0,27.17,33.0,0,0.68,omrlhoy9,
4853,GoR_4,151,2,2,1,0,50.0,27.17,33.0,0,0.0,t64ah5gt,
4854,GoR_4,151,2,3,1,0,33.0,27.17,33.0,1,1.05,z5xund3l,
4855,GoR_4,151,2,4,1,0,40.0,27.17,33.0,0,0.24,kixxijuh,
4856,GoR_4,151,3,1,1,0,30.0,23.33,30.0,1,0.68,omrlhoy9,
4857,GoR_4,151,3,2,1,0,35.0,23.33,30.0,0,0.0,t64ah5gt,
4858,GoR_4,151,3,3,1,0,35.0,23.33,30.0,0,1.05,z5xund3l,
4859,GoR_4,151,3,4,1,0,40.0,23.33,30.0,0,0.24,kixxijuh,
4860,GoR_4,151,4,1,1,0,30.0,20.83,20.0,0,0.68,omrlhoy9,
4861,GoR_4,151,4,2,1,0,30.0,20.83,20.0,0,0.0,t64ah5gt,
4862,GoR_4,151,4,3,1,0,20.0,20.83,20.0,1,1.05,z5xund3l,
4863,GoR_4,151,4,4,1,0,45.0,20.83,20.0,0,0.24,kixxijuh,
4864,GoR_4,151,5,1,1,0,25.0,20.33,22.0,0,0.68,omrlhoy9,
4865,GoR_4,151,5,2,1,0,40.0,20.33,22.0,0,0.0,t64ah5gt,
4866,GoR_4,151,5,3,1,0,22.0,20.33,22.0,1,1.05,z5xund3l,
4867,GoR_4,151,5,4,1,0,35.0,20.33,22.0,0,0.24,kixxijuh,
4868,GoR_4,151,6,1,1,0,18.0,15.0,18.0,1,0.68,omrlhoy9,
4869,GoR_4,151,6,2,1,0,25.0,15.0,18.0,0,0.0,t64ah5gt,
4870,GoR_4,151,6,3,1,0,23.0,15.0,18.0,0,1.05,z5xund3l,
4871,GoR_4,151,6,4,1,0,24.0,15.0,18.0,0,0.24,kixxijuh,
4872,GoR_4,151,7,1,1,0,20.0,18.5,20.0,1,0.68,omrlhoy9,
4873,GoR_4,151,7,2,1,0,60.0,18.5,20.0,0,0.0,t64ah5gt,
4874,GoR_4,151,7,3,1,0,15.0,18.5,20.0,0,1.05,z5xund3l,
4875,GoR_4,151,7,4,1,0,16.0,18.5,20.0,0,0.24,kixxijuh,
4876,GoR_4,151,8,1,1,0,20.0,26.83,24.0,0,0.68,omrlhoy9,I tried to estimate guesses of other participants and adjust my number to the winning one.  I expected that participants would try to give number similar to previous winning number.
4877,GoR_4,151,8,2,1,0,100.0,26.83,24.0,0,0.0,t64ah5gt,a number that might allow someone new to win
4878,GoR_4,151,8,3,1,0,17.0,26.83,24.0,0,1.05,z5xund3l,I tried to anticipate what the others would pick and aim for a number slightly lower than theirs
4879,GoR_4,151,8,4,1,0,24.0,26.83,24.0,1,0.24,kixxijuh,WE GOT Two-thirds of the average
4880,GoR_4,152,1,1,0,0,33.0,30.83,33.0,1,0.33,v2w3xb6s,
4881,GoR_4,152,1,2,0,0,99.0,30.83,33.0,0,0.36,fvllxh5j,
4882,GoR_4,152,1,3,0,0,27.0,30.83,33.0,0,0.43,aps1bxhq,
4883,GoR_4,152,1,4,0,0,26.0,30.83,33.0,0,0.32,21e6j1jf,
4884,GoR_4,152,2,1,0,0,44.0,22.5,18.0,0,0.33,v2w3xb6s,
4885,GoR_4,152,2,2,0,0,18.0,22.5,18.0,1,0.36,fvllxh5j,
4886,GoR_4,152,2,3,0,0,45.0,22.5,18.0,0,0.43,aps1bxhq,
4887,GoR_4,152,2,4,0,0,28.0,22.5,18.0,0,0.32,21e6j1jf,
4888,GoR_4,152,3,1,0,0,30.0,17.67,18.0,0,0.33,v2w3xb6s,
4889,GoR_4,152,3,2,0,0,23.0,17.67,18.0,0,0.36,fvllxh5j,
4890,GoR_4,152,3,3,0,0,35.0,17.67,18.0,0,0.43,aps1bxhq,
4891,GoR_4,152,3,4,0,0,18.0,17.67,18.0,1,0.32,21e6j1jf,
4892,GoR_4,152,4,1,0,0,15.0,11.33,14.0,0,0.33,v2w3xb6s,
4893,GoR_4,152,4,2,0,0,18.0,11.33,14.0,0,0.36,fvllxh5j,
4894,GoR_4,152,4,3,0,0,21.0,11.33,14.0,0,0.43,aps1bxhq,
4895,GoR_4,152,4,4,0,0,14.0,11.33,14.0,1,0.32,21e6j1jf,
4896,GoR_4,152,5,1,0,0,5.0,6.33,7.0,0,0.33,v2w3xb6s,
4897,GoR_4,152,5,2,0,0,18.0,6.33,7.0,0,0.36,fvllxh5j,
4898,GoR_4,152,5,3,0,0,7.0,6.33,7.0,1,0.43,aps1bxhq,
4899,GoR_4,152,5,4,0,0,8.0,6.33,7.0,0,0.32,21e6j1jf,
4900,GoR_4,152,6,1,0,0,79.0,29.33,12.0,0,0.33,v2w3xb6s,
4901,GoR_4,152,6,2,0,0,81.0,29.33,12.0,0,0.36,fvllxh5j,
4902,GoR_4,152,6,3,0,0,12.0,29.33,12.0,1,0.43,aps1bxhq,
4903,GoR_4,152,6,4,0,0,4.0,29.33,12.0,0,0.32,21e6j1jf,
4904,GoR_4,152,7,1,0,0,100.0,29.5,18.0,0,0.33,v2w3xb6s,
4905,GoR_4,152,7,2,0,0,18.0,29.5,18.0,1,0.36,fvllxh5j,
4906,GoR_4,152,7,3,0,0,54.0,29.5,18.0,0,0.43,aps1bxhq,
4907,GoR_4,152,7,4,0,0,5.0,29.5,18.0,0,0.32,21e6j1jf,
4908,GoR_4,152,8,1,0,0,97.0,26.67,24.0,0,0.33,v2w3xb6s,Try to mess up Player 4
4909,GoR_4,152,8,2,0,0,9.0,26.67,24.0,0,0.36,fvllxh5j,I just like number 9
4910,GoR_4,152,8,3,0,0,24.0,26.67,24.0,1,0.43,aps1bxhq,I was looking the numbers that the others chose in the previous rounds and I was guessing which way they will be going in the current round. 
4911,GoR_4,152,8,4,0,0,30.0,26.67,24.0,0,0.32,21e6j1jf,just random numbers
4912,GoR_4,156,1,1,0,0,45.0,28.0,12.0,0,0.1,549hy9p0,
4913,GoR_4,156,1,2,0,0,55.0,28.0,12.0,0,0.0,gojrzi37,
4914,GoR_4,156,1,3,0,0,56.0,28.0,12.0,0,0.39,so8q54h4,
4915,GoR_4,156,1,4,0,0,12.0,28.0,12.0,1,0.63,ab2kq93v,
4916,GoR_4,156,2,1,0,0,28.0,22.5,23.0,0,0.1,549hy9p0,
4917,GoR_4,156,2,2,0,0,20.0,22.5,23.0,0,0.0,gojrzi37,
4918,GoR_4,156,2,3,0,0,64.0,22.5,23.0,0,0.39,so8q54h4,
4919,GoR_4,156,2,4,0,0,23.0,22.5,23.0,1,0.63,ab2kq93v,
4920,GoR_4,156,3,1,0,0,25.0,18.67,16.0,0,0.1,549hy9p0,
4921,GoR_4,156,3,2,0,0,28.0,18.67,16.0,0,0.0,gojrzi37,
4922,GoR_4,156,3,3,0,0,43.0,18.67,16.0,0,0.39,so8q54h4,
4923,GoR_4,156,3,4,0,0,16.0,18.67,16.0,1,0.63,ab2kq93v,
4924,GoR_4,156,4,1,0,0,14.0,12.33,13.0,0,0.1,549hy9p0,
4925,GoR_4,156,4,2,0,0,20.0,12.33,13.0,0,0.0,gojrzi37,
4926,GoR_4,156,4,3,0,0,13.0,12.33,13.0,1,0.39,so8q54h4,
4927,GoR_4,156,4,4,0,0,27.0,12.33,13.0,0,0.63,ab2kq93v,
4928,GoR_4,156,5,1,0,0,9.0,14.17,13.0,0,0.1,549hy9p0,
4929,GoR_4,156,5,2,0,0,40.0,14.17,13.0,0,0.0,gojrzi37,
4930,GoR_4,156,5,3,0,0,13.0,14.17,13.0,1,0.39,so8q54h4,
4931,GoR_4,156,5,4,0,0,23.0,14.17,13.0,0,0.63,ab2kq93v,
4932,GoR_4,156,6,1,0,0,17.0,13.17,13.0,0,0.1,549hy9p0,
4933,GoR_4,156,6,2,0,0,16.0,13.17,13.0,0,0.0,gojrzi37,
4934,GoR_4,156,6,3,0,0,13.0,13.17,13.0,1,0.39,so8q54h4,
4935,GoR_4,156,6,4,0,0,33.0,13.17,13.0,0,0.63,ab2kq93v,
4936,GoR_4,156,7,1,0,0,14.0,8.67,12.0,0,0.1,549hy9p0,
4937,GoR_4,156,7,2,0,0,13.0,8.67,12.0,0,0.0,gojrzi37,
4938,GoR_4,156,7,3,0,0,13.0,8.67,12.0,0,0.39,so8q54h4,
4939,GoR_4,156,7,4,0,0,12.0,8.67,12.0,1,0.63,ab2kq93v,
4940,GoR_4,156,8,1,0,0,10.0,7.5,10.0,1,0.1,549hy9p0,I tried to consider the previous results to decide
4941,GoR_4,156,8,2,0,0,13.0,7.5,10.0,0,0.0,gojrzi37,i had none
4942,GoR_4,156,8,3,0,0,11.0,7.5,10.0,0,0.39,so8q54h4,went low
4943,GoR_4,156,8,4,0,0,11.0,7.5,10.0,0,0.63,ab2kq93v,I relied on my gut feelings to select a number.
4944,GoR_4,159,1,1,0,0,80.0,55.33,80.0,1,0.8,1jo9lrkm,
4945,GoR_4,159,1,2,0,0,84.0,55.33,80.0,0,0.96,zq3vcmoe,
4946,GoR_4,159,1,3,0,0,88.0,55.33,80.0,0,0.68,981f2k7y,
4947,GoR_4,159,1,4,0,0,80.0,55.33,80.0,1,1.6,panzubpz,
4948,GoR_4,159,2,1,0,0,71.0,35.5,24.0,0,0.8,1jo9lrkm,
4949,GoR_4,159,2,2,0,0,24.0,35.5,24.0,1,0.96,zq3vcmoe,
4950,GoR_4,159,2,3,0,0,68.0,35.5,24.0,0,0.68,981f2k7y,
4951,GoR_4,159,2,4,0,0,50.0,35.5,24.0,0,1.6,panzubpz,
4952,GoR_4,159,3,1,0,0,47.0,31.17,36.0,0,0.8,1jo9lrkm,
4953,GoR_4,159,3,2,0,0,44.0,31.17,36.0,0,0.96,zq3vcmoe,
4954,GoR_4,159,3,3,0,0,36.0,31.17,36.0,1,0.68,981f2k7y,
4955,GoR_4,159,3,4,0,0,60.0,31.17,36.0,0,1.6,panzubpz,
4956,GoR_4,159,4,1,0,0,65.0,31.5,50.0,0,0.8,1jo9lrkm,
4957,GoR_4,159,4,2,0,0,62.0,31.5,50.0,0,0.96,zq3vcmoe,
4958,GoR_4,159,4,3,0,0,12.0,31.5,50.0,0,0.68,981f2k7y,
4959,GoR_4,159,4,4,0,0,50.0,31.5,50.0,1,1.6,panzubpz,
4960,GoR_4,159,5,1,0,0,53.0,36.17,48.0,0,0.8,1jo9lrkm,
4961,GoR_4,159,5,2,0,0,48.0,36.17,48.0,1,0.96,zq3vcmoe,
4962,GoR_4,159,5,3,0,0,56.0,36.17,48.0,0,0.68,981f2k7y,
4963,GoR_4,159,5,4,0,0,60.0,36.17,48.0,0,1.6,panzubpz,
4964,GoR_4,159,6,1,0,0,43.0,31.5,24.0,0,0.8,1jo9lrkm,
4965,GoR_4,159,6,2,0,0,24.0,31.5,24.0,1,0.96,zq3vcmoe,
4966,GoR_4,159,6,3,0,0,72.0,31.5,24.0,0,0.68,981f2k7y,
4967,GoR_4,159,6,4,0,0,50.0,31.5,24.0,0,1.6,panzubpz,
4968,GoR_4,159,7,1,0,0,27.0,32.17,32.0,0,0.8,1jo9lrkm,
4969,GoR_4,159,7,2,0,0,64.0,32.17,32.0,0,0.96,zq3vcmoe,
4970,GoR_4,159,7,3,0,0,32.0,32.17,32.0,1,0.68,981f2k7y,
4971,GoR_4,159,7,4,0,0,70.0,32.17,32.0,0,1.6,panzubpz,
4972,GoR_4,159,8,1,0,0,71.0,33.83,30.0,0,0.8,1jo9lrkm,Just i subtracted from the 1st chooses number again added back certain numbers then chosen the final one.
4973,GoR_4,159,8,2,0,0,84.0,33.83,30.0,0,0.96,zq3vcmoe,I chose numbers at random
4974,GoR_4,159,8,3,0,0,18.0,33.83,30.0,0,0.68,981f2k7y,I didn't employ any certain strategy 
4975,GoR_4,159,8,4,0,0,30.0,33.83,30.0,1,1.6,panzubpz,last average
4976,GoR_4,161,1,1,0,0,75.0,30.33,25.0,0,0.35,sk1huzcc,
4977,GoR_4,161,1,2,0,0,25.0,30.33,25.0,1,0.79,52nzf852,
4978,GoR_4,161,1,3,0,0,42.0,30.33,25.0,0,0.2,vcwc87b1,
4979,GoR_4,161,1,4,0,0,40.0,30.33,25.0,0,0.59,p4c4gepn,
4980,GoR_4,161,2,1,0,0,45.0,25.33,28.0,0,0.35,sk1huzcc,
4981,GoR_4,161,2,2,0,0,28.0,25.33,28.0,1,0.79,52nzf852,
4982,GoR_4,161,2,3,0,0,42.0,25.33,28.0,0,0.2,vcwc87b1,
4983,GoR_4,161,2,4,0,0,37.0,25.33,28.0,0,0.59,p4c4gepn,
4984,GoR_4,161,3,1,0,0,33.0,17.5,20.0,0,0.35,sk1huzcc,
4985,GoR_4,161,3,2,0,0,26.0,17.5,20.0,0,0.79,52nzf852,
4986,GoR_4,161,3,3,0,0,20.0,17.5,20.0,1,0.2,vcwc87b1,
4987,GoR_4,161,3,4,0,0,26.0,17.5,20.0,0,0.59,p4c4gepn,
4988,GoR_4,161,4,1,0,0,67.0,22.67,25.0,0,0.35,sk1huzcc,
4989,GoR_4,161,4,2,0,0,29.0,22.67,25.0,0,0.79,52nzf852,
4990,GoR_4,161,4,3,0,0,15.0,22.67,25.0,0,0.2,vcwc87b1,
4991,GoR_4,161,4,4,0,0,25.0,22.67,25.0,1,0.59,p4c4gepn,
4992,GoR_4,161,5,1,0,0,30.0,16.5,19.0,0,0.35,sk1huzcc,
4993,GoR_4,161,5,2,0,0,25.0,16.5,19.0,0,0.79,52nzf852,
4994,GoR_4,161,5,3,0,0,25.0,16.5,19.0,0,0.2,vcwc87b1,
4995,GoR_4,161,5,4,0,0,19.0,16.5,19.0,1,0.59,p4c4gepn,
4996,GoR_4,161,6,1,0,0,15.0,12.17,15.0,1,0.35,sk1huzcc,
4997,GoR_4,161,6,2,0,0,18.0,12.17,15.0,0,0.79,52nzf852,
4998,GoR_4,161,6,3,0,0,25.0,12.17,15.0,0,0.2,vcwc87b1,
4999,GoR_4,161,6,4,0,0,15.0,12.17,15.0,1,0.59,p4c4gepn,
5000,GoR_4,161,7,1,0,0,25.0,29.33,26.0,0,0.35,sk1huzcc,
5001,GoR_4,161,7,2,0,0,26.0,29.33,26.0,1,0.79,52nzf852,
5002,GoR_4,161,7,3,0,0,25.0,29.33,26.0,0,0.2,vcwc87b1,
5003,GoR_4,161,7,4,0,0,100.0,29.33,26.0,0,0.59,p4c4gepn,
5004,GoR_4,161,8,1,0,0,20.0,17.83,20.0,1,0.35,sk1huzcc,none
5005,GoR_4,161,8,2,0,0,27.0,17.83,20.0,0,0.79,52nzf852,NICE
5006,GoR_4,161,8,3,0,0,25.0,17.83,20.0,0,0.2,vcwc87b1,Tried looking at what others were doing and tried to guess the best number between them 
5007,GoR_4,161,8,4,0,0,35.0,17.83,20.0,0,0.59,p4c4gepn,The game started off with a low average and started to decrease. I chose low numbers to try and win. I then started to pick higher numbers to get the average higher in hopes that others would pick high numbers and I could try and win a higher bonus. 
5008,GoR_4,163,1,1,1,0,40.0,18.17,24.0,0,0.27,wj3qeegc,
5009,GoR_4,163,1,2,1,0,0.0,18.17,24.0,0,0.39,v1wi0xle,
5010,GoR_4,163,1,3,1,0,45.0,18.17,24.0,0,0.35,cogsheme,
5011,GoR_4,163,1,4,1,0,24.0,18.17,24.0,1,0.49,g766o17d,
5012,GoR_4,163,2,1,1,0,35.0,21.33,20.0,0,0.27,wj3qeegc,
5013,GoR_4,163,2,2,1,0,20.0,21.33,20.0,1,0.39,v1wi0xle,
5014,GoR_4,163,2,3,1,0,30.0,21.33,20.0,0,0.35,cogsheme,
5015,GoR_4,163,2,4,1,0,43.0,21.33,20.0,0,0.49,g766o17d,
5016,GoR_4,163,3,1,1,0,20.0,14.83,20.0,1,0.27,wj3qeegc,
5017,GoR_4,163,3,2,1,0,22.0,14.83,20.0,0,0.39,v1wi0xle,
5018,GoR_4,163,3,3,1,0,20.0,14.83,20.0,1,0.35,cogsheme,
5019,GoR_4,163,3,4,1,0,27.0,14.83,20.0,0,0.49,g766o17d,
5020,GoR_4,163,4,1,1,0,20.0,10.83,12.0,0,0.27,wj3qeegc,
5021,GoR_4,163,4,2,1,0,12.0,10.83,12.0,1,0.39,v1wi0xle,
5022,GoR_4,163,4,3,1,0,17.0,10.83,12.0,0,0.35,cogsheme,
5023,GoR_4,163,4,4,1,0,16.0,10.83,12.0,0,0.49,g766o17d,
5024,GoR_4,163,5,1,1,0,14.0,7.83,8.0,0,0.27,wj3qeegc,
5025,GoR_4,163,5,2,1,0,10.0,7.83,8.0,0,0.39,v1wi0xle,
5026,GoR_4,163,5,3,1,0,8.0,7.83,8.0,1,0.35,cogsheme,
5027,GoR_4,163,5,4,1,0,15.0,7.83,8.0,0,0.49,g766o17d,
5028,GoR_4,163,6,1,1,0,5.0,23.0,25.0,0,0.27,wj3qeegc,
5029,GoR_4,163,6,2,1,0,100.0,23.0,25.0,0,0.39,v1wi0xle,
5030,GoR_4,163,6,3,1,0,8.0,23.0,25.0,0,0.35,cogsheme,
5031,GoR_4,163,6,4,1,0,25.0,23.0,25.0,1,0.49,g766o17d,
5032,GoR_4,163,7,1,1,0,20.0,19.17,20.0,1,0.27,wj3qeegc,
5033,GoR_4,163,7,2,1,0,20.0,19.17,20.0,1,0.39,v1wi0xle,
5034,GoR_4,163,7,3,1,0,20.0,19.17,20.0,1,0.35,cogsheme,
5035,GoR_4,163,7,4,1,0,55.0,19.17,20.0,0,0.49,g766o17d,
5036,GoR_4,163,8,1,1,0,20.0,19.5,20.0,1,0.27,wj3qeegc,Trying to guess what the other people were going to choose.
5037,GoR_4,163,8,2,1,0,17.0,19.5,20.0,0,0.39,v1wi0xle,I just guessed a value that I thought would be closest to 2/3 of the average. Although I did guess 100 on one trial to try to raise the values back up. It worked marginally well.
5038,GoR_4,163,8,3,1,0,20.0,19.5,20.0,1,0.35,cogsheme,Choosing an answer based on previous winners
5039,GoR_4,163,8,4,1,0,60.0,19.5,20.0,0,0.49,g766o17d,I tried to stay close to what the group what choosing.
5040,GoR_4,169,1,1,1,0,42.0,24.67,11.0,0,0.22,e35xs3nl,
5041,GoR_4,169,1,2,1,0,45.0,24.67,11.0,0,0.31,pc0s747m,
5042,GoR_4,169,1,3,1,0,50.0,24.67,11.0,0,0.48,gt62m65g,
5043,GoR_4,169,1,4,1,0,11.0,24.67,11.0,1,0.56,uytzj12x,
5044,GoR_4,169,2,1,1,0,64.0,31.0,25.0,0,0.22,e35xs3nl,
5045,GoR_4,169,2,2,1,0,74.0,31.0,25.0,0,0.31,pc0s747m,
5046,GoR_4,169,2,3,1,0,23.0,31.0,25.0,0,0.48,gt62m65g,
5047,GoR_4,169,2,4,1,0,25.0,31.0,25.0,1,0.56,uytzj12x,
5048,GoR_4,169,3,1,1,0,67.0,19.0,9.0,0,0.22,e35xs3nl,
5049,GoR_4,169,3,2,1,0,9.0,19.0,9.0,1,0.31,pc0s747m,
5050,GoR_4,169,3,3,1,0,8.0,19.0,9.0,0,0.48,gt62m65g,
5051,GoR_4,169,3,4,1,0,30.0,19.0,9.0,0,0.56,uytzj12x,
5052,GoR_4,169,4,1,1,0,70.0,24.33,23.0,0,0.22,e35xs3nl,
5053,GoR_4,169,4,2,1,0,33.0,24.33,23.0,0,0.31,pc0s747m,
5054,GoR_4,169,4,3,1,0,23.0,24.33,23.0,1,0.48,gt62m65g,
5055,GoR_4,169,4,4,1,0,20.0,24.33,23.0,0,0.56,uytzj12x,
5056,GoR_4,169,5,1,1,0,70.0,29.17,25.0,0,0.22,e35xs3nl,
5057,GoR_4,169,5,2,1,0,70.0,29.17,25.0,0,0.31,pc0s747m,
5058,GoR_4,169,5,3,1,0,25.0,29.17,25.0,1,0.48,gt62m65g,
5059,GoR_4,169,5,4,1,0,10.0,29.17,25.0,0,0.56,uytzj12x,
5060,GoR_4,169,6,1,1,0,55.0,21.67,22.0,0,0.22,e35xs3nl,
5061,GoR_4,169,6,2,1,0,22.0,21.67,22.0,1,0.31,pc0s747m,
5062,GoR_4,169,6,3,1,0,28.0,21.67,22.0,0,0.48,gt62m65g,
5063,GoR_4,169,6,4,1,0,25.0,21.67,22.0,0,0.56,uytzj12x,
5064,GoR_4,169,7,1,1,0,22.0,16.0,22.0,1,0.22,e35xs3nl,
5065,GoR_4,169,7,2,1,0,27.0,16.0,22.0,0,0.31,pc0s747m,
5066,GoR_4,169,7,3,1,0,23.0,16.0,22.0,0,0.48,gt62m65g,
5067,GoR_4,169,7,4,1,0,24.0,16.0,22.0,0,0.56,uytzj12x,
5068,GoR_4,169,8,1,1,0,22.0,15.33,20.0,0,0.22,e35xs3nl,"I first tried to increase the bonus amount by using higher numbers, when I saw that the other players did not do that I adjusted my last few guesses to a lower number to try to win at least 1 bonus which I was able to achieve."
5069,GoR_4,169,8,2,1,0,25.0,15.33,20.0,0,0.31,pc0s747m,"I was going up just a little bit at the end there, I was watching the other people and what they would guess."
5070,GoR_4,169,8,3,1,0,25.0,15.33,20.0,0,0.48,gt62m65g,"I tried to use the average from the previous round to make my guess for the current round. Basically I thought the averages were close +/- 5 to the last pick. I'm not sure that I was right about that, but that was my strategy."
5071,GoR_4,169,8,4,1,0,20.0,15.33,20.0,1,0.56,uytzj12x,I tried to pick numbers lower than I thought people would expect.
5072,GoR_4,170,1,1,1,0,56.0,40.17,46.0,0,0.0,jjr1fr2w,
5073,GoR_4,170,1,2,1,0,46.0,40.17,46.0,1,0.69,rzuo4z3w,
5074,GoR_4,170,1,3,1,0,89.0,40.17,46.0,0,0.18,67e44xpo,
5075,GoR_4,170,1,4,1,0,50.0,40.17,46.0,0,1.17,j39a1t0f,
5076,GoR_4,170,2,1,1,0,60.0,38.67,50.0,0,0.0,jjr1fr2w,
5077,GoR_4,170,2,2,1,0,52.0,38.67,50.0,0,0.69,rzuo4z3w,
5078,GoR_4,170,2,3,1,0,70.0,38.67,50.0,0,0.18,67e44xpo,
5079,GoR_4,170,2,4,1,0,50.0,38.67,50.0,1,1.17,j39a1t0f,
5080,GoR_4,170,3,1,1,0,60.0,38.5,45.0,0,0.0,jjr1fr2w,
5081,GoR_4,170,3,2,1,0,46.0,38.5,45.0,0,0.69,rzuo4z3w,
5082,GoR_4,170,3,3,1,0,80.0,38.5,45.0,0,0.18,67e44xpo,
5083,GoR_4,170,3,4,1,0,45.0,38.5,45.0,1,1.17,j39a1t0f,
5084,GoR_4,170,4,1,1,0,50.0,24.17,18.0,0,0.0,jjr1fr2w,
5085,GoR_4,170,4,2,1,0,32.0,24.17,18.0,0,0.69,rzuo4z3w,
5086,GoR_4,170,4,3,1,0,18.0,24.17,18.0,1,0.18,67e44xpo,
5087,GoR_4,170,4,4,1,0,45.0,24.17,18.0,0,1.17,j39a1t0f,
5088,GoR_4,170,5,1,1,0,25.0,13.17,16.0,0,0.0,jjr1fr2w,
5089,GoR_4,170,5,2,1,0,16.0,13.17,16.0,1,0.69,rzuo4z3w,
5090,GoR_4,170,5,3,1,0,18.0,13.17,16.0,0,0.18,67e44xpo,
5091,GoR_4,170,5,4,1,0,20.0,13.17,16.0,0,1.17,j39a1t0f,
5092,GoR_4,170,6,1,1,0,33.0,12.0,14.0,0,0.0,jjr1fr2w,
5093,GoR_4,170,6,2,1,0,14.0,12.0,14.0,1,0.69,rzuo4z3w,
5094,GoR_4,170,6,3,1,0,15.0,12.0,14.0,0,0.18,67e44xpo,
5095,GoR_4,170,6,4,1,0,10.0,12.0,14.0,1,1.17,j39a1t0f,
