,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
91,9bbkjlye,history,2018-08-22 15:35:04.312104+00:00,A2YM550H2AL6JO,403,1,120,1,[119],220.0,8.0,0.0,0.03
92,9bbkjlye,history,2018-08-22 15:36:56.843336+00:00,A1XCR8UPNMH8L,403,1,121,1,[120],210.0,5.0,0.0,0.02
93,9bbkjlye,history,2018-08-22 15:37:40.258249+00:00,A1RWXE4FE0N6SS,403,1,122,1,[121],180.0,4.0,0.0,0.02
94,9bbkjlye,history,2018-08-22 15:41:21.545996+00:00,A1X1OL9L162X8Q,403,1,123,1,[122],220.0,5.0,0.0,0.02
95,9bbkjlye,history,2018-08-22 15:42:16.552357+00:00,AEBMA5BAWFBMJ,403,1,124,1,[123],250.0,8.0,0.0,0.03
96,9bbkjlye,history,2018-08-22 15:42:35.691933+00:00,A1TEQTP52NS7D1,403,1,125,1,[124],150.0,5.0,0.0,0.02
97,9bbkjlye,history,2018-08-22 15:44:05.180751+00:00,A1L2LV7ZH4JCA1,403,1,126,1,[125],200.0,33.0,0.0,0.11
98,9bbkjlye,history,2018-08-22 15:44:23.109957+00:00,AA1Q1AVAEW7G4,403,1,127,1,[126],321.0,50.0,0.0,0.17
99,9bbkjlye,history,2018-08-22 15:47:41.428043+00:00,A3QLGMZOLGMBQ1,403,1,128,1,[127],460.0,5.0,0.0,0.02
100,9bbkjlye,history,2018-08-22 15:49:36.690500+00:00,A14P3ZTCQI6B3S,403,1,130,1,[128],560.0,4.0,0.0,0.01
101,9bbkjlye,history,2018-08-22 15:48:30.831970+00:00,A31X1GTJE4QPK3,403,1,129,1,[130],400.0,40.0,1.0,1.14
102,9bbkjlye,history,2018-08-22 15:53:14.366808+00:00,A1E94U14N16SYJ,403,1,131,1,[129],500.0,5.0,0.0,0.02
103,9bbkjlye,history,2018-08-22 15:59:27.686052+00:00,A2C9N7WI4099RT,403,1,132,1,[131],550.0,5.0,0.0,0.02
104,9bbkjlye,history,2018-08-22 16:09:21.459037+00:00,A2AU2E2E9A0I1,403,1,133,1,[132],525.0,10.0,0.0,0.04
105,9bbkjlye,history,2018-08-22 16:15:56.994398+00:00,A2S1URN2MPD3SK,403,1,135,1,[133],400.0,5.0,1.0,1.02
106,9bbkjlye,history,2018-08-22 16:16:25.950388+00:00,A2SQNFOLWYZ0MU,403,1,136,1,[135],248.0,5.0,0.0,0.02
107,9bbkjlye,history,2018-08-22 16:17:44.896610+00:00,A2RA5D6OTXRWKJ,403,1,137,1,[136],600.0,5.0,0.0,0.02
108,9bbkjlye,history,2018-08-22 16:20:09.654928+00:00,A29AX5O8KL48F8,403,1,138,1,[137],289.0,4.0,0.0,0.02
109,9bbkjlye,history,2018-08-22 16:23:27.504052+00:00,A1JS6T809ORXEF,403,1,140,1,[138],300.0,10.0,0.0,0.03
110,9bbkjlye,history,2018-08-22 16:25:04.051091+00:00,ABNJUVNHFVINU,403,1,141,1,[140],205.0,45.0,0.0,0.15
111,9bbkjlye,history,2018-08-22 16:28:53.945908+00:00,A5EU1AQJNC7F2,403,1,142,1,[141],620.0,4.0,0.0,0.01
112,9bbkjlye,history,2018-08-22 16:32:48.837147+00:00,AFASY2VX8PADR,403,1,143,1,[142],800.0,5.0,0.0,0.02
113,9bbkjlye,history,2018-08-22 16:34:14.535710+00:00,A1LD9ZQ3XTCWUN,403,1,144,1,[143],650.0,10.0,0.0,0.03
114,9bbkjlye,history,2018-08-22 16:38:46.613534+00:00,A30G113XRQO3VL,403,1,145,1,[144],640.0,5.0,0.0,0.02
115,9bbkjlye,history,2018-08-22 16:49:09.239214+00:00,A2PJBSDDN22XIX,403,1,147,1,[145],350.0,5.0,0.0,0.02
116,9bbkjlye,history,2018-08-22 16:54:45.386201+00:00,A2NH9ET0QJL1SV,403,1,148,1,[147],365.0,4.0,1.0,1.02
117,9bbkjlye,history,2018-08-22 16:59:18.471213+00:00,A2IAB0X4ZI3YS7,403,1,149,1,[148],325.0,7.0,0.0,0.03
118,9bbkjlye,history,2018-08-22 17:02:09.428084+00:00,A205CDFBTD05Q4,403,1,150,1,[149],650.0,5.0,0.0,0.02
119,9bbkjlye,history,2018-08-22 17:12:41.795891+00:00,A3Q2T4HO43G4EY,403,1,151,1,[150],800.0,5.0,0.0,0.02
120,9bbkjlye,history,2018-08-22 17:21:24.381829+00:00,A1GL98AM404FJW,403,1,153,1,[151],820.0,11.0,0.0,0.04
121,9bbkjlye,history,2018-08-22 17:28:20.583346+00:00,A7FBMFBMTWYBX,403,1,154,1,[153],234.0,5.0,0.0,0.02
122,9bbkjlye,history,2018-08-22 18:04:56.387115+00:00,A1RKZZE3XQKFBG,403,1,155,1,[154],250.0,5.0,0.0,0.02
