participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_2_45.1.player.id_in_group,GoR_2_45.1.player.guess,GoR_2_45.1.player.is_winner,GoR_2_45.1.player.strategy_guess,GoR_2_45.1.player.payoff,GoR_2_45.1.group.id_in_subsession,GoR_2_45.1.group.two_thirds_avg,GoR_2_45.1.group.best_guess,GoR_2_45.1.group.num_winners,GoR_2_45.1.group.high,GoR_2_45.1.group.split,GoR_2_45.1.group.timeout,GoR_2_45.1.subsession.round_number,GoR_2_45.2.player.id_in_group,GoR_2_45.2.player.guess,GoR_2_45.2.player.is_winner,GoR_2_45.2.player.strategy_guess,GoR_2_45.2.player.payoff,GoR_2_45.2.group.id_in_subsession,GoR_2_45.2.group.two_thirds_avg,GoR_2_45.2.group.best_guess,GoR_2_45.2.group.num_winners,GoR_2_45.2.group.high,GoR_2_45.2.group.split,GoR_2_45.2.group.timeout,GoR_2_45.2.subsession.round_number,GoR_2_45.3.player.id_in_group,GoR_2_45.3.player.guess,GoR_2_45.3.player.is_winner,GoR_2_45.3.player.strategy_guess,GoR_2_45.3.player.payoff,GoR_2_45.3.group.id_in_subsession,GoR_2_45.3.group.two_thirds_avg,GoR_2_45.3.group.best_guess,GoR_2_45.3.group.num_winners,GoR_2_45.3.group.high,GoR_2_45.3.group.split,GoR_2_45.3.group.timeout,GoR_2_45.3.subsession.round_number,GoR_2_45.4.player.id_in_group,GoR_2_45.4.player.guess,GoR_2_45.4.player.is_winner,GoR_2_45.4.player.strategy_guess,GoR_2_45.4.player.payoff,GoR_2_45.4.group.id_in_subsession,GoR_2_45.4.group.two_thirds_avg,GoR_2_45.4.group.best_guess,GoR_2_45.4.group.num_winners,GoR_2_45.4.group.high,GoR_2_45.4.group.split,GoR_2_45.4.group.timeout,GoR_2_45.4.subsession.round_number,GoR_2_45.5.player.id_in_group,GoR_2_45.5.player.guess,GoR_2_45.5.player.is_winner,GoR_2_45.5.player.strategy_guess,GoR_2_45.5.player.payoff,GoR_2_45.5.group.id_in_subsession,GoR_2_45.5.group.two_thirds_avg,GoR_2_45.5.group.best_guess,GoR_2_45.5.group.num_winners,GoR_2_45.5.group.high,GoR_2_45.5.group.split,GoR_2_45.5.group.timeout,GoR_2_45.5.subsession.round_number,GoR_2_45.6.player.id_in_group,GoR_2_45.6.player.guess,GoR_2_45.6.player.is_winner,GoR_2_45.6.player.strategy_guess,GoR_2_45.6.player.payoff,GoR_2_45.6.group.id_in_subsession,GoR_2_45.6.group.two_thirds_avg,GoR_2_45.6.group.best_guess,GoR_2_45.6.group.num_winners,GoR_2_45.6.group.high,GoR_2_45.6.group.split,GoR_2_45.6.group.timeout,GoR_2_45.6.subsession.round_number,GoR_2_45.7.player.id_in_group,GoR_2_45.7.player.guess,GoR_2_45.7.player.is_winner,GoR_2_45.7.player.strategy_guess,GoR_2_45.7.player.payoff,GoR_2_45.7.group.id_in_subsession,GoR_2_45.7.group.two_thirds_avg,GoR_2_45.7.group.best_guess,GoR_2_45.7.group.num_winners,GoR_2_45.7.group.high,GoR_2_45.7.group.split,GoR_2_45.7.group.timeout,GoR_2_45.7.subsession.round_number,GoR_2_45.8.player.id_in_group,GoR_2_45.8.player.guess,GoR_2_45.8.player.is_winner,GoR_2_45.8.player.strategy_guess,GoR_2_45.8.player.payoff,GoR_2_45.8.group.id_in_subsession,GoR_2_45.8.group.two_thirds_avg,GoR_2_45.8.group.best_guess,GoR_2_45.8.group.num_winners,GoR_2_45.8.group.high,GoR_2_45.8.group.split,GoR_2_45.8.group.timeout,GoR_2_45.8.subsession.round_number
158,rg8jpz4j,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:38:43.798064+00:00,1,AXKYFL4TCKS1J,3KV0LJBBH340EZRS6ZYHBSVXB0SRMO,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,158,0,1,0.00,1,1,158,0,0,0.00,1,2,158,0,0,0.00,1,3,158,0,0,0.00,1,4,158,0,0,0.00,1,5,158,0,0,0.00,1,6,158,0,0,0.00,1,7,158,0,0,0.00,1,8,158,,0,,0.00,1,,,,0,0,0,1,158,,0,,0.00,1,,,,0,0,0,2,158,,0,,0.00,1,,,,0,0,0,3,158,,0,,0.00,1,,,,0,0,0,4,158,,0,,0.00,1,,,,0,0,0,5,158,,0,,0.00,1,,,,0,0,0,6,158,,0,,0.00,1,,,,0,0,0,7,158,,0,,0.00,1,,,,0,0,0,8
159,8j82qbfc,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:39:19.454512+00:00,1,A1CNEUGI7LWLR7,30LB5CDZNDTCDC6CRB5WZYQJHEAZ0E,1.89,$2.89,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,159,1,0,0.00,1,1,159,0,0,0.00,1,2,159,0,0,0.00,1,3,159,0,0,0.00,1,4,159,0,0,0.00,1,5,159,0,0,0.00,1,6,159,0,0,0.00,1,7,159,0,0,0.00,1,8,1,69,1,,0.69,68,46.33,69,1,0,1,0,1,1,70,0,,0.00,68,40.0,50,1,0,1,0,2,1,70,0,,0.00,68,31.67,25,1,0,1,0,3,1,30,1,,0.30,68,30.0,30,1,0,1,0,4,1,60,0,,0.00,68,36.67,50,1,0,1,0,5,1,50,0,,0.00,68,25.0,25,1,0,1,0,6,1,60,1,,0.60,68,43.33,60,1,0,1,0,7,1,60,1,I was focusing the other player output.,0.30,68,40.0,60,2,0,1,0,8
160,ddsxfw1n,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:39:57.678379+00:00,1,A1JRDVIWSHBLSO,3F1567XTNXOLVETY4B5C1GF8FFK9Q7,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,160,0,1,0.00,1,1,160,0,0,0.00,1,2,160,0,0,0.00,1,3,160,0,0,0.00,1,4,160,0,0,0.00,1,5,160,0,0,0.00,1,6,160,0,0,0.00,1,7,160,0,0,0.00,1,8,160,,0,,0.00,1,,,,0,0,0,1,160,,0,,0.00,1,,,,0,0,0,2,160,,0,,0.00,1,,,,0,0,0,3,160,,0,,0.00,1,,,,0,0,0,4,160,,0,,0.00,1,,,,0,0,0,5,160,,0,,0.00,1,,,,0,0,0,6,160,,0,,0.00,1,,,,0,0,0,7,160,,0,,0.00,1,,,,0,0,0,8
161,p1e9qtlq,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:40:15.171118+00:00,1,A1PTBCPAYANOYE,36NEMU28XGW5MV8E5T8NYR3E3F7WMW,1.38,$2.38,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,161,1,0,0.00,1,1,161,0,0,0.00,1,2,161,0,0,0.00,1,3,161,0,0,0.00,1,4,161,0,0,0.00,1,5,161,0,0,0.00,1,6,161,0,0,0.00,1,7,161,0,0,0.00,1,8,1,50,0,,0.00,69,25.0,25,1,1,1,0,1,1,10,1,,0.25,69,16.67,10,1,1,1,0,2,1,99,0,,0.00,69,36.33,10,1,1,1,0,3,1,10,1,,0.25,69,22.0,10,1,1,1,0,4,1,10,1,,0.25,69,28.33,10,1,1,1,0,5,1,20,1,,0.13,69,13.33,20,2,1,1,0,6,1,15,1,,0.25,69,16.67,15,1,1,1,0,7,1,10,1,I tried to find a pattern in the opponent's picks.,0.25,69,9.33,10,1,1,1,0,8
162,pxbmmzwj,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:40:29.423872+00:00,1,A1E235KE3CSO7H,3U84XHCDIDWTC0ODACSYB1GWYQQZ4U,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,162,0,1,0.00,1,1,162,0,0,0.00,1,2,162,0,0,0.00,1,3,162,0,0,0.00,1,4,162,0,0,0.00,1,5,162,0,0,0.00,1,6,162,0,0,0.00,1,7,162,0,0,0.00,1,8,162,,0,,0.00,1,,,,0,0,0,1,162,,0,,0.00,1,,,,0,0,0,2,162,,0,,0.00,1,,,,0,0,0,3,162,,0,,0.00,1,,,,0,0,0,4,162,,0,,0.00,1,,,,0,0,0,5,162,,0,,0.00,1,,,,0,0,0,6,162,,0,,0.00,1,,,,0,0,0,7,162,,0,,0.00,1,,,,0,0,0,8
163,xeuy0v8z,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:40:37.630195+00:00,1,A1IW8P2O4CK670,3H7Z272LX8QVW4TSTVTD6KGTADEPLS,1.13,$2.13,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,163,1,0,0.00,1,1,163,0,0,0.00,1,2,163,0,0,0.00,1,3,163,0,0,0.00,1,4,163,0,0,0.00,1,5,163,0,0,0.00,1,6,163,0,0,0.00,1,7,163,0,0,0.00,1,8,1,73,0,,0.00,72,44.33,60,1,1,1,0,1,1,73,0,,0.00,72,41.0,50,1,1,1,0,2,1,36,1,,0.25,72,28.67,36,1,1,1,0,3,1,48,1,,0.25,72,34.33,48,1,1,1,0,4,1,52,0,,0.00,72,34.0,50,1,1,1,0,5,1,26,1,,0.25,72,28.67,26,1,1,1,0,6,1,33,1,,0.25,72,32.67,33,1,1,1,0,7,1,50,1,After I noticed that the 2/3 was always less than 60 I tried to keep my guess lower than my opponents previous guess.,0.13,72,33.33,50,2,1,1,0,8
164,r5pm31lo,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:40:44.529416+00:00,1,A2GPI1HXNYE2CC,3F1567XTNXOLVETY4B5C1GF8FFK9Q7,0.63,$1.63,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,164,1,0,0.00,1,1,164,0,0,0.00,1,2,164,0,0,0.00,1,3,164,0,0,0.00,1,4,164,0,0,0.00,1,5,164,0,0,0.00,1,6,164,0,0,0.00,1,7,164,0,0,0.00,1,8,2,25,1,,0.25,69,25.0,25,1,1,1,0,1,2,40,0,,0.00,69,16.67,10,1,1,1,0,2,2,10,1,,0.25,69,36.33,10,1,1,1,0,3,2,56,0,,0.00,69,22.0,10,1,1,1,0,4,2,75,0,,0.00,69,28.33,10,1,1,1,0,5,2,20,1,,0.13,69,13.33,20,2,1,1,0,6,2,35,0,,0.00,69,16.67,15,1,1,1,0,7,2,18,0,guessing,0.00,69,9.33,10,1,1,1,0,8
165,td94zv01,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:41:04.975743+00:00,1,A3EGOJCE85CS4I,3BC8WZX3V4FRBF4KB7UYXRP7HNRRRC,1.13,$2.13,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,165,1,0,0.00,1,1,165,0,0,0.00,1,2,165,0,0,0.00,1,3,165,0,0,0.00,1,4,165,0,0,0.00,1,5,165,0,0,0.00,1,6,165,0,0,0.00,1,7,165,0,0,0.00,1,8,2,27,1,,0.25,70,27.0,27,1,1,1,0,1,2,45,0,,0.00,70,26.67,35,1,1,1,0,2,2,36,0,,0.00,70,22.0,30,1,1,1,0,3,2,25,1,,0.13,70,16.67,25,2,1,1,0,4,2,17,1,,0.25,70,14.33,17,1,1,1,0,5,2,12,1,,0.25,70,12.33,12,1,1,1,0,6,2,16,1,,0.25,70,17.33,16,1,1,1,0,7,2,21,0,2/3 Average was in descending order.,0.00,70,12.0,15,1,1,1,0,8
166,kube50hz,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:41:19.533782+00:00,1,A1Y9395AXC1FS0,3X4MXAO0BH7WJBL6A144KQXO926WRK,0.88,$1.88,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,166,1,0,0.00,1,1,166,0,0,0.00,1,2,166,0,0,0.00,1,3,166,0,0,0.00,1,4,166,0,0,0.00,1,5,166,0,0,0.00,1,6,166,0,0,0.00,1,7,166,0,0,0.00,1,8,1,54,0,,0.00,70,27.0,27,1,1,1,0,1,1,35,1,,0.25,70,26.67,35,1,1,1,0,2,1,30,1,,0.25,70,22.0,30,1,1,1,0,3,1,25,1,,0.13,70,16.67,25,2,1,1,0,4,1,26,0,,0.00,70,14.33,17,1,1,1,0,5,1,25,0,,0.00,70,12.33,12,1,1,1,0,6,1,36,0,,0.00,70,17.33,16,1,1,1,0,7,1,15,1,Go lower after awhile. But none at first,0.25,70,12.0,15,1,1,1,0,8
167,mvudvczi,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:42:05.589301+00:00,1,A17CM9QPETQYGH,3B837J3LDPF3CU4XQWU3N1U33PARS0,1.75,$2.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,167,1,0,0.00,1,1,167,0,0,0.00,1,2,167,0,0,0.00,1,3,167,0,0,0.00,1,4,167,0,0,0.00,1,5,167,0,0,0.00,1,6,167,0,0,0.00,1,7,167,0,0,0.00,1,8,2,29,1,,0.25,71,24.67,29,1,1,1,0,1,2,52,1,,0.25,71,39.67,52,1,1,1,0,2,2,10,1,,0.25,71,29.33,10,1,1,1,0,3,2,49,0,,0.00,71,20.0,11,1,1,1,0,4,2,15,1,,0.25,71,21.67,15,1,1,1,0,5,2,10,1,,0.25,71,20.0,10,1,1,1,0,6,2,15,1,,0.25,71,21.67,15,1,1,1,0,7,2,10,1,Tried to use a low number as they were continuously using large numbers.,0.25,71,15.0,10,1,1,1,0,8
168,2gadt7h0,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:42:26.904024+00:00,1,A1PE5GCMNEFIT4,34HJIJKLP6FC3GJ39F3VQV30AFKV4Q,0.25,$1.25,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,168,1,0,0.00,1,1,168,0,0,0.00,1,2,168,0,0,0.00,1,3,168,0,0,0.00,1,4,168,0,0,0.00,1,5,168,0,0,0.00,1,6,168,0,0,0.00,1,7,168,0,0,0.00,1,8,1,45,0,,0.00,71,24.67,29,1,1,1,0,1,1,67,0,,0.00,71,39.67,52,1,1,1,0,2,1,78,0,,0.00,71,29.33,10,1,1,1,0,3,1,11,1,,0.25,71,20.0,11,1,1,1,0,4,1,50,0,,0.00,71,21.67,15,1,1,1,0,5,1,50,0,,0.00,71,20.0,10,1,1,1,0,6,1,50,0,,0.00,71,21.67,15,1,1,1,0,7,1,35,0,Random guessing. ,0.00,71,15.0,10,1,1,1,0,8
169,pho2z56m,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:42:37.297155+00:00,1,AVOA1NE4QEHTW,3ON104KXQLFPI5J8ZP8RCXMEHON4WA,0.88,$1.88,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,169,1,0,0.00,1,1,169,0,0,0.00,1,2,169,0,0,0.00,1,3,169,0,0,0.00,1,4,169,0,0,0.00,1,5,169,0,0,0.00,1,6,169,0,0,0.00,1,7,169,0,0,0.00,1,8,2,60,1,,0.25,72,44.33,60,1,1,1,0,1,2,50,1,,0.25,72,41.0,50,1,1,1,0,2,2,50,0,,0.00,72,28.67,36,1,1,1,0,3,2,55,0,,0.00,72,34.33,48,1,1,1,0,4,2,50,1,,0.25,72,34.0,50,1,1,1,0,5,2,60,0,,0.00,72,28.67,26,1,1,1,0,6,2,65,0,,0.00,72,32.67,33,1,1,1,0,7,2,50,1,i tried to be as close as to the other players numbers ,0.13,72,33.33,50,2,1,1,0,8
170,kpzjig8w,,0,72,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:42:37.723864+00:00,1,AQN3WMCEA96DQ,34HJIJKLP6FC3GJ39F3VQV30AFL4V0,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,170,1,0,0.00,1,1,170,0,0,0.00,1,2,170,0,0,0.00,1,3,170,0,0,0.00,1,4,170,0,0,0.00,1,5,170,0,0,0.00,1,6,170,0,0,0.00,1,7,170,0,0,0.00,1,8,2,0,0,,0.00,73,,,,1,1,1,1,2,,0,,0.00,73,,,,1,1,1,2,2,,0,,0.00,73,,,,1,1,1,3,2,,0,,0.00,73,,,,1,1,1,4,2,,0,,0.00,73,,,,1,1,1,5,2,,0,,0.00,73,,,,1,1,1,6,2,,0,,0.00,73,,,,1,1,1,7,2,,0,,0.00,73,,,,1,1,1,8
171,mvxnzep4,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:43:25.781275+00:00,1,A3P1EP93WGKOPW,30H4UDGLT31F2MBDT7US6XVIAI4PMU,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,171,1,0,0.00,1,1,171,0,0,0.00,1,2,171,0,0,0.00,1,3,171,0,0,0.00,1,4,171,0,0,0.00,1,5,171,0,0,0.00,1,6,171,0,0,0.00,1,7,171,0,0,0.00,1,8,1,70,0,,0.00,73,,,,1,1,1,1,1,,0,,0.00,73,,,,1,1,1,2,1,,0,,0.00,73,,,,1,1,1,3,1,,0,,0.00,73,,,,1,1,1,4,1,,0,,0.00,73,,,,1,1,1,5,1,,0,,0.00,73,,,,1,1,1,6,1,,0,,0.00,73,,,,1,1,1,7,1,,0,no game,0.00,73,,,,1,1,1,8
172,yqfpxrry,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:43:27.590038+00:00,1,A173DZLFIYWQRK,3LBXNTKX0SE54BUAQP04VOB1CI79X4,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,172,0,1,0.00,1,1,172,0,0,0.00,1,2,172,0,0,0.00,1,3,172,0,0,0.00,1,4,172,0,0,0.00,1,5,172,0,0,0.00,1,6,172,0,0,0.00,1,7,172,0,0,0.00,1,8,172,,0,,0.00,1,,,,0,0,0,1,172,,0,,0.00,1,,,,0,0,0,2,172,,0,,0.00,1,,,,0,0,0,3,172,,0,,0.00,1,,,,0,0,0,4,172,,0,,0.00,1,,,,0,0,0,5,172,,0,,0.00,1,,,,0,0,0,6,172,,0,,0.00,1,,,,0,0,0,7,172,,0,,0.00,1,,,,0,0,0,8
173,clu1nk2j,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:43:42.916682+00:00,1,ABUXM7VAW5SKJ,3PW9OPU9PR3MEQOIYN0IQSZM1XI21D,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,173,0,1,0.00,1,1,173,0,0,0.00,1,2,173,0,0,0.00,1,3,173,0,0,0.00,1,4,173,0,0,0.00,1,5,173,0,0,0.00,1,6,173,0,0,0.00,1,7,173,0,0,0.00,1,8,173,,0,,0.00,1,,,,0,0,0,1,173,,0,,0.00,1,,,,0,0,0,2,173,,0,,0.00,1,,,,0,0,0,3,173,,0,,0.00,1,,,,0,0,0,4,173,,0,,0.00,1,,,,0,0,0,5,173,,0,,0.00,1,,,,0,0,0,6,173,,0,,0.00,1,,,,0,0,0,7,173,,0,,0.00,1,,,,0,0,0,8
174,lrk1m93t,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:45:23.905005+00:00,1,A1VOWQJOBWOVKG,3XLBSAQ9Z5VQVN6WCAQ5ED06PSGZ7E,3.00,$4.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,174,1,0,0.00,1,1,174,0,0,0.00,1,2,174,0,0,0.00,1,3,174,0,0,0.00,1,4,174,0,0,0.00,1,5,174,0,0,0.00,1,6,174,0,0,0.00,1,7,174,0,0,0.00,1,8,2,50,1,,0.50,74,34.0,50,1,1,0,0,1,2,60,1,,0.60,74,42.67,60,1,1,0,0,2,2,60,1,,0.60,74,45.0,60,1,1,0,0,3,2,35,0,,0.00,74,22.33,32,1,1,0,0,4,2,20,1,,0.20,74,31.67,20,1,1,0,0,5,2,50,1,,0.50,74,36.67,50,1,1,0,0,6,2,70,0,,0.00,74,27.67,13,1,1,0,0,7,2,60,1,just guessed,0.60,74,50.0,60,1,1,0,0,8
175,axzie0br,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:45:34.504736+00:00,1,A2E2UARVOVDR9Y,32N49TQG3H1R55ZKIGDM3YP02PGVA1,0.45,$1.45,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,175,1,0,0.00,1,1,175,0,0,0.00,1,2,175,0,0,0.00,1,3,175,0,0,0.00,1,4,175,0,0,0.00,1,5,175,0,0,0.00,1,6,175,0,0,0.00,1,7,175,0,0,0.00,1,8,1,52,0,,0.00,74,34.0,50,1,1,0,0,1,1,68,0,,0.00,74,42.67,60,1,1,0,0,2,1,75,0,,0.00,74,45.0,60,1,1,0,0,3,1,32,1,,0.32,74,22.33,32,1,1,0,0,4,1,75,0,,0.00,74,31.67,20,1,1,0,0,5,1,60,0,,0.00,74,36.67,50,1,1,0,0,6,1,13,1,,0.13,74,27.67,13,1,1,0,0,7,1,90,0,"I tried not to use similar numbers twice in a row, out of pure speculation.",0.00,74,50.0,60,1,1,0,0,8
176,v3bbgc28,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:45:59.535395+00:00,1,A2BO8M77CS3SGZ,32UTUBMZ7HFWOF4COUDIY996K71VBW,1.34,$2.34,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,176,1,0,0.00,1,1,176,0,0,0.00,1,2,176,0,0,0.00,1,3,176,0,0,0.00,1,4,176,0,0,0.00,1,5,176,0,0,0.00,1,6,176,0,0,0.00,1,7,176,0,0,0.00,1,8,2,55,0,,0.00,75,27.33,27,1,1,0,0,1,2,15,1,,0.15,75,23.67,15,1,1,0,0,2,2,68,1,,0.68,75,51.33,68,1,1,0,0,3,2,27,1,,0.27,75,27.33,27,1,1,0,0,4,2,88,0,,0.00,75,51.0,65,1,1,0,0,5,2,36,0,,0.00,75,23.67,35,1,1,0,0,6,2,49,0,,0.00,75,32.33,48,1,1,0,0,7,2,24,1,I didn't use any strategy.,0.24,75,29.33,24,1,1,0,0,8
177,v34cg8gx,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:46:09.896232+00:00,1,AU9X0E69D6RCE,3L4PIM1GQUZ08GG6P2MS5NI4KA6RYE,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,177,1,0,0.00,1,1,177,0,0,0.00,1,2,177,0,0,0.00,1,3,177,0,0,0.00,1,4,177,0,0,0.00,1,5,177,0,0,0.00,1,6,177,0,0,0.00,1,7,177,0,0,0.00,1,8,1,50,0,,0.00,76,16.67,0,1,0,0,0,1,1,0,1,,0.00,76,1.0,0,1,0,0,0,2,1,0,1,,0.00,76,0.0,0,2,0,0,0,3,1,0,1,,0.00,76,0.0,0,2,0,0,0,4,1,0,1,,0.00,76,0.0,0,2,0,0,0,5,1,16,0,,0.00,76,5.33,0,1,0,0,0,6,1,50,0,,0.00,76,16.67,0,1,0,0,0,7,1,50,0,I tried to evaluate what the other player would bet. The other bet seemed to always be zero.,0.00,76,16.67,0,1,0,0,0,8
178,oly8788h,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:46:13.363927+00:00,1,A31QUY9EDSO178,3V5Q80FXIYAIOT2XLRE1ELEJZHW235,1.75,$2.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,178,1,0,0.00,1,1,178,0,0,0.00,1,2,178,0,0,0.00,1,3,178,0,0,0.00,1,4,178,0,0,0.00,1,5,178,0,0,0.00,1,6,178,0,0,0.00,1,7,178,0,0,0.00,1,8,1,27,1,,0.27,75,27.33,27,1,1,0,0,1,1,56,0,,0.00,75,23.67,15,1,1,0,0,2,1,86,0,,0.00,75,51.33,68,1,1,0,0,3,1,55,0,,0.00,75,27.33,27,1,1,0,0,4,1,65,1,,0.65,75,51.0,65,1,1,0,0,5,1,35,1,,0.35,75,23.67,35,1,1,0,0,6,1,48,1,,0.48,75,32.33,48,1,1,0,0,7,1,64,0,I just try to alternate numbers and think what was the number before,0.00,75,29.33,24,1,1,0,0,8
