,session,code,turker,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,cutoff,newcutoff,changingstrategy,fault,cok840,cok900,simple,payoff
876,skcucks5,0l0vhs3w,,16,1,9,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
877,skcucks5,w0v03hi4,,16,2,9,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
878,skcucks5,0l0vhs3w,,16,1,10,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
879,skcucks5,w0v03hi4,,16,2,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
880,skcucks5,0l0vhs3w,,16,1,11,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
881,skcucks5,w0v03hi4,,16,2,11,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
882,skcucks5,0l0vhs3w,,16,1,12,8.5,1.0,0.99,-9.21,,,,,,,,,0.0
883,skcucks5,w0v03hi4,,16,2,12,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
884,skcucks5,0l0vhs3w,,16,1,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
885,skcucks5,w0v03hi4,,16,2,13,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
886,skcucks5,0l0vhs3w,,16,1,14,8.5,1.0,0.99,-9.21,,,,,,,,,0.0
887,skcucks5,w0v03hi4,,16,2,14,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
888,skcucks5,0l0vhs3w,,16,1,15,9.0,1.0,0.99,-9.21,"I always went to the Canteen and was very curtent that my boddy would as well....     But I think he/she got really bored with the loading times, and forcefully made us loose as quick as possible after 10 or so good hits.",7.0,"After 1 office, just always canteen for me.    If one always picks the same, the other has an easier time to guess it.",What ?,2.0,1.0,,1.0,0.0
889,skcucks5,w0v03hi4,,16,2,15,8.5,1.0,0.875,-4.16,"A bad one, considering the result :D  At the begining it was a bit hard to guess the actions  my colleague will make.  After several rounds, I noticed that in most of the cases my colleague goes to the cantine, therefore I chose that I always go to the cantine if I arrive to work at before 9 o'clock - and in most cases I was very certain we would do the same.",8.4,"I went to the canteen once at 9 o'clock assuming that my colleague was waiting for me there (he was always there).   - And I was right, but unfortunately I got a penalty since this was not safe.","No. I chose the same answer. I was a bit skeptical at first, but then I knew this is a good strategy.",1.0,,1.0,1.0,0.0
890,skcucks5,fkb63rpz,,17,1,1,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
891,skcucks5,zyqoeys0,,17,2,1,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
892,skcucks5,fkb63rpz,,17,1,2,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
893,skcucks5,zyqoeys0,,17,2,2,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
894,skcucks5,fkb63rpz,,17,1,3,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
895,skcucks5,zyqoeys0,,17,2,3,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
896,skcucks5,fkb63rpz,,17,1,4,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
897,skcucks5,zyqoeys0,,17,2,4,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
898,skcucks5,fkb63rpz,,17,1,5,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
899,skcucks5,zyqoeys0,,17,2,5,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
900,skcucks5,fkb63rpz,,17,1,6,8.5,0.0,0.99,-9.21,,,,,,,,,0.0
901,skcucks5,zyqoeys0,,17,2,6,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
902,skcucks5,fkb63rpz,,17,1,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
903,skcucks5,zyqoeys0,,17,2,7,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
904,skcucks5,fkb63rpz,,17,1,8,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
905,skcucks5,zyqoeys0,,17,2,8,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
906,skcucks5,fkb63rpz,,17,1,9,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
907,skcucks5,zyqoeys0,,17,2,9,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
908,skcucks5,fkb63rpz,,17,1,10,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
909,skcucks5,zyqoeys0,,17,2,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
910,skcucks5,fkb63rpz,,17,1,11,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
911,skcucks5,zyqoeys0,,17,2,11,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
912,skcucks5,fkb63rpz,,17,1,12,8.4,0.0,0.5,-1.39,,,,,,,,,0.0
913,skcucks5,zyqoeys0,,17,2,12,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
914,skcucks5,fkb63rpz,,17,1,13,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
915,skcucks5,zyqoeys0,,17,2,13,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
916,skcucks5,fkb63rpz,,17,1,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
917,skcucks5,zyqoeys0,,17,2,14,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
918,skcucks5,fkb63rpz,,17,1,15,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
919,skcucks5,zyqoeys0,,17,2,15,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
920,skcucks5,fkb63rpz,,17,1,16,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
921,skcucks5,zyqoeys0,,17,2,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
922,skcucks5,fkb63rpz,,17,1,17,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
923,skcucks5,zyqoeys0,,17,2,17,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
924,skcucks5,fkb63rpz,,17,1,18,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
925,skcucks5,zyqoeys0,,17,2,18,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
926,skcucks5,fkb63rpz,,17,1,19,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
927,skcucks5,zyqoeys0,,17,2,19,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
928,skcucks5,fkb63rpz,,17,1,20,8.3,1.0,0.625,-0.47,,,,,,,,,0.0
929,skcucks5,zyqoeys0,,17,2,20,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
930,skcucks5,fkb63rpz,,17,1,21,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
931,skcucks5,zyqoeys0,,17,2,21,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
932,skcucks5,fkb63rpz,,17,1,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
933,skcucks5,zyqoeys0,,17,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
934,skcucks5,fkb63rpz,,17,1,23,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
935,skcucks5,zyqoeys0,,17,2,23,8.4,1.0,0.5,-0.69,,,,,,,,,0.0
936,skcucks5,fkb63rpz,,17,1,24,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
937,skcucks5,zyqoeys0,,17,2,24,8.5,1.0,0.99,-9.21,,,,,,,,,0.0
938,skcucks5,fkb63rpz,,17,1,25,8.3,1.0,0.75,-0.29,,,,,,,,,0.0
939,skcucks5,zyqoeys0,,17,2,25,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
940,skcucks5,fkb63rpz,,17,1,26,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
941,skcucks5,zyqoeys0,,17,2,26,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
942,skcucks5,fkb63rpz,,17,1,27,8.3,1.0,0.75,-0.29,,,,,,,,,0.0
943,skcucks5,zyqoeys0,,17,2,27,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
944,skcucks5,fkb63rpz,,17,1,28,8.3,1.0,0.75,-0.29,,,,,,,,,0.0
945,skcucks5,zyqoeys0,,17,2,28,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
946,skcucks5,fkb63rpz,,17,1,29,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
947,skcucks5,zyqoeys0,,17,2,29,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
948,skcucks5,fkb63rpz,,17,1,30,8.1,1.0,0.99,-0.01,"It was easy for 8:00, 8:10 and 8:20. There I would go to the canteen based on the fact, that my friend would arrive at latest at 8:30, and then they would in worst case scenario think that I arrived at 8:40. Thus we would both go for coffee.    In the case of 8:30, I would also go to the canteen, but I would not be very certain cause my friend might be there at 8:40 and think that I would be there at 8:50. They might think that IF I am there at 8:50, I would think that my friend is there at 9:00, and thus I might go to the office. Thus for 8:30 and above it is not certain. It would depend on the history of our decisions...",8.2,Yes. Because of the history of our answers.,Yes. Again because I saw what my friend had answers the same multiple times,,0.0,,1.0,0.0
949,skcucks5,zyqoeys0,,17,2,30,8.2,1.0,0.99,-0.01,before 8.40 and before always go cantine with high certainty.    8.50 go office with low certainty.    9.00 and after office with high certainty.,8.4,i don't think so,Probably. I'm not sure,,,0.0,1.0,0.0
950,skcucks5,eyjr8956,,18,1,1,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
951,skcucks5,9uuut467,,18,2,1,9.1,0.0,0.625,-0.94,,,,,,,,,0.0
952,skcucks5,eyjr8956,,18,1,2,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
953,skcucks5,9uuut467,,18,2,2,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
954,skcucks5,eyjr8956,,18,1,3,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
955,skcucks5,9uuut467,,18,2,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
956,skcucks5,eyjr8956,,18,1,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
957,skcucks5,9uuut467,,18,2,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
958,skcucks5,eyjr8956,,18,1,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
959,skcucks5,9uuut467,,18,2,5,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
960,skcucks5,eyjr8956,,18,1,6,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
961,skcucks5,9uuut467,,18,2,6,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
962,skcucks5,eyjr8956,,18,1,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
963,skcucks5,9uuut467,,18,2,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
964,skcucks5,eyjr8956,,18,1,8,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
965,skcucks5,9uuut467,,18,2,8,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
966,skcucks5,eyjr8956,,18,1,9,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
967,skcucks5,9uuut467,,18,2,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
968,skcucks5,eyjr8956,,18,1,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
969,skcucks5,9uuut467,,18,2,10,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
970,skcucks5,eyjr8956,,18,1,11,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
971,skcucks5,9uuut467,,18,2,11,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
972,skcucks5,eyjr8956,,18,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
973,skcucks5,9uuut467,,18,2,12,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
974,skcucks5,eyjr8956,,18,1,13,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
975,skcucks5,9uuut467,,18,2,13,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
976,skcucks5,eyjr8956,,18,1,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
977,skcucks5,9uuut467,,18,2,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
978,skcucks5,eyjr8956,,18,1,15,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
979,skcucks5,9uuut467,,18,2,15,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
980,skcucks5,eyjr8956,,18,1,16,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
981,skcucks5,9uuut467,,18,2,16,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
982,skcucks5,eyjr8956,,18,1,17,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
983,skcucks5,9uuut467,,18,2,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
984,skcucks5,eyjr8956,,18,1,18,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
985,skcucks5,9uuut467,,18,2,18,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
986,skcucks5,eyjr8956,,18,1,19,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
987,skcucks5,9uuut467,,18,2,19,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
988,skcucks5,eyjr8956,,18,1,20,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
989,skcucks5,9uuut467,,18,2,20,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
990,skcucks5,eyjr8956,,18,1,21,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
991,skcucks5,9uuut467,,18,2,21,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
992,skcucks5,eyjr8956,,18,1,22,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
993,skcucks5,9uuut467,,18,2,22,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
994,skcucks5,eyjr8956,,18,1,23,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
995,skcucks5,9uuut467,,18,2,23,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
996,skcucks5,eyjr8956,,18,1,24,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
997,skcucks5,9uuut467,,18,2,24,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
998,skcucks5,eyjr8956,,18,1,25,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
999,skcucks5,9uuut467,,18,2,25,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1000,skcucks5,eyjr8956,,18,1,26,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1001,skcucks5,9uuut467,,18,2,26,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1002,skcucks5,eyjr8956,,18,1,27,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1003,skcucks5,9uuut467,,18,2,27,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1004,skcucks5,eyjr8956,,18,1,28,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1005,skcucks5,9uuut467,,18,2,28,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1006,skcucks5,eyjr8956,,18,1,29,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1007,skcucks5,9uuut467,,18,2,29,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1008,skcucks5,eyjr8956,,18,1,30,8.4,1.0,0.75,-2.77,"If I arrived at or before 8:30, choose Canteen and Very Certain.    If I arrived at 8:40, choose Canteen and a certainty in the middle.    If I arrived at 8:50, choose either Canteen or Office and a low certainty.    If I arrived later than 8:50 choose Office with high certainty.",7.0,No,"Yes, at 8:50 because it could go either way",,0.0,,1.0,0.0
1009,skcucks5,9uuut467,,18,2,30,8.5,0.0,0.875,-4.16,Tried to find a rule for myself of when what hours I go to the canteen,8.4,"No, it seemed unsafe","No, it was starting to be a rule",,,0.0,3.0,0.0
1010,skcucks5,rakdg3dg,,19,1,1,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1011,skcucks5,q1igwzt1,,19,2,1,8.4,1.0,0.5,-1.39,,,,,,,,,0.0
1012,skcucks5,rakdg3dg,,19,1,2,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1013,skcucks5,q1igwzt1,,19,2,2,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1014,skcucks5,rakdg3dg,,19,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1015,skcucks5,q1igwzt1,,19,2,3,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1016,skcucks5,rakdg3dg,,19,1,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1017,skcucks5,q1igwzt1,,19,2,4,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1018,skcucks5,rakdg3dg,,19,1,5,8.4,0.0,0.5,-1.39,,,,,,,,,0.0
1019,skcucks5,q1igwzt1,,19,2,5,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1020,skcucks5,rakdg3dg,,19,1,6,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1021,skcucks5,q1igwzt1,,19,2,6,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1022,skcucks5,rakdg3dg,,19,1,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1023,skcucks5,q1igwzt1,,19,2,7,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1024,skcucks5,rakdg3dg,,19,1,8,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1025,skcucks5,q1igwzt1,,19,2,8,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
1026,skcucks5,rakdg3dg,,19,1,9,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1027,skcucks5,q1igwzt1,,19,2,9,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1028,skcucks5,rakdg3dg,,19,1,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1029,skcucks5,q1igwzt1,,19,2,10,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1030,skcucks5,rakdg3dg,,19,1,11,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1031,skcucks5,q1igwzt1,,19,2,11,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1032,skcucks5,rakdg3dg,,19,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1033,skcucks5,q1igwzt1,,19,2,12,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1034,skcucks5,rakdg3dg,,19,1,13,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1035,skcucks5,q1igwzt1,,19,2,13,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1036,skcucks5,rakdg3dg,,19,1,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1037,skcucks5,q1igwzt1,,19,2,14,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1038,skcucks5,rakdg3dg,,19,1,15,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1039,skcucks5,q1igwzt1,,19,2,15,8.5,0.0,0.875,-4.16,,,,,,,,,0.0
1040,skcucks5,rakdg3dg,,19,1,16,8.3,0.0,0.75,-2.77,,,,,,,,,0.0
1041,skcucks5,q1igwzt1,,19,2,16,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1042,skcucks5,rakdg3dg,,19,1,17,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1043,skcucks5,q1igwzt1,,19,2,17,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1044,skcucks5,rakdg3dg,,19,1,18,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1045,skcucks5,q1igwzt1,,19,2,18,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1046,skcucks5,rakdg3dg,,19,1,19,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1047,skcucks5,q1igwzt1,,19,2,19,8.4,1.0,0.625,-1.96,,,,,,,,,0.0
1048,skcucks5,rakdg3dg,,19,1,20,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1049,skcucks5,q1igwzt1,,19,2,20,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1050,skcucks5,rakdg3dg,,19,1,21,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1051,skcucks5,q1igwzt1,,19,2,21,8.3,1.0,0.75,-0.29,,,,,,,,,0.0
1052,skcucks5,rakdg3dg,,19,1,22,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1053,skcucks5,q1igwzt1,,19,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1054,skcucks5,rakdg3dg,,19,1,23,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1055,skcucks5,q1igwzt1,,19,2,23,8.3,1.0,0.75,-0.29,,,,,,,,,0.0
1056,skcucks5,rakdg3dg,,19,1,24,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1057,skcucks5,q1igwzt1,,19,2,24,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1058,skcucks5,rakdg3dg,,19,1,25,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1059,skcucks5,q1igwzt1,,19,2,25,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1060,skcucks5,rakdg3dg,,19,1,26,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1061,skcucks5,q1igwzt1,,19,2,26,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1062,skcucks5,rakdg3dg,,19,1,27,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1063,skcucks5,q1igwzt1,,19,2,27,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1064,skcucks5,rakdg3dg,,19,1,28,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1065,skcucks5,q1igwzt1,,19,2,28,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1066,skcucks5,rakdg3dg,,19,1,29,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1067,skcucks5,q1igwzt1,,19,2,29,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1068,skcucks5,rakdg3dg,,19,1,30,8.2,1.0,0.99,-0.01,"I tried to base my guess around my partners possibilities. If i were to arrive at 8:50, theres a good chance he arrives at 9 and goes to the office. If i were to arrive at 8:40 he might be in the aforementioned situation",7.0,"Even if there is no ""safe"" time, there are times where there is a good chance",I clicked the wrong option by mistake.  Otherwise i just adjustet the certainty of the guess,,,0.0,1.0,0.0
1069,skcucks5,q1igwzt1,,19,2,30,8.3,1.0,0.75,-0.29,"Tried to go to the canteen if I arrived before 8:50 but with reduced certenty depending on how close. Tried to read my ""teammate"" a bit.",8.5,No,Try to be consistent,,0.0,,1.0,0.0
1070,skcucks5,hil578bg,,20,1,1,8.1,1.0,0.5,-0.69,,,,,,,,,0.0
1071,skcucks5,q0ragkjk,,20,2,1,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1072,skcucks5,hil578bg,,20,1,2,9.0,0.0,0.625,-1.96,,,,,,,,,0.0
1073,skcucks5,q0ragkjk,,20,2,2,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1074,skcucks5,hil578bg,,20,1,3,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1075,skcucks5,q0ragkjk,,20,2,3,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1076,skcucks5,hil578bg,,20,1,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1077,skcucks5,q0ragkjk,,20,2,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1078,skcucks5,hil578bg,,20,1,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1079,skcucks5,q0ragkjk,,20,2,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1080,skcucks5,hil578bg,,20,1,6,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1081,skcucks5,q0ragkjk,,20,2,6,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1082,skcucks5,hil578bg,,20,1,7,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1083,skcucks5,q0ragkjk,,20,2,7,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1084,skcucks5,hil578bg,,20,1,8,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1085,skcucks5,q0ragkjk,,20,2,8,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1086,skcucks5,hil578bg,,20,1,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1087,skcucks5,q0ragkjk,,20,2,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1088,skcucks5,hil578bg,,20,1,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1089,skcucks5,q0ragkjk,,20,2,10,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1090,skcucks5,hil578bg,,20,1,11,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1091,skcucks5,q0ragkjk,,20,2,11,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1092,skcucks5,hil578bg,,20,1,12,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1093,skcucks5,q0ragkjk,,20,2,12,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1094,skcucks5,hil578bg,,20,1,13,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1095,skcucks5,q0ragkjk,,20,2,13,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1096,skcucks5,hil578bg,,20,1,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1097,skcucks5,q0ragkjk,,20,2,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1098,skcucks5,hil578bg,,20,1,15,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1099,skcucks5,q0ragkjk,,20,2,15,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1100,skcucks5,hil578bg,,20,1,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1101,skcucks5,q0ragkjk,,20,2,16,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1102,skcucks5,hil578bg,,20,1,17,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1103,skcucks5,q0ragkjk,,20,2,17,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1104,skcucks5,hil578bg,,20,1,18,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1105,skcucks5,q0ragkjk,,20,2,18,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1106,skcucks5,hil578bg,,20,1,19,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1107,skcucks5,q0ragkjk,,20,2,19,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1108,skcucks5,hil578bg,,20,1,20,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1109,skcucks5,q0ragkjk,,20,2,20,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1110,skcucks5,hil578bg,,20,1,21,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
1111,skcucks5,q0ragkjk,,20,2,21,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1112,skcucks5,hil578bg,,20,1,22,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1113,skcucks5,q0ragkjk,,20,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1114,skcucks5,hil578bg,,20,1,23,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
1115,skcucks5,q0ragkjk,,20,2,23,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1116,skcucks5,hil578bg,,20,1,24,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1117,skcucks5,q0ragkjk,,20,2,24,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1118,skcucks5,hil578bg,,20,1,25,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1119,skcucks5,q0ragkjk,,20,2,25,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1120,skcucks5,hil578bg,,20,1,26,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1121,skcucks5,q0ragkjk,,20,2,26,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1122,skcucks5,hil578bg,,20,1,27,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
