participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.room_busy,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,mzbaqe3x,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 11:55:33.603681+00:00,1,A3774HPOUKYTX7,3QUO65DNQV7GUU4LN98Z877MOOUUOI,0.00,3,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
4,57du4gjq,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 11:55:51.287568+00:00,1,A8KDSIY4KBYR4,3DH6GAKTYZ89A72XZJG5RQK34G8ZYN,0.00,4,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
5,1my494hj,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:15.333970+00:00,1,A12X0FLEDDVFPI,3YGXWBAF710G47D3IY8Q03FB0XO4C9,0.21,5,6,"[1, 8, 7]",0.0,,,,0,,2018-06-20 11:57:21.904900+00:00,63,0.21,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
6,21e7kddu,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:23.279568+00:00,1,A2JIEQQQIGK6P7,32SCWG5HIINDDJQL6RNBH1YWV78P6S,0.00,6,2,[2],600.0,600.0,272.155375318138,0.779273823748469,1,,2018-06-20 11:56:44.801838+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
7,kqz0tvwp,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:35.679444+00:00,1,A2G1CPU70FHS68,3PDJHANYK6ZL02SXNEF68SW59GZ6H5,0.13,7,5,"[2, 6, 1]",275.5,607.3736365,275.5,0.776561232765612,0,,2018-06-20 11:57:06.684731+00:00,39,0.13,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
8,x6df8vzr,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:42.643778+00:00,1,A12IHTKQFQIPD1,3DH6GAKTYZ89A72XZJG5RQK34G8ZYN,0.07,8,4,"[2, 6]",900.0,900.0,408.233062977207,0.668910735622703,1,,2018-06-20 11:57:06.058836+00:00,19,0.07,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
9,wq3u1kph,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:56:45.291240+00:00,1,A1A1A9UHNQCI9Y,3ZR9AIQJUCSWAFIN6IF652DAR8R04C,0.20,9,6,"[2, 1, 8]",926.0,926.0,420.026462574327,0.659345934651803,1,,2018-06-20 11:57:09.648890+00:00,58,0.2,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
10,08bcabjt,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:35.888219+00:00,1,A2C0IDLBIOPOMG,3ZWFC4W1UVQU8PZBKCU4G2BOPOZRFP,0.11,10,7,"[1, 8, 9]",120.0,264.55476,120.0,0.902676399026764,0,,2018-06-20 11:58:07.781459+00:00,32,0.11,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
11,onr77zr8,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:49.228893+00:00,1,A2PQ6P3N2BYOVZ,3H0W84IWBLL22BZFP1AYYKQODNKRE7,0.12,11,0,,,,,,,1,2018-06-20 11:58:20.408114+00:00,35,0.12,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
12,we56b2hs,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 11:57:56.606800+00:00,1,A1DZDHDL1ASHZU,3C2NJ6JBKB0PSXV73AYGNZCPFN62NT,0.19,12,8,"[1, 8, 9]",934.0,934.0,423.655200911902,0.656402918968449,1,,2018-06-20 11:58:33.359772+00:00,56,0.19,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
13,m6wuk06t,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:00:22.960976+00:00,1,A258MR1IS96JEP,3C5W7UE9CG9KBVD4FY490AHLN6XMXO,0.00,13,9,"[8, 9, 12]",926.0,926.0,420.026462574327,0.659345934651803,1,,2018-06-20 12:00:49.858413+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
14,jpj9z0gb,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:09:47.313375+00:00,1,A35LA2SVNQS65E,3YT88D1N09HD596NAXK5EH0DR623K1,0.00,14,10,"[9, 12, 13]",930.0,2050.29939,930.0,0.245742092457421,0,,2018-06-20 12:10:21.657726+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
15,kd5f3exg,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:10:06.720753+00:00,1,AGZJG33624R94,32SCWG5HIINDDJQL6RNBH1YWV79P6T,0.09,15,11,"[12, 13, 14]",2050.3,4520.1385369,2050.3,0.662854825628548,0,,2018-06-20 12:10:55.453997+00:00,27,0.09,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
16,gl6hnyzu,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:17:17.363394+00:00,1,A1QL2WQXXJNFB2,3OS4RQUCRAY7SIIMOF8EGN6K72YBFY,0.00,16,12,"[12, 14, 15]",2050.3,2050.3,930.000276691298,0.245741868052475,1,,2018-06-20 12:17:40.987181+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
17,j59k9syj,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:31:07.349610+00:00,1,AS2WTWYVRW9BV,3SB4CE2TJWEJ9U4FIVE4RJMLTPAAXU,0.00,17,13,"[14, 15, 16]",3233.0,3233.0,1466.46388067257,0.189346213035335,1,,2018-06-20 12:31:16.644252+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
18,1bkohbjz,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:31:38.083769+00:00,1,ANWWLIPXD3WU,3SEPORI8WOI8EP4UJD2PO42W1P8AZR,0.00,18,14,"[15, 16, 17]",3233.0,3233.0,1466.46388067257,0.189346213035335,1,,2018-06-20 12:32:20.808073+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
19,a3ex51as,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:32:44.967587+00:00,1,A2F93SIUUV5HQH,3HMIGG0U4MPUQB1AQTGSE6NZ5748YU,0.01,19,15,"[15, 17, 18]",3500.0,3500.0,1587.57302268914,0.287569361467267,1,,2018-06-20 12:33:04.432734+00:00,4,0.01,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
20,cx794a21,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:54:41.035738+00:00,1,AY4B7SUM68J3G,31UV0MXWNRVPDT33ODNMGYJKDY6I5X,0.00,20,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
21,infc0q0i,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:49:48.560987+00:00,1,A2OVX9UW5WANQE,392CY0QWG2A7HAZ3A84CB6D6D2BI4S,0.00,21,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
22,wd51ztg1,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:50:19.158875+00:00,1,A366XT3FM92R6H,3C2NJ6JBKB0PSXV73AYGNZCPFN9N2H,0.00,22,16,"[15, 18, 19]",4520.1,4520.1,2050.28251995919,0.662840648790912,1,,2018-06-20 12:50:50.169185+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
23,8zd7zen3,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:16:32.738372+00:00,1,A33KTU8KJ5CP2T,32ZKVD547G6CC62T4K7CFEHN4CX3BL,0.00,23,17,"[15, 19, 22]",1587.0,3498.736701,1587.0,0.287104622871046,0,,2018-06-20 13:16:59.351976+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
24,0qno6apo,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:43:14.764035+00:00,1,A19758XA6CIJ3C,3QILPRALQ6E0ECXWJR7HXQPS1N4N8N,0.00,24,18,"[15, 19, 22]",3500.0,3500.0,1587.57302268914,0.287569361467267,1,,2018-06-20 13:43:42.712933+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
25,jav6gezd,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 13:54:08.875414+00:00,1,AI4AO0O0WIJF7,3AAPLD8UCD0R2039JRNZJ2OJTOHTHA,0.00,25,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
26,g0tqozkt,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 13:55:41.226577+00:00,1,A4VHZ37FEKQRC,3FIJLY1B6VN9WCJW7KQFB7B9O6JPF3,0.00,26,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
27,h2prw6fj,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:56:07.595701+00:00,1,A1X3G033DSTPDY,3ZV9H2YQQEQ40904ZB382SU8EDHW3W,0.00,27,19,"[15, 22, 24]",2050.3,4520.1385369,2050.3,0.662854825628548,0,,2018-06-20 13:57:07.621501+00:00,0,0.0,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
28,ejjackmm,,0,0,19,,,,,,0,,,0.00,28,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
29,to6jy7hk,,0,0,19,,,,,,0,,,0.00,29,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
30,4fp0iwgw,,0,0,19,,,,,,0,,,0.00,30,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
31,v5aedfmc,,0,0,19,,,,,,0,,,0.00,31,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
32,wv5qtiw3,,0,0,19,,,,,,0,,,0.00,32,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
33,tjyygrke,,0,0,19,,,,,,0,,,0.00,33,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
34,x5ucjhwl,,0,0,19,,,,,,0,,,0.00,34,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
35,t0i8qnbp,,0,0,19,,,,,,0,,,0.00,35,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
36,a5n5kn9f,,0,0,19,,,,,,0,,,0.00,36,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
37,nwlqxazv,,0,0,19,,,,,,0,,,0.00,37,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
38,d4tw19zp,,0,0,19,,,,,,0,,,0.00,38,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
39,8hahxlv3,,0,0,19,,,,,,0,,,0.00,39,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
40,k14d9waz,,0,0,19,,,,,,0,,,0.00,40,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
41,2ggciw59,,0,0,19,,,,,,0,,,0.00,41,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
42,mmuip28d,,0,0,19,,,,,,0,,,0.00,42,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
43,08ovdjzp,,0,0,19,,,,,,0,,,0.00,43,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
44,gxfolgl7,,0,0,19,,,,,,0,,,0.00,44,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
45,x490fh1g,,0,0,19,,,,,,0,,,0.00,45,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
46,r280pnm0,,0,0,19,,,,,,0,,,0.00,46,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
47,xeridxh7,,0,0,19,,,,,,0,,,0.00,47,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
48,ib5ucbi2,,0,0,19,,,,,,0,,,0.00,48,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
49,cmp56l1h,,0,0,19,,,,,,0,,,0.00,49,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
50,pd7vlskd,,0,0,19,,,,,,0,,,0.00,50,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
51,kolo2e35,,0,0,19,,,,,,0,,,0.00,51,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
52,ju2evu3p,,0,0,19,,,,,,0,,,0.00,52,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
53,21l5ff3t,,0,0,19,,,,,,0,,,0.00,53,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
54,52gbcmlv,,0,0,19,,,,,,0,,,0.00,54,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
55,9lhey4mn,,0,0,19,,,,,,0,,,0.00,55,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
56,uiqj1jua,,0,0,19,,,,,,0,,,0.00,56,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
57,p0kkyirk,,0,0,19,,,,,,0,,,0.00,57,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
58,uu9qizu3,,0,0,19,,,,,,0,,,0.00,58,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
59,0lqk896b,,0,0,19,,,,,,0,,,0.00,59,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
60,1h2ujj3q,,0,0,19,,,,,,0,,,0.00,60,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
61,jxnicfkd,,0,0,19,,,,,,0,,,0.00,61,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
62,oqden98p,,0,0,19,,,,,,0,,,0.00,62,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
63,8j3opq7y,,0,0,19,,,,,,0,,,0.00,63,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
64,xdgr7ou5,,0,0,19,,,,,,0,,,0.00,64,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
65,vk29o8os,,0,0,19,,,,,,0,,,0.00,65,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
66,dcyqm6l8,,0,0,19,,,,,,0,,,0.00,66,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
67,7a52t5wz,,0,0,19,,,,,,0,,,0.00,67,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
68,wgxre4lv,,0,0,19,,,,,,0,,,0.00,68,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
69,6rf7kdsd,,0,0,19,,,,,,0,,,0.00,69,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
70,7kx2ko5j,,0,0,19,,,,,,0,,,0.00,70,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
71,onfsssh3,,0,0,19,,,,,,0,,,0.00,71,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
72,eecl9ter,,0,0,19,,,,,,0,,,0.00,72,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
73,nvy4p50j,,0,0,19,,,,,,0,,,0.00,73,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
74,679yw0dy,,0,0,19,,,,,,0,,,0.00,74,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
75,ffz5cgwg,,0,0,19,,,,,,0,,,0.00,75,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
76,i1on40ta,,0,0,19,,,,,,0,,,0.00,76,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
77,5k5xhjih,,0,0,19,,,,,,0,,,0.00,77,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
78,lq8580ne,,0,0,19,,,,,,0,,,0.00,78,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
79,mta326ul,,0,0,19,,,,,,0,,,0.00,79,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
80,rjg8cm1o,,0,0,19,,,,,,0,,,0.00,80,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
81,vsj17mgz,,0,0,19,,,,,,0,,,0.00,81,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
