participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.worker_running,subsession.someone_arriving,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
97,dktmbvna,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:19:57.520983+00:00,1,A1RU9OR67A44GX,34J10VATJGHE6FM185BPE9EBAIAQIC,0.01,97,62,[45],0.0,,,,0,,2018-07-23 15:20:05.795375+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
98,1szr18w5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:23:19.430758+00:00,1,A1MLSQ9B83ML4B,36H9ULYP63DDA1GYC7LVEBPXGVQJFN,0.01,98,63,[45],450.0,450.0,204.116531488604,0.834455367811351,1,,2018-07-23 15:23:41.569068+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
99,btvsdrgb,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:23:24.715875+00:00,1,A3VBOO27SLML0,34S6N1K2ZW23JNV4AIL8XBE20Z8HLL,0.08,99,64,[45],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-23 15:23:52.205025+00:00,24,0.08,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
100,zkiqo9b8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:25:52.945957+00:00,1,A3GZO4JCO9FBH8,3YW4XOSQKR4VY2XKH7AOWBUEW15U1T,0.02,100,65,[45],319.9,319.9,145.104174273787,0.882316160361892,1,,2018-07-23 15:26:14.793350+00:00,7,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
101,37tpay8y,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:30:00.351529+00:00,1,A2FGLOSBRMAH0Y,3H8DHMCCWAUBN18K3MQHRQMPJ7AKDC,0.02,101,66,[45],435.0,435.0,197.31264710565,0.83997352221764,1,,2018-07-23 15:30:24.595174+00:00,4,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
102,iuexxj0q,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:40:20.554512+00:00,1,APBYO1615K1SZ,3X31TUMD7Y5SFCAQ8TIN5OYVJADL1R,0.01,102,67,[45],319.9,319.9,145.104174273787,0.882316160361892,1,,2018-07-23 15:41:48.322853+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
103,b0n87iyn,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:44:04.239442+00:00,1,A406EO3HG3FVF,39OWYR0EPLA35QBXY7MYOY4LTZ0FYE,0.03,103,68,[45],145.1,319.8907973,145.1,0.882319545823195,0,,2018-07-23 15:44:24.352494+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
104,tjvnerzd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:44:21.540262+00:00,1,A3BAS2X8DZG3OR,3QHK8ZVMIN1TSASIAQBCB0B45M4BL0,1.10,104,69,[103],2718.0,2718.0,1232.86385019117,0.000110421580562514,1,,2018-07-23 15:44:27.617768+00:00,31,0.1,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
105,1dxi7qt7,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:44:39.702021+00:00,1,A2JDJF86FCPBR9,3QILPRALQ6E0ECXWJR7HXQPS2BJ8N0,0.05,105,70,[103],1190.0,1190.0,539.774827714308,0.562226417101129,1,,2018-07-23 15:45:17.313301+00:00,15,0.05,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
106,7jk976ea,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:46:15.033437+00:00,1,AASEV0P4KJRAL,3L0KT67Y8FZC9VGJ4RMXVXN0IPUSYA,1.03,106,71,[103],2718.3,2718.3,1232.99992787883,5.84924367605992e-08,1,,2018-07-23 15:46:20.917759+00:00,8,0.03,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
107,5s2u8gro,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 15:46:37.634906+00:00,1,A3VQVV99604GHU,3TVRFO09GLY05DVJFM3U0X2WOPSLXJ,0.00,107,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
108,4qg1oxru,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:47:03.252025+00:00,1,A3AM9JHTS7537G,39O5D9O87UBVMBUZIK37QYN5NLDC3U,1.02,108,72,[103],2718.3,2718.3,1232.99992787883,5.84924367605992e-08,1,,2018-07-23 15:47:13.694902+00:00,4,0.02,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
109,z2cwq0vd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:47:08.445823+00:00,1,A1M8X4XC7AR7UN,39U1BHVTDMAC8SWA46YXF8N9B7DT3U,1.04,109,73,[103],2718.0,2718.0,1232.86385019117,0.000110421580562514,1,,2018-07-23 15:48:00.103307+00:00,12,0.04,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
110,hojjubdz,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 15:48:17.799570+00:00,1,A398MUVCGWJ25H,3TK8OJTYM24YS95M7ZVJTTEVDOLVPO,1.03,110,74,[103],2718.0,2718.0,1232.86385019117,0.000110421580562514,1,,2018-07-23 15:48:35.975367+00:00,9,0.03,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
111,3e99knls,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 16:03:37.613198+00:00,1,A2H1KT4NRYLPWP,3JMSRU9HQJDUVIGWYLF8ZHFRZHJVE3,0.03,111,75,[103],610.0,610.0,276.691298240107,0.775595054144276,1,,2018-07-23 16:04:32.671290+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
112,bvko5cmo,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 16:04:39.487597+00:00,1,A1WM6KSGMDPLYI,3PW9OPU9PR3MEQOIYN0IQSZMDAN12J,0.01,112,76,[103],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-23 16:06:07.604389+00:00,1,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
113,x0jqodsx,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 16:05:35.109806+00:00,1,AO468D9N96M1O,3LEP4MGT3HJAUY4QX9DOSN3ZWD3DBN,0.06,113,76,[103],0.0,,,,0,,2018-07-23 16:06:35.687838+00:00,17,0.06,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
114,z5enac0q,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 16:26:13.316457+00:00,1,AO6WN8D3OL48K,3A9AA95ATX5HUFQ718D6PVKW00M5PU,0.04,114,77,[103],1800.0,1800.0,816.466125954415,0.337821471245406,1,,2018-07-23 16:27:01.171809+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
115,27oqmaz5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 16:33:21.118120+00:00,1,AF1MN25P3XFLG,3JCG6DTRV49RNDAKLDGYNB5X1SVQQJ,0.05,115,78,[103],350.0,771.61805,350.0,0.716139497161395,0,,2018-07-23 16:33:49.924969+00:00,14,0.05,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
116,z8ax0o7h,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 16:37:04.602893+00:00,1,A27SUQYWOCSB2N,3PIWWX1FJKPTF32UVXCGT9HP92BJJU,0.00,116,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
117,je1fk56t,,0,19,19,ox,1,Results,172.16.176.137,2018-07-23 16:38:30.268476+00:00,1,A153JQU3LJU1RG,30OG32W0SVUHND7NWUTHP0LEDEKNEH,0.03,117,79,[103],11.0,24.250853,11.0,0.991078669910787,0,,2018-07-23 16:38:55.063223+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
118,jsvnd1tw,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 16:54:14.330820+00:00,1,AB1QZ2MT5V1VD,3LRKMWOKB60J9M9Q6Y9AIMJYQP42ZD,0.02,118,80,[103],2300.0,2300.0,1043.26227205286,0.153882991035796,1,,2018-07-23 16:54:26.608821+00:00,4,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
119,kz4za67y,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 17:04:47.228804+00:00,1,A3NY5NUG0N334W,333U7HK6IAYGCH22L1Q5QBMC4IGJDI,0.00,119,81,[103],635.0,635.0,288.03110554503,0.766398130133796,1,,2018-07-23 17:04:55.854391+00:00,1,0.0,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
120,nc42zgu1,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 17:09:37.944931+00:00,1,A2MJ1KONL3P0II,30X31N5D649BDDIGOL8HSB5TFYWSA5,0.05,120,82,[103],319.9,319.9,145.104174273787,0.882316160361892,1,,2018-07-23 17:09:45.946018+00:00,14,0.05,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
121,285u1li0,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 17:21:56.879182+00:00,1,AXAKXWERMINZI,3P1L2B7AD28DB4HREVGYHKB3CLTOLN,0.00,121,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
122,7bgkxkdb,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 17:30:38.844819+00:00,1,A3HITJTDC78UVZ,3IQ1VMJRYU3T8YMHFF8QBG03NA9A9E,0.03,122,83,[103],968.0,968.0,439.077338846596,0.643895102314196,1,,2018-07-23 17:32:44.939388+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
123,axb0e4m9,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 17:56:17.381954+00:00,1,A1TJGS991843O7,3OONKJ5DKD21YVVFNIR43HFY0RHBOP,1.24,123,85,[103],1300.0,2866.0099,1300.0,0.0543390105433901,0,,2018-07-23 17:56:32.836811+00:00,72,0.24,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
124,rzzdsr4b,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 17:56:17.956434+00:00,1,A3VOE559YO2YG5,3VSOLARPKCSTODNW60TGO8MXH0I39C,0.02,124,84,[103],1100.0,2425.0853,1100.0,0.10786699107867,0,,2018-07-23 17:56:33.279890+00:00,7,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
125,vkqwifgc,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 18:13:25.734856+00:00,1,A15H1G7EMKCY7M,30OG32W0SVUHND7NWUTHP0LEDFSENI,0.03,125,86,[103],150.0,150.0,68.0388438295346,0.944818455937117,1,,2018-07-23 18:13:44.796653+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
126,ygqmim7h,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 18:30:02.824105+00:00,1,AUTIZFAX7RBJ6,3R0T90IZ1TVWGN6NDZAR9SCERRUGCK,0.00,126,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
127,26iqgxpr,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 18:46:16.194600+00:00,1,AX32IFIUT0WS8,32Q90QCQ1T4GF7MKZH11X84AJKREKH,0.01,127,87,[103],840.0,840.0,381.017525445394,0.690983353247856,1,,2018-07-23 18:46:52.973500+00:00,1,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
128,y3vkyt2j,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 18:51:41.921086+00:00,1,A3TP4A1Z87327Y,3KKG4CDWKJHE69606EYZYDE3V1M94D,0.02,128,88,[103],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-23 18:51:59.598798+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
129,qnnuuxpo,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 19:14:48.170073+00:00,1,AY1K2CMOF4L36,3EKVH9QMEZNG6L4UEGKDRU0V2882DU,0.03,129,89,[103],1800.0,1800.0,816.466125954415,0.337821471245406,1,,2018-07-23 19:15:25.764562+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
130,e93y999u,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 19:16:06.796309+00:00,1,A3RJSQMOPSRZ70,3MAOD8E57RTQTDY4RZJ9DP6LTLAXNH,0.04,130,90,[103],145.1,319.8907973,145.1,0.882319545823195,0,,2018-07-23 19:16:25.536644+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
131,rtt3i61c,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 19:20:00.685981+00:00,1,A2LP305VI4WP0,3RUIQRXJBC755JEU1306P379HH1LLI,0.00,131,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
132,4h6h609r,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 19:23:39.364193+00:00,1,AXGSUFCAK8W0H,39LNWE0K4VF6Y8TIPEVUOAB0D40UI7,0.02,132,91,[130],1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-07-23 19:23:58.199265+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
133,wowayq8d,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 20:08:06.431130+00:00,1,A13L2X1WLAVRC3,3TAYZSBPLMRM8ANCB6F2MTMV3BO2SU,0.02,133,92,[130],400.0,400.0,181.436916878759,0.852849215832312,1,,2018-07-23 20:08:44.650324+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
134,hzhmye8k,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 20:19:14.429866+00:00,1,A2XQQUZWY1CJ8D,3PMBY0YE28MH1DJFZT4HHBQRNED9C0,0.03,134,93,[130],100.0,220.4623,100.0,0.91889699918897,0,,2018-07-23 20:19:44.992873+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
135,3gg7dcy4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 20:20:35.067304+00:00,1,A2IWEG5LM0PTIC,3RGU30DZTBRJGB8FYUP89196DXTMJQ,0.01,135,94,[130],715.2,715.2,324.409207379221,0.736894397908175,1,,2018-07-23 20:20:53.777124+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
136,j3qh6zwp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 20:41:46.403001+00:00,1,A184XW65ATAD24,3R5F3LQFV33XGTYVTW77PZM1RVNZO5,0.04,136,95,[130],835.0,835.0,378.749563984409,0.692822738049952,1,,2018-07-23 20:42:09.008695+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
137,7u00bts0,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 20:58:26.761375+00:00,1,AGHWGYH0F2HD1,3SB4CE2TJWEJ9U4FIVE4RJMLUENXA9,0.03,137,96,[130],200.0,440.9246,200.0,0.83779399837794,0,,2018-07-23 20:58:56.010766+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
138,oazcgdzd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 21:15:59.474845+00:00,1,A3IUWKICKWZZUH,3W8CV64QJ3I8ILUVLLIIS2N706OH9N,0.01,138,97,[130],899.0,899.0,407.77947068501,0.669278612583122,1,,2018-07-23 21:16:43.525505+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
139,4a7mu0fw,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 21:28:09.162003+00:00,1,A3PNAU47QZC72E,3QFUFYSY9ZYN7JXD90YR890EYZZ4FI,0.00,139,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
140,0z394nhp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 21:31:29.008897+00:00,1,A2C39KTRMOM1XZ,33PPUNGG39O0D6QBLOOBJUR62IDRZC,0.02,140,98,[130],790.0,790.0,358.337910835549,0.709377201268817,1,,2018-07-23 21:31:58.884821+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
141,6mqk76mp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 21:32:52.932044+00:00,1,AJ86CAZX0QCE9,30JNVC0ORA3EAKBH2NT4EXDWA6UQHK,0.03,141,99,[130],640.0,640.0,290.299067006014,0.7645587453317,1,,2018-07-23 21:33:33.293825+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
142,ll1umxn9,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 22:10:00.743117+00:00,1,A13L6CF03BPRLE,354P56DE9LMTUBKIHIWXIK33ERN7SS,1.04,142,100,[130],1233.0,2718.300159,1233.0,0.0,0,,2018-07-23 22:10:23.880253+00:00,12,0.04,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
143,iivw7ynu,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-23 22:10:32.530459+00:00,1,A1QTRNM7OB6OKW,3IFS6Q0HJJ2QJV1E090U99TCS7YISY,0.00,143,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
144,aysefy8u,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 22:13:51.623558+00:00,1,AKC4O88D0D18F,3LEP4MGT3HJAUY4QX9DOSN3ZWE5BDP,1.02,144,101,[130],1233.0,2718.300159,1233.0,0.0,0,,2018-07-23 22:14:18.044153+00:00,7,0.02,1.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
145,n0ea5q6p,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 22:15:01.485722+00:00,1,AR717UEVGEJHR,33C7UALJVMHX05Q7E49J0JCPZBH18Q,0.06,145,102,[130],15000.0,15000.0,6803.88438295346,4.51815440628829,1,,2018-07-23 22:15:11.317141+00:00,18,0.06,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
146,wvee1nz5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 22:24:52.128126+00:00,1,AQGNAN3CKLKT5,36U2A8VAG2IELC3BZIDV4BWQ1WKYK4,0.02,146,103,[130],500.0,500.0,226.796146098449,0.81606151979039,1,,2018-07-23 22:25:47.066945+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
147,bmrpuuya,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 22:52:09.466642+00:00,1,A2EBYQRFYV3B0X,3LKC68YZ3BMTMYTQI9N0QVSJATVOWG,0.01,147,104,[130],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-23 22:52:43.674284+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
148,81qjkmit,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 22:54:20.491641+00:00,1,A1RQXF5O279XFQ,3OS4RQUCRAY7SIIMOF8EGN6K8RNBF2,0.03,148,105,[130],550.0,550.0,249.475760708293,0.79766767176943,1,,2018-07-23 22:54:40.775955+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
149,9rrl0224,,0,20,19,ox,1,Results,172.16.176.137,2018-07-23 23:10:37.586605+00:00,1,A2M5I4KGKF9J7Q,3H8DHMCCWAUBN18K3MQHRQMPJ8GDKD,0.04,149,106,[130],325.0,325.0,147.417494963992,0.880439987863754,1,,2018-07-23 23:10:52.825966+00:00,13,0.04,0.00,1,1,0,0,0.2,30,300,1,1,min,qbp8ivmd,,,37ZQELHEQ0HDDH16NQCYEPU0Q56MN5,3NVVDJT9H76PFEAYZH193D092ZEPXT,,0
