participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.worker_running,subsession.someone_arriving,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
103,rvzrht1p,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 00:40:58.093438+00:00,1,A3E9BNN8PNHZZA,3E337GFOLARF7R3E2PJ5P36RRX5NGD,0.03,103,75,"[82, 93, 101]",825.0,825.0,374.21364106244,0.696501507654144,1,,2018-07-25 00:41:22.148631+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
104,gralze06,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 00:51:11.392954+00:00,1,A3I4KVQ83TTADJ,3ZQIG0FLQFZOCI2NJL9ELNMS7OXWV2,0.02,104,76,"[82, 93, 101]",1100.0,2425.0853,1100.0,0.10786699107867,0,,2018-07-25 00:51:39.117395+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
105,qwzyysik,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 00:56:58.900665+00:00,1,AAIK7SG8RVHJ,36V4Q8R5ZLJ02YCSTK9H62LTSV5MQA,1.02,105,77,"[82, 93, 101]",1200.0,2645.5476,1200.0,0.0267639902676399,0,,2018-07-25 00:57:23.407654+00:00,6,0.02,1.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
106,6atrzzqh,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 00:58:31.328989+00:00,1,A1XLKY3X08KJJ0,35USIKEBNSZDAYE8QCAJDCT2XK3N6E,0.02,106,78,"[82, 93, 101]",815.0,815.0,369.677718140471,0.700180277258336,1,,2018-07-25 00:59:05.708960+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
107,92grlvd1,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:05:25.946231+00:00,1,A1Q4Y48J1WAA13,34PGFRQONPUFLN2T2WVVIZBYC2RWJK,0.03,107,79,"[82, 93, 101]",8.0,17.636984,8.0,0.993511759935118,0,,2018-07-25 01:06:17.756152+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
108,x6wciklv,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-25 01:05:56.075202+00:00,1,A1F71NCB0Y5Q2C,3DZQRBDBSMYBTSJVF6T753ROAS9S3P,0.00,108,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
109,83r7qgqk,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:14:48.041166+00:00,1,A34S1L9TROXGZN,3F6KKYWMNCKCV7TN0ZIXJI3UE6RND7,1.02,109,80,"[82, 93, 101]",1233.0,2718.300159,1233.0,0.0,0,,2018-07-25 01:15:02.794480+00:00,5,0.02,1.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
110,6gyfmxqj,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:16:13.317964+00:00,1,A249SC895MT2XI,3WQ3B2KGE9ZG23OEHGTTRL2R8KAB1G,0.03,110,81,"[82, 93, 101]",1142.0,1142.0,518.002397688856,0.579884511201252,1,,2018-07-25 01:16:36.023681+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
111,vlthi7hn,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:16:39.356167+00:00,1,A6P3TJ2T9JHFC,339ANSOTR6LSVCO6V0RSIN23CGUIKZ,0.11,111,82,"[82, 93, 101]",678.0,678.0,307.535574109496,0.750579420835769,1,,2018-07-25 01:17:11.949333+00:00,32,0.11,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
112,dttcu9a6,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:20:22.149655+00:00,1,A2QHCDY9LH2RNX,3IX2EGZR7C2ADRL732LPV03HKNDJR5,1.02,112,83,"[93, 101, 111]",1233.0,2718.300159,1233.0,0.0,0,,2018-07-25 01:20:36.436111+00:00,6,0.02,1.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
113,br78lsqn,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:22:46.210792+00:00,1,AU581RHK5J8L4,3MMN5BL1W0N8VX6QV9XLTUSII3T3MQ,1.01,113,84,"[93, 101, 111]",1233.0,2718.300159,1233.0,0.0,0,,2018-07-25 01:22:55.557254+00:00,2,0.01,1.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
114,oswezhpx,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:23:24.691794+00:00,1,A24VBWFMU2HYGJ,3XLBSAQ9Z5VQVN6WCAQ5ED0729WZ77,0.16,114,0,,,,,,,1,2018-07-25 01:23:49.333930+00:00,48,0.16,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
115,34o22ush,,0,19,19,ox,1,Results,172.16.176.137,2018-07-25 01:23:35.695841+00:00,1,AZHX8M0UZG9QB,3SEPORI8WOI8EP4UJD2PO42X3H2ZAY,0.12,115,86,"[93, 101, 111]",-1.0,-2.204623,-1.0,1.00081103000811,0,,2018-07-25 01:24:11.550561+00:00,34,0.12,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
116,c3e3ielv,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:23:45.104127+00:00,1,A1ZMAJ9P7P4DEN,33SA9F9TRYD7A7G1OVK4LJY67UWWE0,1.03,116,85,"[93, 101, 111]",1233.0,2718.300159,1233.0,0.0,0,,2018-07-25 01:24:09.812502+00:00,10,0.03,1.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
117,gdy4krmm,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:26:03.749995+00:00,1,A1HS2UT856NZSV,3WMINLGALCMV6WTKRZIHD61CUZHCAD,0.02,117,87,"[93, 101, 111]",760.0,760.0,344.730142069642,0.720413510081394,1,,2018-07-25 01:26:22.347445+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
118,9zko1l51,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:28:12.830737+00:00,1,A2NNDKMA7PL3UB,3UXUOQ9OKFGPUFYO0IA6XK9YTOQA7I,1.04,118,88,"[101, 111, 117]",1233.0,2718.300159,1233.0,0.0,0,,2018-07-25 01:28:22.275421+00:00,11,0.04,1.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
119,z40vjnf6,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:43:22.404504+00:00,1,AKDS02M8MCY6Z,3B2X28YI3XYB9PPBNM5AMHT8GVS6BB,0.03,119,89,"[101, 111, 117]",800.0,800.0,362.873833757518,0.705698431664625,1,,2018-07-25 01:43:58.371085+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
120,57v0zzzw,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:50:06.192663+00:00,1,ALA2GUSIXFV9Z,3PEIJLRY6UCGG77IJ0AW98JDN08WXA,0.01,120,90,"[111, 117, 119]",1700.0,1700.0,771.106896734725,0.374609167287328,1,,2018-07-25 01:51:11.409410+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
121,g8mwdax8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 01:54:45.756377+00:00,1,A380JQROO5XZ5W,3M0BCWMB8WF9344HE4IEKBSL4XLBWH,0.01,121,91,"[111, 117, 119]",760.0,760.0,344.730142069642,0.720413510081394,1,,2018-07-25 01:55:16.199609+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
122,fasxdb9z,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 02:11:47.669684+00:00,1,A1ZZ44UDY2GOGZ,3JMSRU9HQJDUVIGWYLF8ZHFS0LWVER,0.01,122,91,"[111, 117, 121]",0.0,,,,0,,2018-07-25 02:12:07.869176+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
123,t01f2jwx,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 02:18:54.864988+00:00,1,AQQ8R4FMYJ9MH,3XC1O3LBOT5TOWMZAC2XBUHRCXHTLW,0.01,123,92,"[111, 117, 121]",320.0,705.47936,320.0,0.740470397404704,0,,2018-07-25 02:19:15.172493+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
124,x47c4epo,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 02:22:51.967913+00:00,1,A3NLODGKAK0ASY,36ZN444YTSHBL39LTSJLP4JCWL6OIR,0.01,124,93,"[111, 121, 123]",760.0,1675.51348,760.0,0.383617193836172,0,,2018-07-25 02:23:21.820905+00:00,1,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
125,e56gxngs,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-25 02:29:08.797802+00:00,1,A1V7C1AB5WMYIS,3KXIR214I5Z36PL1L5JKOQ6QQYA42N,0.00,125,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
126,zbufs1qt,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 02:30:04.715043+00:00,1,A3F43DVMEKFCI2,3U5NZHP4LSLTA8A22AEFESNN6DNPHG,0.03,126,94,"[111, 121, 123]",362.0,798.073526,362.0,0.706407137064071,0,,2018-07-25 02:30:27.273746+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
127,bs8xy9vu,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 02:47:05.949321+00:00,1,A12DY4HHG6MYF0,3OWEPKL08AVWEYSD9MFBJQTYSVR7N1,0.03,127,95,"[111, 121, 123]",730.0,730.0,331.122373303735,0.73144981889397,1,,2018-07-25 02:47:25.457214+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
128,h97hck3y,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 03:28:27.513332+00:00,1,A1NNKY5370FB81,373ERPL3YPR4RUHCFWZTX6QQIP7TRN,0.03,128,96,"[111, 123, 127]",730.0,730.0,331.122373303735,0.73144981889397,1,,2018-07-25 03:29:01.213386+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
129,6h32rzb8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 03:39:24.821000+00:00,1,A19FYDNY1477W3,3TDXMTX3CCDLWX3HTWXR84XLBLE6IM,0.02,129,97,"[111, 123, 128]",956.0,956.0,433.634231340234,0.648309625839227,1,,2018-07-25 03:40:20.248614+00:00,7,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
130,qeoihtz7,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-25 03:55:25.220647+00:00,1,AFB7TJAIN81XB,3Q5ZZ9ZEVPYWONRQFRBV39P7CUY58X,0.00,130,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
131,8cohllw7,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 03:56:22.614756+00:00,1,A1EM5LT3R94PMT,32N49TQG3H1R55ZKIGDM3YP1F60AVD,0.02,131,98,"[111, 123, 128]",1300.0,1300.0,589.669979855966,0.521759951455015,1,,2018-07-25 03:56:57.457124+00:00,7,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
132,hvht7nni,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 03:57:50.856798+00:00,1,A2K4KSLUI2EDPX,3OWEPKL08AVWEYSD9MFBJQTYSVSN7I,0.02,132,99,"[111, 123, 128]",685.0,685.0,310.710720154875,0.748004282112835,1,,2018-07-25 03:58:45.708157+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
133,cansp4ml,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 04:04:29.281001+00:00,1,A12OS4TZ2POD20,3SITXWYCNWSOS497O9E0MU6SDZTBXC,0.19,133,99,"[111, 123, 132]",0.0,,,,0,,2018-07-25 04:05:50.119662+00:00,56,0.19,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
134,ufuchii8,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 04:04:51.171502+00:00,1,A2NZY0KB86XJ2P,3Z2R0DQ0JIXLYRIUABVXXCIH3N5E24,0.03,134,99,"[111, 123, 132]",0.0,,,,0,,2018-07-25 04:05:33.286555+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
135,mc5cbfw2,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 04:06:19.581202+00:00,1,A3TICGTMJCQVCE,3HFNH7HEMIX0AOG6IHBMTX1WW9YGQ1,0.24,135,100,"[111, 123, 132]",705.5,705.5,320.009362144911,0.740462804424241,1,,2018-07-25 04:06:39.260003+00:00,70,0.24,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
136,kgdwjwuy,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 04:21:30.331104+00:00,1,ALBI4JLA9B9SS,3R6P78PK7LUD248YZL5HY2CJGGXTGS,0.01,136,101,"[111, 123, 132]",2200.0,2200.0,997.903042833174,0.190670687077718,1,,2018-07-25 04:22:10.181757+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
137,v2qtnw0w,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-25 04:38:52.410505+00:00,1,A3C4VOF1A1X9Y1,3TMSXRD2X7J8Q6MPC7PPEZFCILX1WR,0.00,137,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
138,da7zyjg0,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 04:54:22.058998+00:00,1,A30CRS91C9KOZ2,3ATPCQ38J9T89ZUPNR06AXTVXN3AYN,0.02,138,102,"[111, 123, 132]",41.0,90.389543,41.0,0.966747769667478,0,,2018-07-25 04:55:06.346778+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
139,3pv7v9yd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 05:02:42.642965+00:00,1,A2SA1GVUZ3GBTU,3XUHV3NRVLHPHYSJIV51GMI6FDPH5P,0.03,139,103,"[111, 123, 132]",315.0,694.456245,315.0,0.744525547445255,0,,2018-07-25 05:03:06.982604+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
140,ocviiuyi,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 05:29:09.291376+00:00,1,AOSB3RSWQQENC,3RU7GD8VPPCI0HOID4QEI6UPFO7PS4,0.03,140,104,"[111, 132, 139]",694.5,694.5,315.019846930745,0.744509450988852,1,,2018-07-25 05:29:33.688300+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
141,68b6jyqe,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 05:37:30.330913+00:00,1,A3HCEK0YKU186K,3OCHAWUVGP3PL7D1UMRTLXPI0T3XKJ,0.02,141,105,"[111, 132, 139]",1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-25 05:37:49.595189+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
142,xbaeqbgi,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 05:39:02.450846+00:00,1,A2I9PUZT19ZBO8,3C5W7UE9CG9KBVD4FY490AHMPYYXMO,0.03,142,106,"[111, 132, 139]",694.5,694.5,315.019846930745,0.744509450988852,1,,2018-07-25 05:39:26.687862+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
143,60e07949,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 06:02:03.633961+00:00,1,A1PZ1O1CUYH4RI,317HQ483I8BT3I99SDJ8AFJ76B5NIF,0.03,143,107,"[111, 132, 139]",694.5,694.5,315.019846930745,0.744509450988852,1,,2018-07-25 06:03:04.939618+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
144,hsls1zkj,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 06:02:52.308863+00:00,1,A2089VNLXY0HH7,3PMBY0YE28MH1DJFZT4HHBQSOH49C0,0.09,144,108,"[111, 132, 139]",315.0,694.456245,315.0,0.744525547445255,0,,2018-07-25 06:03:26.221486+00:00,26,0.09,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
145,tci2fmq4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 06:22:35.934574+00:00,1,A2RET3BI8DJ54H,37W3JXSD67R5GCXSOWWYSMQMP67YWN,0.02,145,108,"[111, 132, 144]",0.0,,,,0,,2018-07-25 06:23:21.313351+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
146,b2hb0o89,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 06:23:03.279170+00:00,1,AAZ7A6RLRGG3F,3SKRO2GZ72AHV6S8NT6MQOLHVEQ1KX,0.16,146,109,"[111, 132, 144]",10.0,22.04623,10.0,0.991889699918897,0,,2018-07-25 06:23:42.231673+00:00,47,0.16,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
147,ow7ygyne,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 06:49:54.466814+00:00,1,A320UT4LC8KV4Z,3Q5ZZ9ZEVPYWONRQFRBV39P7CU1580,0.01,147,110,"[111, 132, 144]",685.0,685.0,310.710720154875,0.748004282112835,1,,2018-07-25 06:50:01.710343+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
148,e0k9pz5h,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 06:52:04.230461+00:00,1,A2TXVUF0GQ2ZBS,3Y54SXRO1M4W7M9TJQUY2HDAPOEUTV,0.03,148,111,"[111, 132, 147]",685.0,685.0,310.710720154875,0.748004282112835,1,,2018-07-25 06:53:17.616083+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
149,kvbobmbc,,0,20,19,ox,1,Results,172.16.176.137,2018-07-25 08:06:20.357257+00:00,1,A2FER4Y9NNAXDL,3MAOD8E57RTQTDY4RZJ9DP6MUOANXG,0.03,149,112,"[111, 147, 148]",685.0,685.0,310.710720154875,0.748004282112835,1,,2018-07-25 08:07:12.853876+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
150,xive4kc7,,0,0,19,,,,,,0,,,0.00,150,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
151,h90futtq,,0,0,19,,,,,,0,,,0.00,151,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
152,fij6epz4,,0,0,19,,,,,,0,,,0.00,152,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
153,07gzfary,,0,0,19,,,,,,0,,,0.00,153,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
154,wzt79a9h,,0,0,19,,,,,,0,,,0.00,154,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
155,58g4qqor,,0,0,19,,,,,,0,,,0.00,155,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
156,pvyrn8pj,,0,0,19,,,,,,0,,,0.00,156,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
157,ntp34iag,,0,0,19,,,,,,0,,,0.00,157,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
158,hmnrx4uj,,0,0,19,,,,,,0,,,0.00,158,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,3,min,ggv74prf,,,37ZQELHEQ0HDDH16NQCYEPU0Q6PNMR,33LV6TSG7ABIB16IZFFGFXTYRJPQVD,,0
