participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.room_busy,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
115,e4vpu46i,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:26:21.973020+00:00,1,A1BZNPQ0H7ZSER,3X73LLYYQ2XT7NYPMV1NA3IR41ZHNR,1.00,115,0,,,,,,,1,2018-06-19 14:26:33.209556+00:00,301,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
116,4f05fagh,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:26:30.454575+00:00,1,A2LVWKZEY0TOAV,3B837J3LDPF3CU4XQWU3N1U3E95SRB,1.00,116,0,,,,,,,1,2018-06-19 14:27:01.032420+00:00,303,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
117,dn81j1v2,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:26:35.756353+00:00,1,A2LO0E22RWJATQ,32AT8R96GMSVSMWEUQP8SCHNL89SUF,1.00,117,0,,,,,,,1,2018-06-19 14:28:14.085012+00:00,300,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
118,nqn6vba9,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:26:38.987031+00:00,1,A1D3QRG52OISSR,3U5NZHP4LSLTA8A22AEFESNM4G0HPN,1.00,118,0,,,,,,,1,2018-06-19 14:27:26.716606+00:00,301,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
119,v73kwbio,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:26:40.222304+00:00,1,A2WPXOVOS2QI9Y,3LUY3GC630JWHJ4QP1S3NFYSQD4P7T,1.00,119,0,,,,,,,1,2018-06-19 14:27:09.454822+00:00,300,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
120,7ifzdpp8,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:27:40.831861+00:00,1,A18LFH7XW61JO9,3TVRFO09GLY05DVJFM3U0X2WNWIXLY,1.00,120,0,,,,,,,1,2018-06-19 14:28:20.074602+00:00,301,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
121,7f19o2w8,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:27:52.198879+00:00,1,ARSABS3TFA1GU,3NXNZ5RS1BGBPWOJ8CW61PYDL9N79H,1.00,121,0,,,,,,,1,2018-06-19 14:28:05.459485+00:00,300,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
122,ppsgfqi9,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:27:54.715103+00:00,1,A20F1SLHKHBUT3,30LSNF239VEXEWKG6ULOIRG8TJO2IF,1.00,122,0,,,,,,,1,2018-06-19 14:28:26.655889+00:00,300,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
123,qh76nmvr,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:27:57.853658+00:00,1,A3DK2JKNC7E3Z1,3B1NLC6UG0FFACFRI4WXTSBLPGNPGW,1.00,123,0,,,,,,,1,2018-06-19 14:28:11.727496+00:00,301,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
124,8gzpasod,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:28:30.405006+00:00,1,A1O4W7F05T6HY0,3NKQQ8O39ZOPQXDWX0UJXDVNK5ZUDN,1.00,124,0,,,,,,,1,2018-06-19 14:29:05.712606+00:00,300,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
125,vmwulo4m,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:28:49.087526+00:00,1,A2L54M0RH9C1C3,3LEIZ60CDKIU96UPR7OPS9RCV209ZB,1.00,125,0,,,,,,,1,2018-06-19 14:29:08.733586+00:00,301,1.0,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
126,bdhbcyzh,,0,20,19,ox,1,Results,172.16.176.137,2018-06-19 14:29:11.340362+00:00,1,A21SP7E5DFFX37,3TXD01ZLD50CQ1U34PTQU91H7S74UL,0.11,126,0,,,,,,,1,2018-06-19 14:29:44.957970+00:00,33,0.11,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
127,hnvs86j9,,0,0,19,,,,,,0,,,0.00,127,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
128,hz29mmmi,,0,0,19,,,,,,0,,,0.00,128,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
129,xclsmd4j,,0,0,19,,,,,,0,,,0.00,129,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
130,acobuwus,,0,0,19,,,,,,0,,,0.00,130,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
131,9cloxn60,,0,0,19,,,,,,0,,,0.00,131,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
132,onztvnbe,,0,0,19,,,,,,0,,,0.00,132,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
133,q9qnujq9,,0,0,19,,,,,,0,,,0.00,133,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
134,qxayrx34,,0,0,19,,,,,,0,,,0.00,134,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
135,btduh4zh,,0,0,19,,,,,,0,,,0.00,135,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
136,lys2ypjj,,0,0,19,,,,,,0,,,0.00,136,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
137,br2v1f6v,,0,0,19,,,,,,0,,,0.00,137,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
138,6cmbg7b8,,0,0,19,,,,,,0,,,0.00,138,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
139,5j8ui3n3,,0,0,19,,,,,,0,,,0.00,139,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
140,mzh6t39v,,0,0,19,,,,,,0,,,0.00,140,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
141,3nk8px8p,,0,0,19,,,,,,0,,,0.00,141,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
142,ushlolop,,0,0,19,,,,,,0,,,0.00,142,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
143,p9xjlda6,,0,0,19,,,,,,0,,,0.00,143,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
144,1lq8ehc6,,0,0,19,,,,,,0,,,0.00,144,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
145,c46xn3ip,,0,0,19,,,,,,0,,,0.00,145,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
146,xpyelpmk,,0,0,19,,,,,,0,,,0.00,146,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
147,jy909luc,,0,0,19,,,,,,0,,,0.00,147,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
148,lwrsb0wl,,0,0,19,,,,,,0,,,0.00,148,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
149,pzzgv1cb,,0,0,19,,,,,,0,,,0.00,149,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
150,yedhki84,,0,0,19,,,,,,0,,,0.00,150,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
151,8tbt1128,,0,0,19,,,,,,0,,,0.00,151,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
152,25dplpx9,,0,0,19,,,,,,0,,,0.00,152,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
153,qcrj0miz,,0,0,19,,,,,,0,,,0.00,153,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
154,11i2ch1d,,0,0,19,,,,,,0,,,0.00,154,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
155,b3vz5ium,,0,0,19,,,,,,0,,,0.00,155,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
156,wcr8irgm,,0,0,19,,,,,,0,,,0.00,156,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
157,rxd998se,,0,0,19,,,,,,0,,,0.00,157,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
158,cf5jbson,,0,0,19,,,,,,0,,,0.00,158,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
159,wp5bzgnd,,0,0,19,,,,,,0,,,0.00,159,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
160,at1pvtob,,0,0,19,,,,,,0,,,0.00,160,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
161,c8n1eall,,0,0,19,,,,,,0,,,0.00,161,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
162,vly3b1hl,,0,0,19,,,,,,0,,,0.00,162,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
163,lh7vcfn5,,0,0,19,,,,,,0,,,0.00,163,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
164,q55p2vfl,,0,0,19,,,,,,0,,,0.00,164,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
165,24f7y463,,0,0,19,,,,,,0,,,0.00,165,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
166,0kyg1d9j,,0,0,19,,,,,,0,,,0.00,166,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
167,h2p8xwpo,,0,0,19,,,,,,0,,,0.00,167,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
168,tidropv0,,0,0,19,,,,,,0,,,0.00,168,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
169,8fapig93,,0,0,19,,,,,,0,,,0.00,169,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
170,278mlbpn,,0,0,19,,,,,,0,,,0.00,170,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
171,ysmysfl3,,0,0,19,,,,,,0,,,0.00,171,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
172,9keeo73o,,0,0,19,,,,,,0,,,0.00,172,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
173,cfbbyvoc,,0,0,19,,,,,,0,,,0.00,173,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
174,5utknrtu,,0,0,19,,,,,,0,,,0.00,174,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
175,v9y05cpk,,0,0,19,,,,,,0,,,0.00,175,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
176,jaasgap0,,0,0,19,,,,,,0,,,0.00,176,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
177,rwoz3jjl,,0,0,19,,,,,,0,,,0.00,177,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
178,fm1d6h9a,,0,0,19,,,,,,0,,,0.00,178,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
179,cupvz6qc,,0,0,19,,,,,,0,,,0.00,179,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
180,fklsbnqe,,0,0,19,,,,,,0,,,0.00,180,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
181,m7y5fnvk,,0,0,19,,,,,,0,,,0.00,181,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
182,xyod0hdw,,0,0,19,,,,,,0,,,0.00,182,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
183,y5l0mkb1,,0,0,19,,,,,,0,,,0.00,183,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
184,qhxkfnbt,,0,0,19,,,,,,0,,,0.00,184,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
185,bs80wuxg,,0,0,19,,,,,,0,,,0.00,185,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
186,00zil118,,0,0,19,,,,,,0,,,0.00,186,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
187,6d3b4dmt,,0,0,19,,,,,,0,,,0.00,187,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
188,asttt2b2,,0,0,19,,,,,,0,,,0.00,188,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
189,fmaekguf,,0,0,19,,,,,,0,,,0.00,189,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
190,ht4yqlgy,,0,0,19,,,,,,0,,,0.00,190,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
191,p9nmahal,,0,0,19,,,,,,0,,,0.00,191,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
192,iegmboib,,0,0,19,,,,,,0,,,0.00,192,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
193,fk7gkd9n,,0,0,19,,,,,,0,,,0.00,193,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
194,h4uyryhd,,0,0,19,,,,,,0,,,0.00,194,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
195,eqi6wrem,,0,0,19,,,,,,0,,,0.00,195,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
196,imyt0qtf,,0,0,19,,,,,,0,,,0.00,196,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
197,68v0l6yw,,0,0,19,,,,,,0,,,0.00,197,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
198,2nze6miq,,0,0,19,,,,,,0,,,0.00,198,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
199,v2l1u55k,,0,0,19,,,,,,0,,,0.00,199,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
200,9g6miedo,,0,0,19,,,,,,0,,,0.00,200,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,history,j0ssl2ul,,,31ODACBENUY1E9R3NF01USOBNO6SQ7,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
