,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
142,fscmakcz,history,2018-08-21 20:02:55.084759+00:00,A3NWQ0535HAXUD,55,0,232,1,[],25.0,9.0,0.0,0.03
143,fscmakcz,history,2018-08-21 20:05:43.711965+00:00,AIWAF34P16S1K,55,0,233,1,[],65.0,4.0,0.0,0.02
144,fscmakcz,history,2018-08-21 20:09:00.988017+00:00,A2RSDOJIR09GGC,55,0,235,1,[],60.0,6.0,1.0,1.02
145,fscmakcz,history,2018-08-21 20:12:19.260666+00:00,AO6WN8D3OL48K,55,0,236,1,[],55.0,10.0,1.0,1.04
146,fscmakcz,history,2018-08-21 20:14:35.019992+00:00,A1Z5GJ9ZT65RNE,55,0,237,1,[],38.0,5.0,0.0,0.02
147,fscmakcz,history,2018-08-21 20:17:46.425388+00:00,AYQH26R4KXW2K,55,0,238,1,[],55.0,4.0,1.0,1.01
148,fscmakcz,history,2018-08-21 20:36:11.525939+00:00,A201KLVDE84CJP,55,0,239,1,[],53.0,4.0,1.0,1.02
149,fscmakcz,history,2018-08-21 20:43:57.314642+00:00,A1ZDR2UN7M92LI,55,0,240,1,[],54.0,4.0,1.0,1.02
150,fscmakcz,history,2018-08-21 20:52:55.569461+00:00,A16E0XDNK8KX5Y,55,0,241,1,[],55.0,5.0,1.0,1.02
151,fscmakcz,history,2018-08-21 21:24:56.937802+00:00,A35P8YSNTQ7OTP,55,0,242,1,[],33.0,5.0,0.0,0.02
152,fscmakcz,history,2018-08-21 21:32:56.590209+00:00,A4UIMWLF3KPVI,55,0,243,1,[],55.0,5.0,1.0,1.02
153,fscmakcz,history,2018-08-21 21:46:09.018886+00:00,A2UIGDOLX5RV95,55,0,244,1,[],50.0,5.0,1.0,1.02
154,fscmakcz,history,2018-08-21 21:55:15.581981+00:00,A2DE0F99FKKTGN,55,0,245,1,[],47.0,5.0,0.0,0.02
155,fscmakcz,history,2018-08-21 22:05:00.092334+00:00,A3NMQ3019X6YE0,55,0,246,1,[],56.0,5.0,1.0,1.02
156,fscmakcz,history,2018-08-21 22:12:36.958892+00:00,A1U8AZKMWLKAQF,55,0,247,1,[],70.0,6.0,0.0,0.02
157,fscmakcz,history,2018-08-21 22:13:33.533790+00:00,A3SDGS3B5H0QBM,55,0,248,1,[],20.0,5.0,0.0,0.02
158,fscmakcz,history,2018-08-21 22:14:34.101246+00:00,A34M1L9UJN6SGG,55,0,249,1,[],56.0,4.0,1.0,1.01
159,fscmakcz,history,2018-08-21 22:27:51.740321+00:00,A3KROAV2O4QIA3,55,0,251,1,[],62.0,5.0,0.0,0.02
160,fscmakcz,history,2018-08-21 22:38:13.207892+00:00,A359SZ1V1WZKCI,55,0,252,1,[],80.0,6.0,0.0,0.02
161,fscmakcz,history,2018-08-21 23:14:24.554108+00:00,A6W82DYEQXI4H,55,0,254,1,[],45.0,5.0,0.0,0.02
162,fscmakcz,history,2018-08-21 23:32:25.368728+00:00,A3AD1WTZEZNFQW,55,0,255,1,[],50.0,8.0,1.0,1.03
163,fscmakcz,history,2018-08-22 00:16:18.230881+00:00,A12IIPF9MYF9CC,55,0,257,1,[],50.0,5.0,1.0,1.02
164,fscmakcz,history,2018-08-22 00:19:39.909916+00:00,A3DLPY6ABKCXSI,55,0,258,1,[],55.0,5.0,1.0,1.02
165,fscmakcz,history,2018-08-22 00:19:55.170684+00:00,A1GYD62XNQT0O5,55,0,259,1,[],70.0,58.0,0.0,0.19
166,fscmakcz,history,2018-08-22 00:25:07.747560+00:00,AAA9J279EF3M1,55,0,260,1,[],59.0,9.0,1.0,1.03
167,fscmakcz,history,2018-08-22 00:25:16.933040+00:00,A1WO011N7G89N,55,0,261,1,[],72.0,13.0,0.0,0.05
168,fscmakcz,history,2018-08-22 00:30:28.951952+00:00,AHFN54MA1MJFJ,55,0,262,1,[],52.0,5.0,1.0,1.02
169,fscmakcz,history,2018-08-22 00:31:48.165715+00:00,A2GBBTL8N2Q1QE,55,0,263,1,[],70.0,5.0,0.0,0.02
170,fscmakcz,history,2018-08-22 00:44:13.650228+00:00,ABEAPHIBY6C39,55,0,264,1,[],50.0,5.0,1.0,1.02
171,fscmakcz,history,2018-08-22 00:49:41.651769+00:00,A3JT9LHWLFHNS8,55,0,265,1,[],58.0,6.0,1.0,1.02
172,fscmakcz,history,2018-08-22 00:52:50.232737+00:00,A1IXQS0AB02CPA,55,0,266,1,[],54.0,10.0,1.0,1.04
173,fscmakcz,history,2018-08-22 00:59:25.228143+00:00,A3HXIGBCL1CRFS,55,0,267,1,[],41.0,5.0,0.0,0.02
174,fscmakcz,history,2018-08-22 01:00:31.314676+00:00,A1X72AEF3S3OCS,55,0,268,1,[],44.0,5.0,0.0,0.02
175,fscmakcz,history,2018-08-22 01:19:40.000227+00:00,A2A8H7R65X0CKX,55,0,270,1,[],55.0,5.0,1.0,1.02
176,fscmakcz,history,2018-08-22 01:45:15.962107+00:00,A2YE6MQNAR8K99,55,0,271,1,[],52.0,4.0,1.0,1.02
177,fscmakcz,history,2018-08-22 01:48:51.144415+00:00,AU3327LWY4SU1,55,0,269,1,[],45.0,11.0,0.0,0.04
178,fscmakcz,history,2018-08-22 01:51:29.086242+00:00,A13OZHOQ1XW393,55,0,272,1,[],54.0,5.0,1.0,1.02
179,fscmakcz,history,2018-08-22 02:19:58.167823+00:00,A30G113XRQO3VL,55,0,274,1,[],100.0,4.0,0.0,0.02
180,fscmakcz,history,2018-08-22 02:42:54.109826+00:00,A3IM1NBW1G1TCU,55,0,275,1,[],140.0,11.0,0.0,0.04
181,fscmakcz,history,2018-08-22 02:51:48.395942+00:00,A20AA69MT84CKP,55,0,276,1,[],65.0,5.0,0.0,0.02
182,fscmakcz,history,2018-08-22 02:54:45.842652+00:00,A24C061ZQBWLE9,55,0,277,1,[],51.0,6.0,1.0,1.02
183,fscmakcz,history,2018-08-22 02:58:31.437568+00:00,AQL1TQKR04WK8,55,0,278,1,[],55.0,5.0,1.0,1.02
184,fscmakcz,history,2018-08-22 02:59:59.823453+00:00,A27FXNKJP52LM4,55,0,279,1,[],57.0,5.0,1.0,1.02
185,fscmakcz,history,2018-08-22 03:09:32.815358+00:00,A1JG0SJHUXT1FW,55,0,281,1,[],53.0,5.0,1.0,1.02
186,fscmakcz,history,2018-08-22 03:24:52.690661+00:00,ARMYFZ0JA0TO1,55,0,282,1,[],68.0,12.0,0.0,0.04
187,fscmakcz,history,2018-08-22 03:28:23.698111+00:00,A1R8RBXRU2T6HZ,55,0,283,1,[],50.0,5.0,1.0,1.02
188,fscmakcz,history,2018-08-22 03:39:48.497402+00:00,A3FW9NWR6TJ4M9,55,0,284,1,[],54.0,9.0,1.0,1.03
189,fscmakcz,history,2018-08-22 03:43:03.921926+00:00,A2V1T6RKD06I2X,55,0,285,1,[],60.0,4.0,1.0,1.02
190,fscmakcz,history,2018-08-22 03:52:56.665618+00:00,A2NRFVG4MDC5UX,55,0,286,1,[],50.0,8.0,1.0,1.03
191,fscmakcz,history,2018-08-22 04:06:06.923819+00:00,A2IP5E5ITPEVPU,55,0,287,1,[],75.0,5.0,0.0,0.02
192,fscmakcz,history,2018-08-22 04:13:22.590248+00:00,A2DWSKGD9RNKMJ,55,0,288,1,[],50.0,10.0,1.0,1.04
193,fscmakcz,history,2018-08-22 04:19:34.392060+00:00,A2AS161TDYS4X,55,0,290,1,[],53.0,10.0,1.0,1.04
194,fscmakcz,history,2018-08-22 04:22:04.008903+00:00,A3JTXLFLZSGJP4,55,0,292,1,[],55.0,5.0,1.0,1.02
