participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.guess,player.confirm,player.guess_percent_diff,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,subsession.true_number_of_dots,subsession.image_path,subsession.worker_running,subsession.last_worker_activity,subsession.number_of_people_going_to_wait,subsession.last_prewait_check,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
256,a0wdfr9m,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:28:42.472057+00:00,1,A1GWM8H8W65VYM,3LOTDFNYA8IZGLGXJ64A31J6K2ZWFL,0.00,256,0,,,0,,1,2018-08-12 12:29:04.293945+00:00,33,0.11,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
257,o9oc9x9e,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:29:22.756456+00:00,1,ATTNJ2IHS8MH8,3K772S5NP9UPDHLCTWY4KGOJTD8EHM,0.00,257,0,,,0,,1,2018-08-12 12:30:42.394404+00:00,34,0.11,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
258,b9le0llu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:29:35.696280+00:00,1,A1QJX8U3IIL5XQ,3QAPZX2QN5WM713024WICNGDATG206,0.00,258,45,"[17, 201, 235]",,0,,,2018-08-12 12:30:09.815384+00:00,94,0.32,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
259,1wgsgxkp,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:29:37.392358+00:00,1,A1CNEUGI7LWLR7,3RYC5T2D74C6Z2O5YFQ9SWPTUT7RPG,0.48,259,46,"[17, 201, 235]",500,1,0.240694789081886,,2018-08-12 12:30:26.667219+00:00,142,0.48,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
260,11hqfqfv,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:29:39.034698+00:00,1,A1I3QYJJU5ACFR,304SM51WA4NGWNN8UZ8DNMP0ZRCBS4,0.00,260,0,,,0,,1,2018-08-12 12:29:59.562227+00:00,33,0.11,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
261,dt5l5c87,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 12:30:26.822006+00:00,1,A25ZV5U8YIL734,3PW9OPU9PR3MEQOIYN0IQSZNFLM219,0.00,261,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
262,bmzjus86,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:30:52.494098+00:00,1,A3485IQYNO94GA,3MH9DQ757XVS2HNNZQVR3YYL01OUGJ,0.49,262,48,"[17, 201, 235]",500,1,0.240694789081886,,2018-08-12 12:31:16.645379+00:00,147,0.49,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
263,p2gg4o37,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:30:55.342020+00:00,1,A18DJA8CSY3Z4R,3JAOYWH7VJNA4HDLC6XGKUGFJX19LE,0.00,263,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
264,v3phe17f,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:30:56.643004+00:00,1,A13XLDUDAKVQSZ,3300DTYQT302QAKFCMLYTUGKK04EQI,0.33,264,50,"[17, 201, 235]",1800,1,3.46650124069479,,2018-08-12 12:32:31.778799+00:00,100,0.33,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
265,hs1zl9x2,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:30:58.175540+00:00,1,A3OEMYJVPCF71Q,33LK57MYLUOCELQO0DOG94W3QUXZSX,0.44,265,47,"[17, 201, 235]",557,1,0.382133995037221,,2018-08-12 12:31:15.509697+00:00,131,0.44,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
266,e7ose58c,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 12:31:13.149755+00:00,1,A1DEDPPSLYETG3,3ZGVPD4G6U0DTL33PDT6J9SPSDBZTM,0.00,266,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
267,5vjbw7j7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:31:46.180645+00:00,1,A2OAZPREKF6PQR,3XIQGXAUMDR1QS6HBS2KHSKWVGMX7B,0.34,267,49,"[17, 201, 235]",500,1,0.240694789081886,,2018-08-12 12:32:15.481266+00:00,102,0.34,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
268,mukim29t,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:32:13.252268+00:00,1,A2OXTS31LD48BC,3WLEIWSYHP0XI19W0C33IFFUWAI2H8,0.00,268,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
269,9sqbf6hb,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:32:27.485771+00:00,1,A2IF9183BLLNF0,3VHP9MDGRO3Q2NAS2F49R7C3SMICFT,0.00,269,0,,,0,,1,2018-08-12 12:32:58.488927+00:00,48,0.16,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
270,usxxq476,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:32:34.033173+00:00,1,A26D2ZZKJW7BXR,3WYP994K18A7MXIMXEJUUSR92BX6YS,0.37,270,52,"[17, 201, 235]",2600,1,5.45161290322581,,2018-08-12 12:34:11.007449+00:00,111,0.37,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
271,7a7bqptl,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:32:45.792018+00:00,1,A1XUXY84RLKDTW,3F1567XTNXOLVETY4B5C1GF9T3O9Q3,0.29,271,51,"[17, 201, 235]",1800,1,3.46650124069479,,2018-08-12 12:33:48.751007+00:00,85,0.29,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
272,2eal62e3,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:32:56.665370+00:00,1,A253RKS1MZTGFU,3JAOYWH7VJNA4HDLC6XGKUGFJX19LE,0.00,272,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
273,r2bda28h,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:33:20.635430+00:00,1,A25IR9GDLMKVU,31Q0U3WYDQYT0RLO4ZHDMJGVQ1871U,0.00,273,0,,,0,,1,2018-08-12 12:33:44.404842+00:00,36,0.12,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
274,jzn9xoeb,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 12:33:44.177442+00:00,1,A3DUPRZSMU9W5R,3S06PH7KSSN9H0MYVCKZMBQRCCB1DH,0.00,274,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
275,x5g923lt,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:33:58.865750+00:00,1,A1KH3L81XWWUKS,38F5OAUN5OV442626OKYE6W27Q4H73,0.45,275,53,"[201, 235, 270]",300,1,0.255583126550869,,2018-08-12 12:34:28.016451+00:00,134,0.45,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
276,e4iavs0b,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:34:17.056337+00:00,1,AXKM85DGEKNO5,39DD6S19JQUB42L6ZI4BKNSOP3PEZC,0.58,276,54,"[201, 235, 270]",1000,1,1.48138957816377,,2018-08-12 12:34:52.948151+00:00,174,0.58,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
277,crjy520j,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:34:22.042669+00:00,1,A1NXSHZG579AE8,3R3YRB5GRGMRSQAKDQ3H7CNI26BUA7,0.71,277,55,"[201, 235, 270]",758,1,0.880893300248139,,2018-08-12 12:35:13.873125+00:00,212,0.71,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
278,4barqupy,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:34:46.108968+00:00,1,A3O6OQEIHB2MYB,3S06PH7KSSN9H0MYVCKZMBQRCCB1DH,0.80,278,56,"[201, 235, 270]",200,1,0.503722084367246,,2018-08-12 12:35:32.297648+00:00,241,0.8,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
279,qib5a9ev,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 12:35:35.922739+00:00,1,AU3WB2DD4QJ4B,35LDD5557BNERVEXGFPKAG9KUW3MKN,0.00,279,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
280,xwzr2g3a,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:35:47.722315+00:00,1,AW0K78T4I2T72,3VE8AYVF8NGOQKKFL3O4PLGK2VXF8Q,0.82,280,57,"[201, 235, 270]",100,1,0.751861042183623,,2018-08-12 12:36:11.645045+00:00,247,0.82,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
281,yts9967l,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:35:48.023881+00:00,1,A2ZF63I3EFL6AA,3TESA3PJ32T9HJE01R20PT1OJ1YMMS,0.00,281,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
282,6uozzsai,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:35:53.176661+00:00,1,AYSG3J2U3UF1Y,3TY7ZAOG5G3HOH7QRA2MCJ27RT2K0A,0.00,282,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
283,y1s151cu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:36:01.251252+00:00,1,A2ZYYJNX332STK,3HL8HNGX46KO4P3PQVUIPHBVM1FF9F,0.00,283,0,,,0,,1,2018-08-12 12:59:51.503535+00:00,37,0.12,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
284,aou2mynv,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:36:08.912588+00:00,1,A3LR3OFECDICRK,39N5ACM9HF60V2SJ4YQN1BPZO72P9S,0.62,284,60,"[201, 235, 270]",160,1,0.602977667493797,,2018-08-12 12:39:53.126560+00:00,187,0.62,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
285,ey2augzc,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:36:43.592541+00:00,1,A1VMNPVMIREIL3,3G5F9DBFOQG6FS7YOMNEKKC5T8BHVV,0.79,285,58,"[201, 235, 270]",675,1,0.674937965260546,,2018-08-12 12:37:28.166274+00:00,235,0.79,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
286,u94g73di,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:37:08.944306+00:00,1,A33IWO4KC5L0I,35LDD5557BNERVEXGFPKAG9KUW3MKN,0.95,286,59,"[201, 235, 270]",275,1,0.317617866004963,,2018-08-12 12:37:28.165074+00:00,285,0.95,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
287,pmwejgfa,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:37:15.636255+00:00,1,APNTEGPF7QZQI,3FQ5JJ512M7K9DZXSG4KNVYKZMDKNL,0.00,287,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
288,ni06f87b,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:37:15.775630+00:00,1,A3K6DL4PN98CBN,3HL8HNGX46KO4P3PQVUIPHBVM1FF9F,0.00,288,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
289,hiw0lca1,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:37:16.402651+00:00,1,A1ZB2OELU4HJU2,31Z0PCVWULYU9BXX6I1NSPZQIKZ7T3,0.00,289,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
290,ax89rg1y,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:38:03.105355+00:00,1,A3MJSYSWX0Q4WQ,3HWRJOOET6LE3QZS4QA3OUVL2OPSEL,0.00,290,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
291,y31ntu90,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:38:04.094693+00:00,1,A1J7BOL7SR48DV,3KAKFY4PGVLMZEGZAUZT11L121XI3S,0.00,291,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
292,ofkerjxm,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:38:08.144523+00:00,1,A1421I54656YSD,30LSNF239VEXEWKG6ULOIRG9WNXI2H,0.00,292,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
293,uhi1p8nu,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:38:17.331231+00:00,1,A171S8E9IFSHH2,3FQ5JJ512M7K9DZXSG4KNVYKZMDKNL,0.00,293,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
294,5o5zi0nw,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:38:19.736111+00:00,1,A13FUEPWBCLBUY,39OWYR0EPLA35QBXY7MYOY4MVA0FY4,0.00,294,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
295,aukddueb,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 12:38:26.877236+00:00,1,A3150VRNMT7X8W,3YDGXNSEO0DES4NQ1MSLYHJTD5O84V,0.00,295,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
296,07673n5e,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-12 12:38:28.641992+00:00,1,A1DXFMUVK5015A,3VBEN272MLICN4VJAL0ROXGXF44SG2,0.00,296,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
297,unog3io6,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:38:36.362231+00:00,1,A20QA3M1DX4EDR,3J88R45B2HHQWYAH7EW1HEBHVATPXB,0.00,297,0,,,0,,1,2018-08-12 12:38:49.091111+00:00,33,0.11,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
298,ikxbi89u,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:38:38.735808+00:00,1,A35CL66BEUSJ5Z,3JBT3HLQF9LF1TAW8WKMEZRS3ARPZ8,0.00,298,0,,,0,,1,2018-08-12 12:40:30.596294+00:00,40,0.13,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
299,bxw6092u,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:39:57.175340+00:00,1,A272X64FOZFYLB,39OWYR0EPLA35QBXY7MYOY4MVA0FY4,0.68,299,61,"[201, 235, 270]",250,1,0.379652605459057,,2018-08-12 12:40:10.181688+00:00,205,0.68,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
300,6z56203f,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-12 12:40:33.309185+00:00,1,A1ZU9OA6B22CWP,3JNQLM5FT55Z4XSMRXI1A781DRRL2Y,0.00,300,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
301,owb4xnn2,,0,18,20,dots,1,WaitingRoom,172.16.176.137,2018-08-12 12:40:56.240861+00:00,1,A3OSBMDWIRT9NZ,3K4J6M3CXFC8N89PTLE03XMRTYXGAU,0.00,301,0,,,0,,,2018-08-12 12:41:23.569549+00:00,0,0.0,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
302,i8l86ib7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-12 12:41:25.711699+00:00,1,A2XQVPDOOYHUS7,37Z929RLGARGS9HPULZYNGVM5YCSTB,0.60,302,63,"[201, 235, 270]",1500,1,2.72208436724566,,2018-08-12 12:41:55.406048+00:00,181,0.6,0.00,1,1,0.2,30,300,1,3,max,403,images/dots3.png,0,2018-08-12 16:44:09.580495+00:00,0,2018-08-12 16:40:26.654482+00:00,ua2230ux,,,3N7PQ0KLI588XPGJO940S3RLD1PE3O,3BDWTFGLE5GE255XK5KW391JL83S1Q,,0
