participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
32,fuouimlt,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:33:47.422076+00:00,1,ANYB94DHDJKNO,38SKSKU7R2G3FI6OG03TXNFHOWXLIK,0.52,$1.52,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,32,1,0,0.00,1,1,32,0,0,0.00,1,2,32,0,0,0.00,1,3,32,0,0,0.00,1,4,32,0,0,0.00,1,5,32,0,0,0.00,1,6,32,0,0,0.00,1,7,32,0,0,0.00,1,8,1,66,0,,0.00,7,23.5,20,1,1,0,0,1,1,50,0,,0.00,7,31.33,19,1,1,0,0,2,1,45,0,,0.00,7,25.0,25,1,1,0,0,3,1,28,0,,0.00,7,18.33,24,1,1,0,0,4,1,15,1,,0.15,7,12.5,15,1,1,0,0,5,1,15,1,,0.15,7,14.67,15,1,1,0,0,6,1,12,1,,0.12,7,10.67,12,2,1,0,0,7,1,10,1,just looking at what the others chose and trying to get into the average,0.10,7,9.33,10,2,1,0,0,8
33,zpfvfqkj,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:35:50.686330+00:00,1,A3GLUDQZGEJL5G,39U1BHVTDMAC8SWA46YXF8N9ZRM3T5,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,33,0,1,0.00,1,1,33,0,0,0.00,1,2,33,0,0,0.00,1,3,33,0,0,0.00,1,4,33,0,0,0.00,1,5,33,0,0,0.00,1,6,33,0,0,0.00,1,7,33,0,0,0.00,1,8,33,,0,,0.00,1,,,,0,0,0,1,33,,0,,0.00,1,,,,0,0,0,2,33,,0,,0.00,1,,,,0,0,0,3,33,,0,,0.00,1,,,,0,0,0,4,33,,0,,0.00,1,,,,0,0,0,5,33,,0,,0.00,1,,,,0,0,0,6,33,,0,,0.00,1,,,,0,0,0,7,33,,0,,0.00,1,,,,0,0,0,8
34,4q6gtw3r,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:36:19.389061+00:00,1,A3LFB7XLW00Q61,3FIUS151DWL9XZMSFL6AZJXTD2JGGH,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,34,1,0,0.00,1,1,34,0,0,0.00,1,2,34,0,0,0.00,1,3,34,0,0,0.00,1,4,34,0,0,0.00,1,5,34,0,0,0.00,1,6,34,0,0,0.00,1,7,34,0,0,0.00,1,8,3,5,0,,0.00,7,23.5,20,1,1,0,0,1,3,59,0,,0.00,7,31.33,19,1,1,0,0,2,3,50,0,,0.00,7,25.0,25,1,1,0,0,3,3,33,0,,0.00,7,18.33,24,1,1,0,0,4,3,20,0,,0.00,7,12.5,15,1,1,0,0,5,3,50,0,,0.00,7,14.67,15,1,1,0,0,6,3,25,0,,0.00,7,10.67,12,2,1,0,0,7,3,25,0,i just tried to guess what the other people were doing but failed.,0.00,7,9.33,10,2,1,0,0,8
35,408h8rhv,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:39:12.674550+00:00,1,ASZ56AVQ9MQUK,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,35,0,1,0.00,1,1,35,0,0,0.00,1,2,35,0,0,0.00,1,3,35,0,0,0.00,1,4,35,0,0,0.00,1,5,35,0,0,0.00,1,6,35,0,0,0.00,1,7,35,0,0,0.00,1,8,35,,0,,0.00,1,,,,0,0,0,1,35,,0,,0.00,1,,,,0,0,0,2,35,,0,,0.00,1,,,,0,0,0,3,35,,0,,0.00,1,,,,0,0,0,4,35,,0,,0.00,1,,,,0,0,0,5,35,,0,,0.00,1,,,,0,0,0,6,35,,0,,0.00,1,,,,0,0,0,7,35,,0,,0.00,1,,,,0,0,0,8
36,spxxjlbx,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:39:59.441123+00:00,1,A17PAE30BGBO1T,3F1567XTNXOLVETY4B5C1GF8FCX9QE,0.12,$1.12,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,36,1,0,0.00,1,1,36,0,0,0.00,1,2,36,0,0,0.00,1,3,36,0,0,0.00,1,4,36,0,0,0.00,1,5,36,0,0,0.00,1,6,36,0,0,0.00,1,7,36,0,0,0.00,1,8,4,50,0,,0.00,7,23.5,20,1,1,0,0,1,4,60,0,,0.00,7,31.33,19,1,1,0,0,2,4,30,0,,0.00,7,25.0,25,1,1,0,0,3,4,25,0,,0.00,7,18.33,24,1,1,0,0,4,4,20,0,,0.00,7,12.5,15,1,1,0,0,5,4,10,0,,0.00,7,14.67,15,1,1,0,0,6,4,12,1,,0.12,7,10.67,12,2,1,0,0,7,4,11,0,Looking at the average of the prior round and trying to guess somewhere near there. ,0.00,7,9.33,10,2,1,0,0,8
37,7lvkmw4n,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:40:23.531571+00:00,1,A2M72F8KER9L71,3QBD8R3Z222HDWA683HHV39SEJ1O4P,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,37,1,0,0.00,1,1,37,0,0,0.00,1,2,37,0,0,0.00,1,3,37,0,0,0.00,1,4,37,0,0,0.00,1,5,37,0,0,0.00,1,6,37,0,0,0.00,1,7,37,0,0,0.00,1,8,37,,0,,0.00,1,,,,0,0,0,1,37,,0,,0.00,1,,,,0,0,0,2,37,,0,,0.00,1,,,,0,0,0,3,37,,0,,0.00,1,,,,0,0,0,4,37,,0,,0.00,1,,,,0,0,0,5,37,,0,,0.00,1,,,,0,0,0,6,37,,0,,0.00,1,,,,0,0,0,7,37,,0,,0.00,1,,,,0,0,0,8
38,yswtzfxv,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:42:17.270188+00:00,1,A304PUXIRA930J,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,38,1,0,0.00,1,1,38,0,0,0.00,1,2,38,0,0,0.00,1,3,38,0,0,0.00,1,4,38,0,0,0.00,1,5,38,0,0,0.00,1,6,38,0,0,0.00,1,7,38,0,0,0.00,1,8,38,,0,,0.00,1,,,,0,0,0,1,38,,0,,0.00,1,,,,0,0,0,2,38,,0,,0.00,1,,,,0,0,0,3,38,,0,,0.00,1,,,,0,0,0,4,38,,0,,0.00,1,,,,0,0,0,5,38,,0,,0.00,1,,,,0,0,0,6,38,,0,,0.00,1,,,,0,0,0,7,38,,0,,0.00,1,,,,0,0,0,8
39,kbtisafx,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:47:17.139397+00:00,1,A2PVZDPID5909B,3J4Q2Z4UTZMW7A66XMF4F0NJDDIQWL,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,39,1,0,0.00,1,1,39,0,0,0.00,1,2,39,0,0,0.00,1,3,39,0,0,0.00,1,4,39,0,0,0.00,1,5,39,0,0,0.00,1,6,39,0,0,0.00,1,7,39,0,0,0.00,1,8,39,,0,,0.00,1,,,,0,0,0,1,39,,0,,0.00,1,,,,0,0,0,2,39,,0,,0.00,1,,,,0,0,0,3,39,,0,,0.00,1,,,,0,0,0,4,39,,0,,0.00,1,,,,0,0,0,5,39,,0,,0.00,1,,,,0,0,0,6,39,,0,,0.00,1,,,,0,0,0,7,39,,0,,0.00,1,,,,0,0,0,8
40,a3hbnon3,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:52:49.604983+00:00,1,A1Y689M29Q274B,31JLPPHS2VDWV0R28PCYLYHM0J5O34,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,40,1,0,0.00,1,1,40,0,0,0.00,1,2,40,0,0,0.00,1,3,40,0,0,0.00,1,4,40,0,0,0.00,1,5,40,0,0,0.00,1,6,40,0,0,0.00,1,7,40,0,0,0.00,1,8,40,,0,,0.00,1,,,,0,0,0,1,40,,0,,0.00,1,,,,0,0,0,2,40,,0,,0.00,1,,,,0,0,0,3,40,,0,,0.00,1,,,,0,0,0,4,40,,0,,0.00,1,,,,0,0,0,5,40,,0,,0.00,1,,,,0,0,0,6,40,,0,,0.00,1,,,,0,0,0,7,40,,0,,0.00,1,,,,0,0,0,8
41,272p33k1,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:52:43.505090+00:00,1,A3EZ0H07TSDAPW,3AMYWKA6YC5VSJEKRRAWS1T6AA7O6A,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,41,0,1,0.00,1,1,41,0,0,0.00,1,2,41,0,0,0.00,1,3,41,0,0,0.00,1,4,41,0,0,0.00,1,5,41,0,0,0.00,1,6,41,0,0,0.00,1,7,41,0,0,0.00,1,8,41,,0,,0.00,1,,,,0,0,0,1,41,,0,,0.00,1,,,,0,0,0,2,41,,0,,0.00,1,,,,0,0,0,3,41,,0,,0.00,1,,,,0,0,0,4,41,,0,,0.00,1,,,,0,0,0,5,41,,0,,0.00,1,,,,0,0,0,6,41,,0,,0.00,1,,,,0,0,0,7,41,,0,,0.00,1,,,,0,0,0,8
42,e9rezehh,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:53:41.343008+00:00,1,ACI1OFQTEMUV0,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.12,$1.12,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,42,1,0,0.00,1,1,42,0,0,0.00,1,2,42,0,0,0.00,1,3,42,0,0,0.00,1,4,42,0,0,0.00,1,5,42,0,0,0.00,1,6,42,0,0,0.00,1,7,42,0,0,0.00,1,8,4,97,0,,0.00,8,43.0,25,1,0,0,0,1,4,56,0,,0.00,8,29.5,25,1,0,0,0,2,4,25,0,,0.00,8,17.5,15,1,0,0,0,3,4,43,0,,0.00,8,14.17,13,1,0,0,0,4,4,100,0,,0.00,8,25.5,25,1,0,0,0,5,4,12,1,,0.12,8,13.5,15,2,0,0,0,6,4,15,0,,0.00,8,12.33,14,1,0,0,0,7,4,12,0,very difficult to guess the numbers,0.00,8,8.17,10,1,0,0,0,8
43,o9f64x63,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:55:21.163148+00:00,1,A29A4MRA7I3ZMJ,3N1FSUEFL6JQ9ZJHIU31K9XTA5U4D8,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,43,0,1,0.00,1,1,43,0,0,0.00,1,2,43,0,0,0.00,1,3,43,0,0,0.00,1,4,43,0,0,0.00,1,5,43,0,0,0.00,1,6,43,0,0,0.00,1,7,43,0,0,0.00,1,8,43,,0,,0.00,1,,,,0,0,0,1,43,,0,,0.00,1,,,,0,0,0,2,43,,0,,0.00,1,,,,0,0,0,3,43,,0,,0.00,1,,,,0,0,0,4,43,,0,,0.00,1,,,,0,0,0,5,43,,0,,0.00,1,,,,0,0,0,6,43,,0,,0.00,1,,,,0,0,0,7,43,,0,,0.00,1,,,,0,0,0,8
44,zq6vcfwc,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:55:34.111982+00:00,1,ABREDVJ6LQDOF,3R0T90IZ1TVWGN6NDZAR9SCEFARGC7,0.88,$1.88,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,44,1,0,0.00,1,1,44,0,0,0.00,1,2,44,0,0,0.00,1,3,44,0,0,0.00,1,4,44,0,0,0.00,1,5,44,0,0,0.00,1,6,44,0,0,0.00,1,7,44,0,0,0.00,1,8,1,25,1,,0.25,8,43.0,25,1,0,0,0,1,1,25,1,,0.25,8,29.5,25,1,0,0,0,2,1,25,0,,0.00,8,17.5,15,1,0,0,0,3,1,13,1,,0.13,8,14.17,13,1,0,0,0,4,1,25,1,,0.25,8,25.5,25,1,0,0,0,5,1,33,0,,0.00,8,13.5,15,2,0,0,0,6,1,25,0,,0.00,8,12.33,14,1,0,0,0,7,1,13,0,I picked the number I liked regardless of outcome but I adjusted down as the figure seemed to get lower.,0.00,8,8.17,10,1,0,0,0,8
45,7v9m183m,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:08:14.020312+00:00,1,A198QA1OQBUJV1,3WYP994K18A7MXIMXEJUUSR8OK66Y3,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,45,1,0,0.00,1,1,45,0,0,0.00,1,2,45,0,0,0.00,1,3,45,0,0,0.00,1,4,45,0,0,0.00,1,5,45,0,0,0.00,1,6,45,0,0,0.00,1,7,45,0,0,0.00,1,8,45,,0,,0.00,1,,,,0,0,0,1,45,,0,,0.00,1,,,,0,0,0,2,45,,0,,0.00,1,,,,0,0,0,3,45,,0,,0.00,1,,,,0,0,0,4,45,,0,,0.00,1,,,,0,0,0,5,45,,0,,0.00,1,,,,0,0,0,6,45,,0,,0.00,1,,,,0,0,0,7,45,,0,,0.00,1,,,,0,0,0,8
46,ihzlgdd8,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 12:17:42.542935+00:00,1,A2N0FUQBDQRBN5,3EJJQNKU9SOEMLQHF2I4JNN1UB7HRD,0.14,$1.14,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,46,1,0,0.00,1,1,46,0,0,0.00,1,2,46,0,0,0.00,1,3,46,0,0,0.00,1,4,46,0,0,0.00,1,5,46,0,0,0.00,1,6,46,0,0,0.00,1,7,46,0,0,0.00,1,8,2,67,0,,0.00,8,43.0,25,1,0,0,0,1,2,46,0,,0.00,8,29.5,25,1,0,0,0,2,2,40,0,,0.00,8,17.5,15,1,0,0,0,3,2,12,0,,0.00,8,14.17,13,1,0,0,0,4,2,16,0,,0.00,8,25.5,25,1,0,0,0,5,2,21,0,,0.00,8,13.5,15,2,0,0,0,6,2,14,1,,0.14,8,12.33,14,1,0,0,0,7,2,14,0,I based my decision making on the 2/3 average and noticed a trend of the number going lower and lower which told me to keep my choices low.,0.00,8,8.17,10,1,0,0,0,8
47,sidfdymd,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 12:22:41.185738+00:00,1,A258MR1IS96JEP,3WYP994K18A7MXIMXEJUUSR8OK66Y3,0.40,$1.40,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,47,1,0,0.00,1,1,47,0,0,0.00,1,2,47,0,0,0.00,1,3,47,0,0,0.00,1,4,47,0,0,0.00,1,5,47,0,0,0.00,1,6,47,0,0,0.00,1,7,47,0,0,0.00,1,8,3,69,0,,0.00,8,43.0,25,1,0,0,0,1,3,50,0,,0.00,8,29.5,25,1,0,0,0,2,3,15,1,,0.15,8,17.5,15,1,0,0,0,3,3,17,0,,0.00,8,14.17,13,1,0,0,0,4,3,12,0,,0.00,8,25.5,25,1,0,0,0,5,3,15,1,,0.15,8,13.5,15,2,0,0,0,6,3,20,0,,0.00,8,12.33,14,1,0,0,0,7,3,10,1,guessing,0.10,8,8.17,10,1,0,0,0,8
48,7ezw7pxe,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:32:30.558055+00:00,1,A1SBGJGUDG8CAB,3B3WTRP3DCL43VRD20FB5YH5Z7K29W,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,48,1,0,0.00,1,1,48,0,0,0.00,1,2,48,0,0,0.00,1,3,48,0,0,0.00,1,4,48,0,0,0.00,1,5,48,0,0,0.00,1,6,48,0,0,0.00,1,7,48,0,0,0.00,1,8,48,,0,,0.00,1,,,,0,0,0,1,48,,0,,0.00,1,,,,0,0,0,2,48,,0,,0.00,1,,,,0,0,0,3,48,,0,,0.00,1,,,,0,0,0,4,48,,0,,0.00,1,,,,0,0,0,5,48,,0,,0.00,1,,,,0,0,0,6,48,,0,,0.00,1,,,,0,0,0,7,48,,0,,0.00,1,,,,0,0,0,8
49,hnyibp6t,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 12:32:37.947117+00:00,1,AT6KZZ2OTABWK,3PM8NZGV8ZZBWABW7RBQHJ1QMFOXQL,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,49,0,1,0.00,1,1,49,0,0,0.00,1,2,49,0,0,0.00,1,3,49,0,0,0.00,1,4,49,0,0,0.00,1,5,49,0,0,0.00,1,6,49,0,0,0.00,1,7,49,0,0,0.00,1,8,49,,0,,0.00,1,,,,0,0,0,1,49,,0,,0.00,1,,,,0,0,0,2,49,,0,,0.00,1,,,,0,0,0,3,49,,0,,0.00,1,,,,0,0,0,4,49,,0,,0.00,1,,,,0,0,0,5,49,,0,,0.00,1,,,,0,0,0,6,49,,0,,0.00,1,,,,0,0,0,7,49,,0,,0.00,1,,,,0,0,0,8
50,qiakrr80,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:33:15.757133+00:00,1,A4SC8G0149GEG,3C5W7UE9CG9KBVD4FY490AHLCERXMY,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,50,1,0,0.00,1,1,50,0,0,0.00,1,2,50,0,0,0.00,1,3,50,0,0,0.00,1,4,50,0,0,0.00,1,5,50,0,0,0.00,1,6,50,0,0,0.00,1,7,50,0,0,0.00,1,8,50,,0,,0.00,1,,,,0,0,0,1,50,,0,,0.00,1,,,,0,0,0,2,50,,0,,0.00,1,,,,0,0,0,3,50,,0,,0.00,1,,,,0,0,0,4,50,,0,,0.00,1,,,,0,0,0,5,50,,0,,0.00,1,,,,0,0,0,6,50,,0,,0.00,1,,,,0,0,0,7,50,,0,,0.00,1,,,,0,0,0,8
51,bwza4qij,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:44:54.300792+00:00,1,AZZA3J049G7R5,3U0SRXB7CEO6WHCSI0DHO7KXGNGNRS,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,51,1,0,0.00,1,1,51,0,0,0.00,1,2,51,0,0,0.00,1,3,51,0,0,0.00,1,4,51,0,0,0.00,1,5,51,0,0,0.00,1,6,51,0,0,0.00,1,7,51,0,0,0.00,1,8,51,,0,,0.00,1,,,,0,0,0,1,51,,0,,0.00,1,,,,0,0,0,2,51,,0,,0.00,1,,,,0,0,0,3,51,,0,,0.00,1,,,,0,0,0,4,51,,0,,0.00,1,,,,0,0,0,5,51,,0,,0.00,1,,,,0,0,0,6,51,,0,,0.00,1,,,,0,0,0,7,51,,0,,0.00,1,,,,0,0,0,8
52,y1w7w1sa,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:47:39.903919+00:00,1,AR4XFM7G1W0VQ,3IGI0VL64833Z4KCQ8WDUCFS50WNOJ,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,52,1,0,0.00,1,1,52,0,0,0.00,1,2,52,0,0,0.00,1,3,52,0,0,0.00,1,4,52,0,0,0.00,1,5,52,0,0,0.00,1,6,52,0,0,0.00,1,7,52,0,0,0.00,1,8,52,,0,,0.00,1,,,,0,0,0,1,52,,0,,0.00,1,,,,0,0,0,2,52,,0,,0.00,1,,,,0,0,0,3,52,,0,,0.00,1,,,,0,0,0,4,52,,0,,0.00,1,,,,0,0,0,5,52,,0,,0.00,1,,,,0,0,0,6,52,,0,,0.00,1,,,,0,0,0,7,52,,0,,0.00,1,,,,0,0,0,8
