participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
193,ssalasy0,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:25:37.883586+00:00,1,A2LAWUYEMWODHH,3JWH6J9I9TWJGAV3M3RROSFTY3ONBU,0.15,$1.15,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,193,1,0,0.00,1,1,193,0,0,0.00,1,2,193,0,0,0.00,1,3,193,0,0,0.00,1,4,193,0,0,0.00,1,5,193,0,0,0.00,1,6,193,0,0,0.00,1,7,193,0,0,0.00,1,8,1,100,0,,0.00,43,33.5,45,1,1,0,0,1,1,55,0,,0.00,43,29.0,25,1,1,0,0,2,1,50,0,,0.00,43,25.0,21,1,1,0,0,3,1,25,0,,0.00,43,19.0,20,2,1,0,0,4,1,15,1,,0.15,43,11.67,15,1,1,0,0,5,1,90,0,,0.00,43,20.17,12,1,1,0,0,6,1,10,0,,0.00,43,8.0,9,1,1,0,0,7,1,20,0,I tried to guess right around what the other players were guessing.,0.00,43,7.0,7,2,1,0,0,8
194,dk6e0p1e,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:25:38.955799+00:00,1,A1IAMFWEE5O3RG,30H4UDGLT31F2MBDT7US6XVIAHTPMH,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,194,0,1,0.00,1,1,194,0,0,0.00,1,2,194,0,0,0.00,1,3,194,0,0,0.00,1,4,194,0,0,0.00,1,5,194,0,0,0.00,1,6,194,0,0,0.00,1,7,194,0,0,0.00,1,8,194,,0,,0.00,1,,,,0,0,0,1,194,,0,,0.00,1,,,,0,0,0,2,194,,0,,0.00,1,,,,0,0,0,3,194,,0,,0.00,1,,,,0,0,0,4,194,,0,,0.00,1,,,,0,0,0,5,194,,0,,0.00,1,,,,0,0,0,6,194,,0,,0.00,1,,,,0,0,0,7,194,,0,,0.00,1,,,,0,0,0,8
195,obzwcjfj,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:25:38.991374+00:00,1,A1ZYP9CJWF4KBB,3JMSRU9HQJDUVIGWYLF8ZHFRN33VEJ,0.92,$1.92,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,195,1,0,0.00,1,1,195,0,0,0.00,1,2,195,0,0,0.00,1,3,195,0,0,0.00,1,4,195,0,0,0.00,1,5,195,0,0,0.00,1,6,195,0,0,0.00,1,7,195,0,0,0.00,1,8,1,72,0,,0.00,45,38.33,39,1,0,1,0,1,1,41,1,,0.41,45,37.33,41,1,0,1,0,2,1,40,0,,0.00,45,33.67,35,1,0,1,0,3,1,38,0,,0.00,45,26.67,31,1,0,1,0,4,1,35,0,,0.00,45,24.33,25,1,0,1,0,5,1,35,1,,0.35,45,29.0,35,1,0,1,0,6,1,32,1,,0.16,45,27.5,32,2,0,1,0,7,1,31,0,I tried to go closer to what the numbers were falling towards without going too low.,0.00,45,20.5,22,1,0,1,0,8
196,su2mdsis,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:25:41.552447+00:00,1,A2N9AKAOR17XB3,3AAJC4I4FHBJFI7YDJF2H35FGM5ZJ8,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,196,1,0,0.00,1,1,196,0,0,0.00,1,2,196,0,0,0.00,1,3,196,0,0,0.00,1,4,196,0,0,0.00,1,5,196,0,0,0.00,1,6,196,0,0,0.00,1,7,196,0,0,0.00,1,8,4,50,0,,0.00,44,30.17,34,1,0,0,0,1,4,35,0,,0.00,44,,,,0,0,1,2,4,,0,,0.00,44,,,,0,0,1,3,4,,0,,0.00,44,,,,0,0,1,4,4,,0,,0.00,44,,,,0,0,1,5,4,,0,,0.00,44,,,,0,0,1,6,4,,0,,0.00,44,,,,0,0,1,7,4,,0,Initially I just took the midpoint to a 100. Then after the first round results came in I saw that the average was 34. Then I strategized that 35 would be a good number to forecast for the second round but then someone in the group couldn't wait and I timed out of the survey. Too bad because I thought I would have had a chance to be close to the average.,0.00,44,,,,0,0,1,8
197,qsdsrlns,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:25:41.509779+00:00,1,AVOF14300525D,3OWEPKL08AVWEYSD9MFBJQTXFDY7NT,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,197,1,0,0.00,1,1,197,0,0,0.00,1,2,197,0,0,0.00,1,3,197,0,0,0.00,1,4,197,0,0,0.00,1,5,197,0,0,0.00,1,6,197,0,0,0.00,1,7,197,0,0,0.00,1,8,1,50,0,,0.00,44,30.17,34,1,0,0,0,1,1,45,0,,0.00,44,,,,0,0,1,2,1,,0,,0.00,44,,,,0,0,1,3,1,,0,,0.00,44,,,,0,0,1,4,1,,0,,0.00,44,,,,0,0,1,5,1,,0,,0.00,44,,,,0,0,1,6,1,,0,,0.00,44,,,,0,0,1,7,1,,0,My first guess was to go for the middle. For the second round I went lower since the number seemed to be lower. After that the game timed out so I did not finish it. ,0.00,44,,,,0,0,1,8
198,09cms7at,,0,72,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:25:48.124681+00:00,1,A1M1TSMJB12177,3K5TEWLKGWU6BNIIU45ZKWDJFWAVIS,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,198,1,0,0.00,1,1,198,0,0,0.00,1,2,198,0,0,0.00,1,3,198,0,0,0.00,1,4,198,0,0,0.00,1,5,198,0,0,0.00,1,6,198,0,0,0.00,1,7,198,0,0,0.00,1,8,3,47,0,,0.00,44,30.17,34,1,0,0,0,1,3,0,0,,0.00,44,,,,0,0,1,2,3,,0,,0.00,44,,,,0,0,1,3,3,,0,,0.00,44,,,,0,0,1,4,3,,0,,0.00,44,,,,0,0,1,5,3,,0,,0.00,44,,,,0,0,1,6,3,,0,,0.00,44,,,,0,0,1,7,3,,0,,0.00,44,,,,0,0,1,8
199,ltwg2o4v,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:26:04.805719+00:00,1,AL4WZDIXIVO2S,3F6KKYWMNCKCV7TN0ZIXJI3T1O0ND1,1.08,$2.08,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,199,1,0,0.00,1,1,199,0,0,0.00,1,2,199,0,0,0.00,1,3,199,0,0,0.00,1,4,199,0,0,0.00,1,5,199,0,0,0.00,1,6,199,0,0,0.00,1,7,199,0,0,0.00,1,8,3,39,1,,0.39,45,38.33,39,1,0,1,0,1,3,67,0,,0.00,45,37.33,41,1,0,1,0,2,3,59,0,,0.00,45,33.67,35,1,0,1,0,3,3,31,1,,0.31,45,26.67,31,1,0,1,0,4,3,26,0,,0.00,45,24.33,25,1,0,1,0,5,3,41,0,,0.00,45,29.0,35,1,0,1,0,6,3,32,1,,0.16,45,27.5,32,2,0,1,0,7,3,22,1,"I figured the average would be somewhat lower (generally lower than fifty), so I tried to keep my guesses below that number. I was having luck when choosing numbers in the 20s and 30s, so I did that most often. ",0.22,45,20.5,22,1,0,1,0,8
200,4ezhi36e,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:26:14.610311+00:00,1,A8ZOAQ5DHGY16,3EFE17QCRDOQN0QUURI99XSXGF1SHR,0.60,$1.60,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,200,1,0,0.00,1,1,200,0,0,0.00,1,2,200,0,0,0.00,1,3,200,0,0,0.00,1,4,200,0,0,0.00,1,5,200,0,0,0.00,1,6,200,0,0,0.00,1,7,200,0,0,0.00,1,8,4,69,0,,0.00,45,38.33,39,1,0,1,0,1,4,74,0,,0.00,45,37.33,41,1,0,1,0,2,4,35,1,,0.35,45,33.67,35,1,0,1,0,3,4,32,0,,0.00,45,26.67,31,1,0,1,0,4,4,25,1,,0.25,45,24.33,25,1,0,1,0,5,4,22,0,,0.00,45,29.0,35,1,0,1,0,6,4,35,0,,0.00,45,27.5,32,2,0,1,0,7,4,28,0,Tried to predict the number based on past results.,0.00,45,20.5,22,1,0,1,0,8
201,bwd1ykrr,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:26:20.109248+00:00,1,A10DEO061A6L3O,3VZLGYJEYMTKA2CNUNU38CDURKKXZU,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,201,1,0,0.00,1,1,201,0,0,0.00,1,2,201,0,0,0.00,1,3,201,0,0,0.00,1,4,201,0,0,0.00,1,5,201,0,0,0.00,1,6,201,0,0,0.00,1,7,201,0,0,0.00,1,8,2,50,0,,0.00,45,38.33,39,1,0,1,0,1,2,42,0,,0.00,45,37.33,41,1,0,1,0,2,2,68,0,,0.00,45,33.67,35,1,0,1,0,3,2,59,0,,0.00,45,26.67,31,1,0,1,0,4,2,60,0,,0.00,45,24.33,25,1,0,1,0,5,2,76,0,,0.00,45,29.0,35,1,0,1,0,6,2,66,0,,0.00,45,27.5,32,2,0,1,0,7,2,42,0,I chose whatever number popped in my head. ,0.00,45,20.5,22,1,0,1,0,8
202,fy2nkqpw,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:26:30.741177+00:00,1,A3Z8J9G2CIQ0U,37KGEN7NJ49LNP8QLNMKN1PDFM4PPD,2.00,$3.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,202,1,0,0.00,1,1,202,0,0,0.00,1,2,202,0,0,0.00,1,3,202,0,0,0.00,1,4,202,0,0,0.00,1,5,202,0,0,0.00,1,6,202,0,0,0.00,1,7,202,0,0,0.00,1,8,1,30,1,,0.50,46,41.67,30,1,1,1,0,1,1,55,0,,0.00,46,28.17,24,1,1,1,0,2,1,23,1,,0.50,46,23.0,23,1,1,1,0,3,1,25,1,,0.50,46,23.17,25,1,1,1,0,4,1,26,0,,0.00,46,17.0,18,1,1,1,0,5,1,18,0,,0.00,46,12.83,12,1,1,1,0,6,1,50,0,,0.00,46,16.5,15,2,1,1,0,7,1,10,1,I saw that average is decreasing so I also decreased my numbers.,0.50,46,9.0,10,1,1,1,0,8
203,m55cprfc,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:26:34.273985+00:00,1,A2TBPRF5BYA7IO,3R8YZBNQ9I1HHV55PE7SNKO2KOL7QG,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,203,0,1,0.00,1,1,203,0,0,0.00,1,2,203,0,0,0.00,1,3,203,0,0,0.00,1,4,203,0,0,0.00,1,5,203,0,0,0.00,1,6,203,0,0,0.00,1,7,203,0,0,0.00,1,8,203,,0,,0.00,1,,,,0,0,0,1,203,,0,,0.00,1,,,,0,0,0,2,203,,0,,0.00,1,,,,0,0,0,3,203,,0,,0.00,1,,,,0,0,0,4,203,,0,,0.00,1,,,,0,0,0,5,203,,0,,0.00,1,,,,0,0,0,6,203,,0,,0.00,1,,,,0,0,0,7,203,,0,,0.00,1,,,,0,0,0,8
204,phqns3cl,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:26:43.834553+00:00,1,A2EDI66B0KTBEH,3YOH7BII0AQXHI86U7QBXCSW70ZVK3,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,204,1,0,0.00,1,1,204,0,0,0.00,1,2,204,0,0,0.00,1,3,204,0,0,0.00,1,4,204,0,0,0.00,1,5,204,0,0,0.00,1,6,204,0,0,0.00,1,7,204,0,0,0.00,1,8,4,100,0,,0.00,47,39.5,39,1,1,0,0,1,4,44,0,,0.00,47,25.17,24,1,1,0,0,2,4,37,0,,0.00,47,19.5,23,1,1,0,0,3,4,52,0,,0.00,47,36.0,21,1,1,0,0,4,4,22,0,,0.00,47,25.0,23,1,1,0,0,5,4,24,0,,0.00,47,15.5,19,1,1,0,0,6,4,88,0,,0.00,47,28.17,27,1,1,0,0,7,4,33,0,I was mostly guessing based on the previous outcomes.,0.00,47,24.5,25,1,1,0,0,8
205,iaenbzdz,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:26:52.854601+00:00,1,ANJ9V1S2RYOE8,3MHW492WW1WS7689FJ3RCPK0W5UVM8,0.50,$1.50,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,205,1,0,0.00,1,1,205,0,0,0.00,1,2,205,0,0,0.00,1,3,205,0,0,0.00,1,4,205,0,0,0.00,1,5,205,0,0,0.00,1,6,205,0,0,0.00,1,7,205,0,0,0.00,1,8,3,77,0,,0.00,46,41.67,30,1,1,1,0,1,3,44,0,,0.00,46,28.17,24,1,1,1,0,2,3,75,0,,0.00,46,23.0,23,1,1,1,0,3,3,88,0,,0.00,46,23.17,25,1,1,1,0,4,3,18,1,,0.50,46,17.0,18,1,1,1,0,5,3,22,0,,0.00,46,12.83,12,1,1,1,0,6,3,19,0,,0.00,46,16.5,15,2,1,1,0,7,3,14,0,none just random numbers,0.00,46,9.0,10,1,1,1,0,8
206,ghkyx3sb,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:27:03.913982+00:00,1,A1HN2V46HTHYT5,3RWE2M8QWITIWNSTONU24BJA7ZRN08,0.25,$1.25,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,206,1,0,0.00,1,1,206,0,0,0.00,1,2,206,0,0,0.00,1,3,206,0,0,0.00,1,4,206,0,0,0.00,1,5,206,0,0,0.00,1,6,206,0,0,0.00,1,7,206,0,0,0.00,1,8,2,55,0,,0.00,46,41.67,30,1,1,1,0,1,2,46,0,,0.00,46,28.17,24,1,1,1,0,2,2,20,0,,0.00,46,23.0,23,1,1,1,0,3,2,10,0,,0.00,46,23.17,25,1,1,1,0,4,2,30,0,,0.00,46,17.0,18,1,1,1,0,5,2,25,0,,0.00,46,12.83,12,1,1,1,0,6,2,15,1,,0.25,46,16.5,15,2,1,1,0,7,2,18,0,a losing one....     It was hard because when I lowered my guess so did everyone else,0.00,46,9.0,10,1,1,1,0,8
207,ydc0e9ql,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:27:05.283032+00:00,1,A3V8C77FN4FLUA,3DYGAII7PMR6N195L019N6FNKIQPQ4,1.25,$2.25,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,207,1,0,0.00,1,1,207,0,0,0.00,1,2,207,0,0,0.00,1,3,207,0,0,0.00,1,4,207,0,0,0.00,1,5,207,0,0,0.00,1,6,207,0,0,0.00,1,7,207,0,0,0.00,1,8,4,88,0,,0.00,46,41.67,30,1,1,1,0,1,4,24,1,,0.50,46,28.17,24,1,1,1,0,2,4,20,0,,0.00,46,23.0,23,1,1,1,0,3,4,16,0,,0.00,46,23.17,25,1,1,1,0,4,4,28,0,,0.00,46,17.0,18,1,1,1,0,5,4,12,1,,0.50,46,12.83,12,1,1,1,0,6,4,15,1,,0.25,46,16.5,15,2,1,1,0,7,4,12,0,I started high and realized others were going much lower so I tried to stay near the teens.,0.00,46,9.0,10,1,1,1,0,8
208,8dqvjsyh,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:27:08.627813+00:00,1,AANVMI7MLHB2G,3CN4LGXD5Y7T7AE8EQQFXU7USVC4YW,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,208,0,1,0.00,1,1,208,0,0,0.00,1,2,208,0,0,0.00,1,3,208,0,0,0.00,1,4,208,0,0,0.00,1,5,208,0,0,0.00,1,6,208,0,0,0.00,1,7,208,0,0,0.00,1,8,208,,0,,0.00,1,,,,0,0,0,1,208,,0,,0.00,1,,,,0,0,0,2,208,,0,,0.00,1,,,,0,0,0,3,208,,0,,0.00,1,,,,0,0,0,4,208,,0,,0.00,1,,,,0,0,0,5,208,,0,,0.00,1,,,,0,0,0,6,208,,0,,0.00,1,,,,0,0,0,7,208,,0,,0.00,1,,,,0,0,0,8
209,mga4cqab,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:27:17.625036+00:00,1,A3RIFUEQ95MR16,336KAV9KYRBJ4WZLAC7R4FAW8HFY2T,0.55,$1.55,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,209,1,0,0.00,1,1,209,0,0,0.00,1,2,209,0,0,0.00,1,3,209,0,0,0.00,1,4,209,0,0,0.00,1,5,209,0,0,0.00,1,6,209,0,0,0.00,1,7,209,0,0,0.00,1,8,4,65,0,,0.00,48,37.0,46,1,0,0,0,1,4,50,0,,0.00,48,30.0,40,1,0,0,0,2,4,40,0,,0.00,48,24.83,27,1,0,0,0,3,4,25,1,,0.25,48,18.83,25,1,0,0,0,4,4,15,1,,0.15,48,13.83,15,1,0,0,0,5,4,15,1,,0.15,48,10.83,15,3,0,0,0,6,4,15,0,,0.00,48,8.5,10,1,0,0,0,7,4,7,0,Trying to get closest number possible.,0.00,48,5.33,6,1,0,0,0,8
210,qx9d3y6l,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:27:20.273207+00:00,1,A2TV1XEKNSHN3B,3MD9PLUKKJXFY8YJSH7UAAMWP6AZNC,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,210,0,1,0.00,1,1,210,0,0,0.00,1,2,210,0,0,0.00,1,3,210,0,0,0.00,1,4,210,0,0,0.00,1,5,210,0,0,0.00,1,6,210,0,0,0.00,1,7,210,0,0,0.00,1,8,210,,0,,0.00,1,,,,0,0,0,1,210,,0,,0.00,1,,,,0,0,0,2,210,,0,,0.00,1,,,,0,0,0,3,210,,0,,0.00,1,,,,0,0,0,4,210,,0,,0.00,1,,,,0,0,0,5,210,,0,,0.00,1,,,,0,0,0,6,210,,0,,0.00,1,,,,0,0,0,7,210,,0,,0.00,1,,,,0,0,0,8
211,v96hi3x0,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:27:24.099851+00:00,1,A1ZTSCPETU3UJW,3483FV8BEF2HLCPF4TCZLOQ397N26Y,0.93,$1.93,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,211,1,0,0.00,1,1,211,0,0,0.00,1,2,211,0,0,0.00,1,3,211,0,0,0.00,1,4,211,0,0,0.00,1,5,211,0,0,0.00,1,6,211,0,0,0.00,1,7,211,0,0,0.00,1,8,3,43,0,,0.00,47,39.5,39,1,1,0,0,1,3,24,1,,0.24,47,25.17,24,1,1,0,0,2,3,24,0,,0.00,47,19.5,23,1,1,0,0,3,3,21,1,,0.21,47,36.0,21,1,1,0,0,4,3,23,1,,0.23,47,25.0,23,1,1,0,0,5,3,22,0,,0.00,47,15.5,19,1,1,0,0,6,3,23,0,,0.00,47,28.17,27,1,1,0,0,7,3,25,1,"I picked numbers in the twenties, just guessing.",0.25,47,24.5,25,1,1,0,0,8
212,nyrrlwoq,,0,72,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:27:32.518253+00:00,1,A3Q860BFX6CDQJ,3I02618YA1PYFUGM29LEX7CCN3WPU9,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,212,1,0,0.00,1,1,212,0,0,0.00,1,2,212,0,0,0.00,1,3,212,0,0,0.00,1,4,212,0,0,0.00,1,5,212,0,0,0.00,1,6,212,0,0,0.00,1,7,212,0,0,0.00,1,8,3,0,0,,0.00,50,,,,1,1,1,1,3,,0,,0.00,50,,,,1,1,1,2,3,,0,,0.00,50,,,,1,1,1,3,3,,0,,0.00,50,,,,1,1,1,4,3,,0,,0.00,50,,,,1,1,1,5,3,,0,,0.00,50,,,,1,1,1,6,3,,0,,0.00,50,,,,1,1,1,7,3,,0,,0.00,50,,,,1,1,1,8
