participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
175,jcrhmdie,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,175,0,0,0.00,1,1,175,0,0,0.00,1,2,175,0,0,0.00,1,3,175,0,0,0.00,1,4,175,0,0,0.00,1,5,175,0,0,0.00,1,6,175,0,0,0.00,1,7,175,0,0,0.00,1,8,175,,0,,0.00,1,,,,0,0,0,1,175,,0,,0.00,1,,,,0,0,0,2,175,,0,,0.00,1,,,,0,0,0,3,175,,0,,0.00,1,,,,0,0,0,4,175,,0,,0.00,1,,,,0,0,0,5,175,,0,,0.00,1,,,,0,0,0,6,175,,0,,0.00,1,,,,0,0,0,7,175,,0,,0.00,1,,,,0,0,0,8
176,mw3aoysk,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,176,0,0,0.00,1,1,176,0,0,0.00,1,2,176,0,0,0.00,1,3,176,0,0,0.00,1,4,176,0,0,0.00,1,5,176,0,0,0.00,1,6,176,0,0,0.00,1,7,176,0,0,0.00,1,8,176,,0,,0.00,1,,,,0,0,0,1,176,,0,,0.00,1,,,,0,0,0,2,176,,0,,0.00,1,,,,0,0,0,3,176,,0,,0.00,1,,,,0,0,0,4,176,,0,,0.00,1,,,,0,0,0,5,176,,0,,0.00,1,,,,0,0,0,6,176,,0,,0.00,1,,,,0,0,0,7,176,,0,,0.00,1,,,,0,0,0,8
177,eraxaqtu,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,177,0,0,0.00,1,1,177,0,0,0.00,1,2,177,0,0,0.00,1,3,177,0,0,0.00,1,4,177,0,0,0.00,1,5,177,0,0,0.00,1,6,177,0,0,0.00,1,7,177,0,0,0.00,1,8,177,,0,,0.00,1,,,,0,0,0,1,177,,0,,0.00,1,,,,0,0,0,2,177,,0,,0.00,1,,,,0,0,0,3,177,,0,,0.00,1,,,,0,0,0,4,177,,0,,0.00,1,,,,0,0,0,5,177,,0,,0.00,1,,,,0,0,0,6,177,,0,,0.00,1,,,,0,0,0,7,177,,0,,0.00,1,,,,0,0,0,8
178,ntfwahur,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,178,0,0,0.00,1,1,178,0,0,0.00,1,2,178,0,0,0.00,1,3,178,0,0,0.00,1,4,178,0,0,0.00,1,5,178,0,0,0.00,1,6,178,0,0,0.00,1,7,178,0,0,0.00,1,8,178,,0,,0.00,1,,,,0,0,0,1,178,,0,,0.00,1,,,,0,0,0,2,178,,0,,0.00,1,,,,0,0,0,3,178,,0,,0.00,1,,,,0,0,0,4,178,,0,,0.00,1,,,,0,0,0,5,178,,0,,0.00,1,,,,0,0,0,6,178,,0,,0.00,1,,,,0,0,0,7,178,,0,,0.00,1,,,,0,0,0,8
179,1gd0pq7p,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,179,0,0,0.00,1,1,179,0,0,0.00,1,2,179,0,0,0.00,1,3,179,0,0,0.00,1,4,179,0,0,0.00,1,5,179,0,0,0.00,1,6,179,0,0,0.00,1,7,179,0,0,0.00,1,8,179,,0,,0.00,1,,,,0,0,0,1,179,,0,,0.00,1,,,,0,0,0,2,179,,0,,0.00,1,,,,0,0,0,3,179,,0,,0.00,1,,,,0,0,0,4,179,,0,,0.00,1,,,,0,0,0,5,179,,0,,0.00,1,,,,0,0,0,6,179,,0,,0.00,1,,,,0,0,0,7,179,,0,,0.00,1,,,,0,0,0,8
180,7o7a6st2,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,180,0,0,0.00,1,1,180,0,0,0.00,1,2,180,0,0,0.00,1,3,180,0,0,0.00,1,4,180,0,0,0.00,1,5,180,0,0,0.00,1,6,180,0,0,0.00,1,7,180,0,0,0.00,1,8,180,,0,,0.00,1,,,,0,0,0,1,180,,0,,0.00,1,,,,0,0,0,2,180,,0,,0.00,1,,,,0,0,0,3,180,,0,,0.00,1,,,,0,0,0,4,180,,0,,0.00,1,,,,0,0,0,5,180,,0,,0.00,1,,,,0,0,0,6,180,,0,,0.00,1,,,,0,0,0,7,180,,0,,0.00,1,,,,0,0,0,8
181,y042xe5c,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,181,0,0,0.00,1,1,181,0,0,0.00,1,2,181,0,0,0.00,1,3,181,0,0,0.00,1,4,181,0,0,0.00,1,5,181,0,0,0.00,1,6,181,0,0,0.00,1,7,181,0,0,0.00,1,8,181,,0,,0.00,1,,,,0,0,0,1,181,,0,,0.00,1,,,,0,0,0,2,181,,0,,0.00,1,,,,0,0,0,3,181,,0,,0.00,1,,,,0,0,0,4,181,,0,,0.00,1,,,,0,0,0,5,181,,0,,0.00,1,,,,0,0,0,6,181,,0,,0.00,1,,,,0,0,0,7,181,,0,,0.00,1,,,,0,0,0,8
182,0xihuxje,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,182,0,0,0.00,1,1,182,0,0,0.00,1,2,182,0,0,0.00,1,3,182,0,0,0.00,1,4,182,0,0,0.00,1,5,182,0,0,0.00,1,6,182,0,0,0.00,1,7,182,0,0,0.00,1,8,182,,0,,0.00,1,,,,0,0,0,1,182,,0,,0.00,1,,,,0,0,0,2,182,,0,,0.00,1,,,,0,0,0,3,182,,0,,0.00,1,,,,0,0,0,4,182,,0,,0.00,1,,,,0,0,0,5,182,,0,,0.00,1,,,,0,0,0,6,182,,0,,0.00,1,,,,0,0,0,7,182,,0,,0.00,1,,,,0,0,0,8
183,81jadl44,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,183,0,0,0.00,1,1,183,0,0,0.00,1,2,183,0,0,0.00,1,3,183,0,0,0.00,1,4,183,0,0,0.00,1,5,183,0,0,0.00,1,6,183,0,0,0.00,1,7,183,0,0,0.00,1,8,183,,0,,0.00,1,,,,0,0,0,1,183,,0,,0.00,1,,,,0,0,0,2,183,,0,,0.00,1,,,,0,0,0,3,183,,0,,0.00,1,,,,0,0,0,4,183,,0,,0.00,1,,,,0,0,0,5,183,,0,,0.00,1,,,,0,0,0,6,183,,0,,0.00,1,,,,0,0,0,7,183,,0,,0.00,1,,,,0,0,0,8
184,mw7tugg0,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,184,0,0,0.00,1,1,184,0,0,0.00,1,2,184,0,0,0.00,1,3,184,0,0,0.00,1,4,184,0,0,0.00,1,5,184,0,0,0.00,1,6,184,0,0,0.00,1,7,184,0,0,0.00,1,8,184,,0,,0.00,1,,,,0,0,0,1,184,,0,,0.00,1,,,,0,0,0,2,184,,0,,0.00,1,,,,0,0,0,3,184,,0,,0.00,1,,,,0,0,0,4,184,,0,,0.00,1,,,,0,0,0,5,184,,0,,0.00,1,,,,0,0,0,6,184,,0,,0.00,1,,,,0,0,0,7,184,,0,,0.00,1,,,,0,0,0,8
185,a1j22mdl,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,185,0,0,0.00,1,1,185,0,0,0.00,1,2,185,0,0,0.00,1,3,185,0,0,0.00,1,4,185,0,0,0.00,1,5,185,0,0,0.00,1,6,185,0,0,0.00,1,7,185,0,0,0.00,1,8,185,,0,,0.00,1,,,,0,0,0,1,185,,0,,0.00,1,,,,0,0,0,2,185,,0,,0.00,1,,,,0,0,0,3,185,,0,,0.00,1,,,,0,0,0,4,185,,0,,0.00,1,,,,0,0,0,5,185,,0,,0.00,1,,,,0,0,0,6,185,,0,,0.00,1,,,,0,0,0,7,185,,0,,0.00,1,,,,0,0,0,8
186,2buid7l3,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,186,0,0,0.00,1,1,186,0,0,0.00,1,2,186,0,0,0.00,1,3,186,0,0,0.00,1,4,186,0,0,0.00,1,5,186,0,0,0.00,1,6,186,0,0,0.00,1,7,186,0,0,0.00,1,8,186,,0,,0.00,1,,,,0,0,0,1,186,,0,,0.00,1,,,,0,0,0,2,186,,0,,0.00,1,,,,0,0,0,3,186,,0,,0.00,1,,,,0,0,0,4,186,,0,,0.00,1,,,,0,0,0,5,186,,0,,0.00,1,,,,0,0,0,6,186,,0,,0.00,1,,,,0,0,0,7,186,,0,,0.00,1,,,,0,0,0,8
187,vtwud2bk,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,187,0,0,0.00,1,1,187,0,0,0.00,1,2,187,0,0,0.00,1,3,187,0,0,0.00,1,4,187,0,0,0.00,1,5,187,0,0,0.00,1,6,187,0,0,0.00,1,7,187,0,0,0.00,1,8,187,,0,,0.00,1,,,,0,0,0,1,187,,0,,0.00,1,,,,0,0,0,2,187,,0,,0.00,1,,,,0,0,0,3,187,,0,,0.00,1,,,,0,0,0,4,187,,0,,0.00,1,,,,0,0,0,5,187,,0,,0.00,1,,,,0,0,0,6,187,,0,,0.00,1,,,,0,0,0,7,187,,0,,0.00,1,,,,0,0,0,8
188,rvrr84df,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,188,0,0,0.00,1,1,188,0,0,0.00,1,2,188,0,0,0.00,1,3,188,0,0,0.00,1,4,188,0,0,0.00,1,5,188,0,0,0.00,1,6,188,0,0,0.00,1,7,188,0,0,0.00,1,8,188,,0,,0.00,1,,,,0,0,0,1,188,,0,,0.00,1,,,,0,0,0,2,188,,0,,0.00,1,,,,0,0,0,3,188,,0,,0.00,1,,,,0,0,0,4,188,,0,,0.00,1,,,,0,0,0,5,188,,0,,0.00,1,,,,0,0,0,6,188,,0,,0.00,1,,,,0,0,0,7,188,,0,,0.00,1,,,,0,0,0,8
189,wwrekalm,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,189,0,0,0.00,1,1,189,0,0,0.00,1,2,189,0,0,0.00,1,3,189,0,0,0.00,1,4,189,0,0,0.00,1,5,189,0,0,0.00,1,6,189,0,0,0.00,1,7,189,0,0,0.00,1,8,189,,0,,0.00,1,,,,0,0,0,1,189,,0,,0.00,1,,,,0,0,0,2,189,,0,,0.00,1,,,,0,0,0,3,189,,0,,0.00,1,,,,0,0,0,4,189,,0,,0.00,1,,,,0,0,0,5,189,,0,,0.00,1,,,,0,0,0,6,189,,0,,0.00,1,,,,0,0,0,7,189,,0,,0.00,1,,,,0,0,0,8
190,h7i1o5n6,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,190,0,0,0.00,1,1,190,0,0,0.00,1,2,190,0,0,0.00,1,3,190,0,0,0.00,1,4,190,0,0,0.00,1,5,190,0,0,0.00,1,6,190,0,0,0.00,1,7,190,0,0,0.00,1,8,190,,0,,0.00,1,,,,0,0,0,1,190,,0,,0.00,1,,,,0,0,0,2,190,,0,,0.00,1,,,,0,0,0,3,190,,0,,0.00,1,,,,0,0,0,4,190,,0,,0.00,1,,,,0,0,0,5,190,,0,,0.00,1,,,,0,0,0,6,190,,0,,0.00,1,,,,0,0,0,7,190,,0,,0.00,1,,,,0,0,0,8
191,htmhx3il,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,191,0,0,0.00,1,1,191,0,0,0.00,1,2,191,0,0,0.00,1,3,191,0,0,0.00,1,4,191,0,0,0.00,1,5,191,0,0,0.00,1,6,191,0,0,0.00,1,7,191,0,0,0.00,1,8,191,,0,,0.00,1,,,,0,0,0,1,191,,0,,0.00,1,,,,0,0,0,2,191,,0,,0.00,1,,,,0,0,0,3,191,,0,,0.00,1,,,,0,0,0,4,191,,0,,0.00,1,,,,0,0,0,5,191,,0,,0.00,1,,,,0,0,0,6,191,,0,,0.00,1,,,,0,0,0,7,191,,0,,0.00,1,,,,0,0,0,8
192,tgl91xlc,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,192,0,0,0.00,1,1,192,0,0,0.00,1,2,192,0,0,0.00,1,3,192,0,0,0.00,1,4,192,0,0,0.00,1,5,192,0,0,0.00,1,6,192,0,0,0.00,1,7,192,0,0,0.00,1,8,192,,0,,0.00,1,,,,0,0,0,1,192,,0,,0.00,1,,,,0,0,0,2,192,,0,,0.00,1,,,,0,0,0,3,192,,0,,0.00,1,,,,0,0,0,4,192,,0,,0.00,1,,,,0,0,0,5,192,,0,,0.00,1,,,,0,0,0,6,192,,0,,0.00,1,,,,0,0,0,7,192,,0,,0.00,1,,,,0,0,0,8
193,egmr3o66,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,193,0,0,0.00,1,1,193,0,0,0.00,1,2,193,0,0,0.00,1,3,193,0,0,0.00,1,4,193,0,0,0.00,1,5,193,0,0,0.00,1,6,193,0,0,0.00,1,7,193,0,0,0.00,1,8,193,,0,,0.00,1,,,,0,0,0,1,193,,0,,0.00,1,,,,0,0,0,2,193,,0,,0.00,1,,,,0,0,0,3,193,,0,,0.00,1,,,,0,0,0,4,193,,0,,0.00,1,,,,0,0,0,5,193,,0,,0.00,1,,,,0,0,0,6,193,,0,,0.00,1,,,,0,0,0,7,193,,0,,0.00,1,,,,0,0,0,8
194,kxaj6a3n,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,194,0,0,0.00,1,1,194,0,0,0.00,1,2,194,0,0,0.00,1,3,194,0,0,0.00,1,4,194,0,0,0.00,1,5,194,0,0,0.00,1,6,194,0,0,0.00,1,7,194,0,0,0.00,1,8,194,,0,,0.00,1,,,,0,0,0,1,194,,0,,0.00,1,,,,0,0,0,2,194,,0,,0.00,1,,,,0,0,0,3,194,,0,,0.00,1,,,,0,0,0,4,194,,0,,0.00,1,,,,0,0,0,5,194,,0,,0.00,1,,,,0,0,0,6,194,,0,,0.00,1,,,,0,0,0,7,194,,0,,0.00,1,,,,0,0,0,8
195,arppg3ra,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,195,0,0,0.00,1,1,195,0,0,0.00,1,2,195,0,0,0.00,1,3,195,0,0,0.00,1,4,195,0,0,0.00,1,5,195,0,0,0.00,1,6,195,0,0,0.00,1,7,195,0,0,0.00,1,8,195,,0,,0.00,1,,,,0,0,0,1,195,,0,,0.00,1,,,,0,0,0,2,195,,0,,0.00,1,,,,0,0,0,3,195,,0,,0.00,1,,,,0,0,0,4,195,,0,,0.00,1,,,,0,0,0,5,195,,0,,0.00,1,,,,0,0,0,6,195,,0,,0.00,1,,,,0,0,0,7,195,,0,,0.00,1,,,,0,0,0,8
196,xt68he9q,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,196,0,0,0.00,1,1,196,0,0,0.00,1,2,196,0,0,0.00,1,3,196,0,0,0.00,1,4,196,0,0,0.00,1,5,196,0,0,0.00,1,6,196,0,0,0.00,1,7,196,0,0,0.00,1,8,196,,0,,0.00,1,,,,0,0,0,1,196,,0,,0.00,1,,,,0,0,0,2,196,,0,,0.00,1,,,,0,0,0,3,196,,0,,0.00,1,,,,0,0,0,4,196,,0,,0.00,1,,,,0,0,0,5,196,,0,,0.00,1,,,,0,0,0,6,196,,0,,0.00,1,,,,0,0,0,7,196,,0,,0.00,1,,,,0,0,0,8
197,1l4ev08o,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,197,0,0,0.00,1,1,197,0,0,0.00,1,2,197,0,0,0.00,1,3,197,0,0,0.00,1,4,197,0,0,0.00,1,5,197,0,0,0.00,1,6,197,0,0,0.00,1,7,197,0,0,0.00,1,8,197,,0,,0.00,1,,,,0,0,0,1,197,,0,,0.00,1,,,,0,0,0,2,197,,0,,0.00,1,,,,0,0,0,3,197,,0,,0.00,1,,,,0,0,0,4,197,,0,,0.00,1,,,,0,0,0,5,197,,0,,0.00,1,,,,0,0,0,6,197,,0,,0.00,1,,,,0,0,0,7,197,,0,,0.00,1,,,,0,0,0,8
198,jgtwrv8n,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,198,0,0,0.00,1,1,198,0,0,0.00,1,2,198,0,0,0.00,1,3,198,0,0,0.00,1,4,198,0,0,0.00,1,5,198,0,0,0.00,1,6,198,0,0,0.00,1,7,198,0,0,0.00,1,8,198,,0,,0.00,1,,,,0,0,0,1,198,,0,,0.00,1,,,,0,0,0,2,198,,0,,0.00,1,,,,0,0,0,3,198,,0,,0.00,1,,,,0,0,0,4,198,,0,,0.00,1,,,,0,0,0,5,198,,0,,0.00,1,,,,0,0,0,6,198,,0,,0.00,1,,,,0,0,0,7,198,,0,,0.00,1,,,,0,0,0,8
199,twm7fzot,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,199,0,0,0.00,1,1,199,0,0,0.00,1,2,199,0,0,0.00,1,3,199,0,0,0.00,1,4,199,0,0,0.00,1,5,199,0,0,0.00,1,6,199,0,0,0.00,1,7,199,0,0,0.00,1,8,199,,0,,0.00,1,,,,0,0,0,1,199,,0,,0.00,1,,,,0,0,0,2,199,,0,,0.00,1,,,,0,0,0,3,199,,0,,0.00,1,,,,0,0,0,4,199,,0,,0.00,1,,,,0,0,0,5,199,,0,,0.00,1,,,,0,0,0,6,199,,0,,0.00,1,,,,0,0,0,7,199,,0,,0.00,1,,,,0,0,0,8
200,4z860w68,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,200,0,0,0.00,1,1,200,0,0,0.00,1,2,200,0,0,0.00,1,3,200,0,0,0.00,1,4,200,0,0,0.00,1,5,200,0,0,0.00,1,6,200,0,0,0.00,1,7,200,0,0,0.00,1,8,200,,0,,0.00,1,,,,0,0,0,1,200,,0,,0.00,1,,,,0,0,0,2,200,,0,,0.00,1,,,,0,0,0,3,200,,0,,0.00,1,,,,0,0,0,4,200,,0,,0.00,1,,,,0,0,0,5,200,,0,,0.00,1,,,,0,0,0,6,200,,0,,0.00,1,,,,0,0,0,7,200,,0,,0.00,1,,,,0,0,0,8
201,3czu97hr,,0,0,72,,,,,,0,,,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,201,0,0,0.00,1,1,201,0,0,0.00,1,2,201,0,0,0.00,1,3,201,0,0,0.00,1,4,201,0,0,0.00,1,5,201,0,0,0.00,1,6,201,0,0,0.00,1,7,201,0,0,0.00,1,8,201,,0,,0.00,1,,,,0,0,0,1,201,,0,,0.00,1,,,,0,0,0,2,201,,0,,0.00,1,,,,0,0,0,3,201,,0,,0.00,1,,,,0,0,0,4,201,,0,,0.00,1,,,,0,0,0,5,201,,0,,0.00,1,,,,0,0,0,6,201,,0,,0.00,1,,,,0,0,0,7,201,,0,,0.00,1,,,,0,0,0,8
