participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8_3.1.player.id_in_group,GoR_8_3.1.player.guess,GoR_8_3.1.player.is_winner,GoR_8_3.1.player.strategy_guess,GoR_8_3.1.player.payoff,GoR_8_3.1.group.id_in_subsession,GoR_8_3.1.group.two_thirds_avg,GoR_8_3.1.group.best_guess,GoR_8_3.1.group.num_winners,GoR_8_3.1.group.high,GoR_8_3.1.group.split,GoR_8_3.1.group.timeout,GoR_8_3.1.subsession.round_number,GoR_8_3.2.player.id_in_group,GoR_8_3.2.player.guess,GoR_8_3.2.player.is_winner,GoR_8_3.2.player.strategy_guess,GoR_8_3.2.player.payoff,GoR_8_3.2.group.id_in_subsession,GoR_8_3.2.group.two_thirds_avg,GoR_8_3.2.group.best_guess,GoR_8_3.2.group.num_winners,GoR_8_3.2.group.high,GoR_8_3.2.group.split,GoR_8_3.2.group.timeout,GoR_8_3.2.subsession.round_number,GoR_8_3.3.player.id_in_group,GoR_8_3.3.player.guess,GoR_8_3.3.player.is_winner,GoR_8_3.3.player.strategy_guess,GoR_8_3.3.player.payoff,GoR_8_3.3.group.id_in_subsession,GoR_8_3.3.group.two_thirds_avg,GoR_8_3.3.group.best_guess,GoR_8_3.3.group.num_winners,GoR_8_3.3.group.high,GoR_8_3.3.group.split,GoR_8_3.3.group.timeout,GoR_8_3.3.subsession.round_number,GoR_8_3.4.player.id_in_group,GoR_8_3.4.player.guess,GoR_8_3.4.player.is_winner,GoR_8_3.4.player.strategy_guess,GoR_8_3.4.player.payoff,GoR_8_3.4.group.id_in_subsession,GoR_8_3.4.group.two_thirds_avg,GoR_8_3.4.group.best_guess,GoR_8_3.4.group.num_winners,GoR_8_3.4.group.high,GoR_8_3.4.group.split,GoR_8_3.4.group.timeout,GoR_8_3.4.subsession.round_number,GoR_8_3.5.player.id_in_group,GoR_8_3.5.player.guess,GoR_8_3.5.player.is_winner,GoR_8_3.5.player.strategy_guess,GoR_8_3.5.player.payoff,GoR_8_3.5.group.id_in_subsession,GoR_8_3.5.group.two_thirds_avg,GoR_8_3.5.group.best_guess,GoR_8_3.5.group.num_winners,GoR_8_3.5.group.high,GoR_8_3.5.group.split,GoR_8_3.5.group.timeout,GoR_8_3.5.subsession.round_number,GoR_8_3.6.player.id_in_group,GoR_8_3.6.player.guess,GoR_8_3.6.player.is_winner,GoR_8_3.6.player.strategy_guess,GoR_8_3.6.player.payoff,GoR_8_3.6.group.id_in_subsession,GoR_8_3.6.group.two_thirds_avg,GoR_8_3.6.group.best_guess,GoR_8_3.6.group.num_winners,GoR_8_3.6.group.high,GoR_8_3.6.group.split,GoR_8_3.6.group.timeout,GoR_8_3.6.subsession.round_number,GoR_8_3.7.player.id_in_group,GoR_8_3.7.player.guess,GoR_8_3.7.player.is_winner,GoR_8_3.7.player.strategy_guess,GoR_8_3.7.player.payoff,GoR_8_3.7.group.id_in_subsession,GoR_8_3.7.group.two_thirds_avg,GoR_8_3.7.group.best_guess,GoR_8_3.7.group.num_winners,GoR_8_3.7.group.high,GoR_8_3.7.group.split,GoR_8_3.7.group.timeout,GoR_8_3.7.subsession.round_number,GoR_8_3.8.player.id_in_group,GoR_8_3.8.player.guess,GoR_8_3.8.player.is_winner,GoR_8_3.8.player.strategy_guess,GoR_8_3.8.player.payoff,GoR_8_3.8.group.id_in_subsession,GoR_8_3.8.group.two_thirds_avg,GoR_8_3.8.group.best_guess,GoR_8_3.8.group.num_winners,GoR_8_3.8.group.high,GoR_8_3.8.group.split,GoR_8_3.8.group.timeout,GoR_8_3.8.subsession.round_number
323,d5hwb38o,,0,72,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:07:10.474924+00:00,1,A1QL2WQXXJNFB2,37FMASSAYDAR29KCPNEZJKJCDNPBI0,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,323,1,0,0.00,1,1,323,0,0,0.00,1,2,323,0,0,0.00,1,3,323,0,0,0.00,1,4,323,0,0,0.00,1,5,323,0,0,0.00,1,6,323,0,0,0.00,1,7,323,0,0,0.00,1,8,2,89,0,,0.00,36,,,,1,0,1,1,2,,0,,0.00,36,,,,1,0,1,2,2,,0,,0.00,36,,,,1,0,1,3,2,,0,,0.00,36,,,,1,0,1,4,2,,0,,0.00,36,,,,1,0,1,5,2,,0,,0.00,36,,,,1,0,1,6,2,,0,,0.00,36,,,,1,0,1,7,2,,0,,0.00,36,,,,1,0,1,8
324,f69bx0vi,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 14:07:11.011509+00:00,1,AVUTKN1N2TIF4,38JBBYETQPTV15XHEPELQRFEB21E4O,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,324,0,1,0.00,1,1,324,0,0,0.00,1,2,324,0,0,0.00,1,3,324,0,0,0.00,1,4,324,0,0,0.00,1,5,324,0,0,0.00,1,6,324,0,0,0.00,1,7,324,0,0,0.00,1,8,324,,0,,0.00,1,,,,0,0,0,1,324,,0,,0.00,1,,,,0,0,0,2,324,,0,,0.00,1,,,,0,0,0,3,324,,0,,0.00,1,,,,0,0,0,4,324,,0,,0.00,1,,,,0,0,0,5,324,,0,,0.00,1,,,,0,0,0,6,324,,0,,0.00,1,,,,0,0,0,7,324,,0,,0.00,1,,,,0,0,0,8
325,yozwdcr1,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 14:07:11.443570+00:00,1,AF8OT1W25HEM7,33C7UALJVMHX05Q7E49J0JCPOFT18Z,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,325,0,1,0.00,1,1,325,0,0,0.00,1,2,325,0,0,0.00,1,3,325,0,0,0.00,1,4,325,0,0,0.00,1,5,325,0,0,0.00,1,6,325,0,0,0.00,1,7,325,0,0,0.00,1,8,325,,0,,0.00,1,,,,0,0,0,1,325,,0,,0.00,1,,,,0,0,0,2,325,,0,,0.00,1,,,,0,0,0,3,325,,0,,0.00,1,,,,0,0,0,4,325,,0,,0.00,1,,,,0,0,0,5,325,,0,,0.00,1,,,,0,0,0,6,325,,0,,0.00,1,,,,0,0,0,7,325,,0,,0.00,1,,,,0,0,0,8
326,8wd9ndpi,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:07:14.774776+00:00,1,A26PZFTBPEJZW1,3OS46CRSLGIQI3NHS3WANTNE7OA6V7,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,326,1,0,0.00,1,1,326,0,0,0.00,1,2,326,0,0,0.00,1,3,326,0,0,0.00,1,4,326,0,0,0.00,1,5,326,0,0,0.00,1,6,326,0,0,0.00,1,7,326,0,0,0.00,1,8,1,100,0,,0.00,36,,,,1,0,1,1,1,,0,,0.00,36,,,,1,0,1,2,1,,0,,0.00,36,,,,1,0,1,3,1,,0,,0.00,36,,,,1,0,1,4,1,,0,,0.00,36,,,,1,0,1,5,1,,0,,0.00,36,,,,1,0,1,6,1,,0,,0.00,36,,,,1,0,1,7,1,,0,I choose 100 because if everyone choose the same number we would all win. ,0.00,36,,,,1,0,1,8
327,zdxk4qwe,,0,72,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:07:35.545127+00:00,1,A1EFPDIMW8ACZ0,3Z7ISHFUH1EUV1BFMFIBSDW11U68ZV,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,327,1,0,0.00,1,1,327,0,0,0.00,1,2,327,0,0,0.00,1,3,327,0,0,0.00,1,4,327,0,0,0.00,1,5,327,0,0,0.00,1,6,327,0,0,0.00,1,7,327,0,0,0.00,1,8,8,75,0,,0.00,36,,,,1,0,1,1,8,,0,,0.00,36,,,,1,0,1,2,8,,0,,0.00,36,,,,1,0,1,3,8,,0,,0.00,36,,,,1,0,1,4,8,,0,,0.00,36,,,,1,0,1,5,8,,0,,0.00,36,,,,1,0,1,6,8,,0,,0.00,36,,,,1,0,1,7,8,,0,,0.00,36,,,,1,0,1,8
328,yajqjn50,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:07:47.331775+00:00,1,A31K4ASJODLAFM,3GU1KF0O4JKJJV7G2I4JSHKOZ1KBPC,0.40,$2.40,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,328,1,0,0.00,1,1,328,0,0,0.00,1,2,328,0,0,0.00,1,3,328,0,0,0.00,1,4,328,0,0,0.00,1,5,328,0,0,0.00,1,6,328,0,0,0.00,1,7,328,0,0,0.00,1,8,1,60,0,,0.00,37,32.08,34,1,0,0,0,1,1,30,0,,0.00,37,31.33,32,1,0,0,0,2,1,20,0,,0.00,37,26.92,30,1,0,0,0,3,1,20,1,,0.20,37,20.33,20,1,0,0,0,4,1,20,0,,0.00,37,15.67,15,1,0,0,0,5,1,13,1,,0.13,37,12.25,13,1,0,0,0,6,1,12,0,,0.00,37,8.92,10,4,0,0,0,7,1,7,1,"Guessing somewhat lower than the previous average based on the evidence that several players consistently guessed around the number of the prior average, thus consistently lowering the average.",0.07,37,7.67,7,2,0,0,0,8
329,2ke29o2f,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:07:51.120691+00:00,1,A2H0CQBTAZUBZI,33FOTY3KEN4ZC8GKVGPO2588E6E1C5,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,329,1,0,0.00,1,1,329,0,0,0.00,1,2,329,0,0,0.00,1,3,329,0,0,0.00,1,4,329,0,0,0.00,1,5,329,0,0,0.00,1,6,329,0,0,0.00,1,7,329,0,0,0.00,1,8,4,50,0,,0.00,36,,,,1,0,1,1,4,,0,,0.00,36,,,,1,0,1,2,4,,0,,0.00,36,,,,1,0,1,3,4,,0,,0.00,36,,,,1,0,1,4,4,,0,,0.00,36,,,,1,0,1,5,4,,0,,0.00,36,,,,1,0,1,6,4,,0,,0.00,36,,,,1,0,1,7,4,,0,"Well, since I only got to play for one round, I didn't really develop a strategy. I just went for the number right int he middle (50).",0.00,36,,,,1,0,1,8
330,e8hqcz6i,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:06.320159+00:00,1,A377LTGWJKY2IW,304SM51WA4NGWNN8UZ8DNMPZMLRBSS,0.34,$2.34,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,330,1,0,0.00,1,1,330,0,0,0.00,1,2,330,0,0,0.00,1,3,330,0,0,0.00,1,4,330,0,0,0.00,1,5,330,0,0,0.00,1,6,330,0,0,0.00,1,7,330,0,0,0.00,1,8,2,34,1,,0.34,37,32.08,34,1,0,0,0,1,2,72,0,,0.00,37,31.33,32,1,0,0,0,2,2,23,0,,0.00,37,26.92,30,1,0,0,0,3,2,43,0,,0.00,37,20.33,20,1,0,0,0,4,2,34,0,,0.00,37,15.67,15,1,0,0,0,5,2,19,0,,0.00,37,12.25,13,1,0,0,0,6,2,7,0,,0.00,37,8.92,10,4,0,0,0,7,2,11,0,I started just using a random number but then the chosen numbers seemed to be getting lower and lower so I kept lowering my guess. ,0.00,37,7.67,7,2,0,0,0,8
331,aadv7axm,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:15.244069+00:00,1,A11EF6L798V32H,3Q5C1WP23NKEDN75G62GOZ2YMPS15X,0.10,$2.10,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,331,1,0,0.00,1,1,331,0,0,0.00,1,2,331,0,0,0.00,1,3,331,0,0,0.00,1,4,331,0,0,0.00,1,5,331,0,0,0.00,1,6,331,0,0,0.00,1,7,331,0,0,0.00,1,8,3,40,0,,0.00,37,32.08,34,1,0,0,0,1,3,30,0,,0.00,37,31.33,32,1,0,0,0,2,3,35,0,,0.00,37,26.92,30,1,0,0,0,3,3,30,0,,0.00,37,20.33,20,1,0,0,0,4,3,20,0,,0.00,37,15.67,15,1,0,0,0,5,3,25,0,,0.00,37,12.25,13,1,0,0,0,6,3,10,1,,0.10,37,8.92,10,4,0,0,0,7,3,12,0,I tried to stick close to the same numbers while also being aware of what the other players chose as well.,0.00,37,7.67,7,2,0,0,0,8
332,tyv3do2d,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:17.181294+00:00,1,A339I8W36KWS4Q,386PBUZZXGGZATQUYIOT9OUH2WSLJ9,0.10,$2.10,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,332,1,0,0.00,1,1,332,0,0,0.00,1,2,332,0,0,0.00,1,3,332,0,0,0.00,1,4,332,0,0,0.00,1,5,332,0,0,0.00,1,6,332,0,0,0.00,1,7,332,0,0,0.00,1,8,4,60,0,,0.00,37,32.08,34,1,0,0,0,1,4,70,0,,0.00,37,31.33,32,1,0,0,0,2,4,90,0,,0.00,37,26.92,30,1,0,0,0,3,4,30,0,,0.00,37,20.33,20,1,0,0,0,4,4,20,0,,0.00,37,15.67,15,1,0,0,0,5,4,10,0,,0.00,37,12.25,13,1,0,0,0,6,4,10,1,,0.10,37,8.92,10,4,0,0,0,7,4,10,0,Just go adjust the number to be closer to the average of the last round.,0.00,37,7.67,7,2,0,0,0,8
333,tmnhuj30,,0,17,72,GoR_8_3,1,WaitForPartnersPage,172.16.176.137,2018-02-12 14:08:23.049079+00:00,1,A1PEUJ23G02GUZ,3TR2532VIQDHR8NNBEIRK5CKC12J6Y,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,333,1,0,0.00,1,1,333,0,0,0.00,1,2,333,0,0,0.00,1,3,333,0,0,0.00,1,4,333,0,0,0.00,1,5,333,0,0,0.00,1,6,333,0,0,0.00,1,7,333,0,0,0.00,1,8,333,,0,,0.00,1,,,,0,0,0,1,333,,0,,0.00,1,,,,0,0,0,2,333,,0,,0.00,1,,,,0,0,0,3,333,,0,,0.00,1,,,,0,0,0,4,333,,0,,0.00,1,,,,0,0,0,5,333,,0,,0.00,1,,,,0,0,0,6,333,,0,,0.00,1,,,,0,0,0,7,333,,0,,0.00,1,,,,0,0,0,8
334,28a623xv,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:23.514686+00:00,1,AI9QOT5C5DN1P,3R6P78PK7LUD248YZL5HY2CI4HXGT3,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,334,1,0,0.00,1,1,334,0,0,0.00,1,2,334,0,0,0.00,1,3,334,0,0,0.00,1,4,334,0,0,0.00,1,5,334,0,0,0.00,1,6,334,0,0,0.00,1,7,334,0,0,0.00,1,8,5,54,0,,0.00,37,32.08,34,1,0,0,0,1,5,67,0,,0.00,37,31.33,32,1,0,0,0,2,5,62,0,,0.00,37,26.92,30,1,0,0,0,3,5,43,0,,0.00,37,20.33,20,1,0,0,0,4,5,34,0,,0.00,37,15.67,15,1,0,0,0,5,5,39,0,,0.00,37,12.25,13,1,0,0,0,6,5,33,0,,0.00,37,8.92,10,4,0,0,0,7,5,29,0,I tried to stay in the 30's but it didn't seem to work well.,0.00,37,7.67,7,2,0,0,0,8
335,mapp9mtu,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:25.842088+00:00,1,A3DRYZ95VDUDK,3Z4GS9HPNWT7BD0QTFYMNT77GHN77F,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,335,1,0,0.00,1,1,335,0,0,0.00,1,2,335,0,0,0.00,1,3,335,0,0,0.00,1,4,335,0,0,0.00,1,5,335,0,0,0.00,1,6,335,0,0,0.00,1,7,335,0,0,0.00,1,8,1,30,0,,0.00,38,,,,1,1,1,1,1,,0,,0.00,38,,,,1,1,1,2,1,,0,,0.00,38,,,,1,1,1,3,1,,0,,0.00,38,,,,1,1,1,4,1,,0,,0.00,38,,,,1,1,1,5,1,,0,,0.00,38,,,,1,1,1,6,1,,0,,0.00,38,,,,1,1,1,7,1,,0,I started out by using the example as my guess thinking that others would do the same.,0.00,38,,,,1,1,1,8
336,5z7fyi4w,,0,72,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:28.131437+00:00,1,ASFKMC1B978NT,33C7UALJVMHX05Q7E49J0JCPOFT18Z,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,336,1,0,0.00,1,1,336,0,0,0.00,1,2,336,0,0,0.00,1,3,336,0,0,0.00,1,4,336,0,0,0.00,1,5,336,0,0,0.00,1,6,336,0,0,0.00,1,7,336,0,0,0.00,1,8,2,0,0,,0.00,38,,,,1,1,1,1,2,,0,,0.00,38,,,,1,1,1,2,2,,0,,0.00,38,,,,1,1,1,3,2,,0,,0.00,38,,,,1,1,1,4,2,,0,,0.00,38,,,,1,1,1,5,2,,0,,0.00,38,,,,1,1,1,6,2,,0,,0.00,38,,,,1,1,1,7,2,,0,,0.00,38,,,,1,1,1,8
337,iwz0bye2,,0,72,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:08:29.727166+00:00,1,A1DL3NEZFY4V4E,3QBD8R3Z222HDWA683HHV39SF474OI,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,337,1,0,0.00,1,1,337,0,0,0.00,1,2,337,0,0,0.00,1,3,337,0,0,0.00,1,4,337,0,0,0.00,1,5,337,0,0,0.00,1,6,337,0,0,0.00,1,7,337,0,0,0.00,1,8,3,0,0,,0.00,38,,,,1,1,1,1,3,,0,,0.00,38,,,,1,1,1,2,3,,0,,0.00,38,,,,1,1,1,3,3,,0,,0.00,38,,,,1,1,1,4,3,,0,,0.00,38,,,,1,1,1,5,3,,0,,0.00,38,,,,1,1,1,6,3,,0,,0.00,38,,,,1,1,1,7,3,,0,,0.00,38,,,,1,1,1,8
338,76gb5tcl,,0,71,72,GoR_8_3,8,FinalResultsAndDebrief,172.16.176.137,2018-02-12 14:08:52.300886+00:00,1,A1TK59MNZVV3DJ,3SBEHTYCWOMNFHDNZFSJRVHDYW7IYM,0.32,$2.32,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,338,1,0,0.00,1,1,338,0,0,0.00,1,2,338,0,0,0.00,1,3,338,0,0,0.00,1,4,338,0,0,0.00,1,5,338,0,0,0.00,1,6,338,0,0,0.00,1,7,338,0,0,0.00,1,8,6,47,0,,0.00,37,32.08,34,1,0,0,0,1,6,35,0,,0.00,37,31.33,32,1,0,0,0,2,6,31,0,,0.00,37,26.92,30,1,0,0,0,3,6,21,0,,0.00,37,20.33,20,1,0,0,0,4,6,15,1,,0.15,37,15.67,15,1,0,0,0,5,6,11,0,,0.00,37,12.25,13,1,0,0,0,6,6,10,1,,0.10,37,8.92,10,4,0,0,0,7,6,7,1,,0.07,37,7.67,7,2,0,0,0,8
339,qyinyt3u,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:09:03.253804+00:00,1,A1UR1251ID43N5,32Q90QCQ1T4GF7MKZH11X84A8OREKE,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,339,1,0,0.00,1,1,339,0,0,0.00,1,2,339,0,0,0.00,1,3,339,0,0,0.00,1,4,339,0,0,0.00,1,5,339,0,0,0.00,1,6,339,0,0,0.00,1,7,339,0,0,0.00,1,8,4,23,0,,0.00,38,,,,1,1,1,1,4,,0,,0.00,38,,,,1,1,1,2,4,,0,,0.00,38,,,,1,1,1,3,4,,0,,0.00,38,,,,1,1,1,4,4,,0,,0.00,38,,,,1,1,1,5,4,,0,,0.00,38,,,,1,1,1,6,4,,0,,0.00,38,,,,1,1,1,7,4,,0,I did not have a strategy I just used my favorite number between 1 and 100. ,0.00,38,,,,1,1,1,8
340,gm37mqy2,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:09:16.109007+00:00,1,A3QR2AJVELBX7W,3QIYRE09Y40I3CDBK6Y2IG2KDAS1NN,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,340,1,0,0.00,1,1,340,0,0,0.00,1,2,340,0,0,0.00,1,3,340,0,0,0.00,1,4,340,0,0,0.00,1,5,340,0,0,0.00,1,6,340,0,0,0.00,1,7,340,0,0,0.00,1,8,5,50,0,,0.00,38,,,,1,1,1,1,5,,0,,0.00,38,,,,1,1,1,2,5,,0,,0.00,38,,,,1,1,1,3,5,,0,,0.00,38,,,,1,1,1,4,5,,0,,0.00,38,,,,1,1,1,5,5,,0,,0.00,38,,,,1,1,1,6,5,,0,,0.00,38,,,,1,1,1,7,5,,0,"I chose a number in the middle (50), assuming it was a better chance of being near 2/3 of the average.",0.00,38,,,,1,1,1,8
341,ij2dzgsc,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:09:37.505640+00:00,1,A8UOBTI0KLCGQ,38F5OAUN5OV442626OKYE6W1UKJH7R,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,341,1,0,0.00,1,1,341,0,0,0.00,1,2,341,0,0,0.00,1,3,341,0,0,0.00,1,4,341,0,0,0.00,1,5,341,0,0,0.00,1,6,341,0,0,0.00,1,7,341,0,0,0.00,1,8,6,40,0,,0.00,38,,,,1,1,1,1,6,,0,,0.00,38,,,,1,1,1,2,6,,0,,0.00,38,,,,1,1,1,3,6,,0,,0.00,38,,,,1,1,1,4,6,,0,,0.00,38,,,,1,1,1,5,6,,0,,0.00,38,,,,1,1,1,6,6,,0,,0.00,38,,,,1,1,1,7,6,,0,I guessed lower than what I thought my teammates would guess.,0.00,38,,,,1,1,1,8
342,hj619qo3,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:09:44.247492+00:00,1,A3HVFSD8K94SOR,37TRT2X24RANXK4I75ZZVLYCQ2EJBK,0.40,$2.40,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,342,1,0,0.00,1,1,342,0,0,0.00,1,2,342,0,0,0.00,1,3,342,0,0,0.00,1,4,342,0,0,0.00,1,5,342,0,0,0.00,1,6,342,0,0,0.00,1,7,342,0,0,0.00,1,8,7,40,0,,0.00,37,32.08,34,1,0,0,0,1,7,40,0,,0.00,37,31.33,32,1,0,0,0,2,7,30,1,,0.30,37,26.92,30,1,0,0,0,3,7,27,0,,0.00,37,20.33,20,1,0,0,0,4,7,20,0,,0.00,37,15.67,15,1,0,0,0,5,7,10,0,,0.00,37,12.25,13,1,0,0,0,6,7,10,1,,0.10,37,8.92,10,4,0,0,0,7,7,5,0,"I had no strategy, but it appears the numbers kept going down. ",0.00,37,7.67,7,2,0,0,0,8
343,5de3iowj,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 14:09:49.645246+00:00,1,A3FY7A6Z3EVNRX,3TR2532VIQDHR8NNBEIRK5CKC12J6Y,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,343,1,0,0.00,1,1,343,0,0,0.00,1,2,343,0,0,0.00,1,3,343,0,0,0.00,1,4,343,0,0,0.00,1,5,343,0,0,0.00,1,6,343,0,0,0.00,1,7,343,0,0,0.00,1,8,7,45,0,,0.00,38,,,,1,1,1,1,7,,0,,0.00,38,,,,1,1,1,2,7,,0,,0.00,38,,,,1,1,1,3,7,,0,,0.00,38,,,,1,1,1,4,7,,0,,0.00,38,,,,1,1,1,5,7,,0,,0.00,38,,,,1,1,1,6,7,,0,,0.00,38,,,,1,1,1,7,7,,0,used logical guess,0.00,38,,,,1,1,1,8
