participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8.1.player.id_in_group,GoR_8.1.player.guess,GoR_8.1.player.is_winner,GoR_8.1.player.strategy_guess,GoR_8.1.player.timeout,GoR_8.1.player.payoff,GoR_8.1.group.id_in_subsession,GoR_8.1.group.two_thirds_avg,GoR_8.1.group.best_guess,GoR_8.1.group.num_winners,GoR_8.1.group.high_info,GoR_8.1.group.split,GoR_8.1.subsession.round_number,GoR_8.2.player.id_in_group,GoR_8.2.player.guess,GoR_8.2.player.is_winner,GoR_8.2.player.strategy_guess,GoR_8.2.player.timeout,GoR_8.2.player.payoff,GoR_8.2.group.id_in_subsession,GoR_8.2.group.two_thirds_avg,GoR_8.2.group.best_guess,GoR_8.2.group.num_winners,GoR_8.2.group.high_info,GoR_8.2.group.split,GoR_8.2.subsession.round_number,GoR_8.3.player.id_in_group,GoR_8.3.player.guess,GoR_8.3.player.is_winner,GoR_8.3.player.strategy_guess,GoR_8.3.player.timeout,GoR_8.3.player.payoff,GoR_8.3.group.id_in_subsession,GoR_8.3.group.two_thirds_avg,GoR_8.3.group.best_guess,GoR_8.3.group.num_winners,GoR_8.3.group.high_info,GoR_8.3.group.split,GoR_8.3.subsession.round_number,GoR_8.4.player.id_in_group,GoR_8.4.player.guess,GoR_8.4.player.is_winner,GoR_8.4.player.strategy_guess,GoR_8.4.player.timeout,GoR_8.4.player.payoff,GoR_8.4.group.id_in_subsession,GoR_8.4.group.two_thirds_avg,GoR_8.4.group.best_guess,GoR_8.4.group.num_winners,GoR_8.4.group.high_info,GoR_8.4.group.split,GoR_8.4.subsession.round_number,GoR_8.5.player.id_in_group,GoR_8.5.player.guess,GoR_8.5.player.is_winner,GoR_8.5.player.strategy_guess,GoR_8.5.player.timeout,GoR_8.5.player.payoff,GoR_8.5.group.id_in_subsession,GoR_8.5.group.two_thirds_avg,GoR_8.5.group.best_guess,GoR_8.5.group.num_winners,GoR_8.5.group.high_info,GoR_8.5.group.split,GoR_8.5.subsession.round_number,GoR_8.6.player.id_in_group,GoR_8.6.player.guess,GoR_8.6.player.is_winner,GoR_8.6.player.strategy_guess,GoR_8.6.player.timeout,GoR_8.6.player.payoff,GoR_8.6.group.id_in_subsession,GoR_8.6.group.two_thirds_avg,GoR_8.6.group.best_guess,GoR_8.6.group.num_winners,GoR_8.6.group.high_info,GoR_8.6.group.split,GoR_8.6.subsession.round_number,GoR_8.7.player.id_in_group,GoR_8.7.player.guess,GoR_8.7.player.is_winner,GoR_8.7.player.strategy_guess,GoR_8.7.player.timeout,GoR_8.7.player.payoff,GoR_8.7.group.id_in_subsession,GoR_8.7.group.two_thirds_avg,GoR_8.7.group.best_guess,GoR_8.7.group.num_winners,GoR_8.7.group.high_info,GoR_8.7.group.split,GoR_8.7.subsession.round_number,GoR_8.8.player.id_in_group,GoR_8.8.player.guess,GoR_8.8.player.is_winner,GoR_8.8.player.strategy_guess,GoR_8.8.player.timeout,GoR_8.8.player.payoff,GoR_8.8.group.id_in_subsession,GoR_8.8.group.two_thirds_avg,GoR_8.8.group.best_guess,GoR_8.8.group.num_winners,GoR_8.8.group.high_info,GoR_8.8.group.split,GoR_8.8.subsession.round_number
32,dqkuq95q,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.302724+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,32,0,1,0.00,1,1,32,0,0,0.00,1,2,32,0,0,0.00,1,3,32,0,0,0.00,1,4,32,0,0,0.00,1,5,32,0,0,0.00,1,6,32,0,0,0.00,1,7,32,0,0,0.00,1,8,4,0,0,,1,0.00,4,18.0,27,1,1,0,1,4,0,1,,1,0.00,4,11.0,0,4,1,0,2,4,0,1,,1,0.00,4,6.58,0,4,1,0,3,4,0,0,,1,0.00,4,6.42,5,2,1,0,4,4,0,1,,1,0.00,4,1.33,0,5,1,0,5,4,0,1,,1,0.00,4,0.5,0,6,1,0,6,4,0,1,,1,0.00,4,0.25,0,6,1,0,7,4,0,1,,1,0.00,4,0.17,0,6,1,0,8
33,8q11n9h9,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.329330+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,33,0,1,0.00,1,1,33,0,0,0.00,1,2,33,0,0,0.00,1,3,33,0,0,0.00,1,4,33,0,0,0.00,1,5,33,0,0,0.00,1,6,33,0,0,0.00,1,7,33,0,0,0.00,1,8,5,0,1,,1,0.00,5,10.5,0,6,0,1,1,5,0,1,,1,0.00,5,7.92,0,6,0,1,2,5,0,1,,1,0.00,5,5.42,0,6,0,1,3,5,0,0,,1,0.00,5,5.42,5,1,0,1,4,5,0,1,,1,0.00,5,3.08,0,6,0,1,5,5,0,1,,1,0.00,5,0.08,0,7,0,1,6,5,0,1,,1,0.00,5,0.42,0,7,0,1,7,5,0,1,,1,0.00,5,0.08,0,7,0,1,8
34,82r38vzq,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.354908+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,34,0,1,0.00,1,1,34,0,0,0.00,1,2,34,0,0,0.00,1,3,34,0,0,0.00,1,4,34,0,0,0.00,1,5,34,0,0,0.00,1,6,34,0,0,0.00,1,7,34,0,0,0.00,1,8,2,0,1,,1,0.00,5,10.5,0,6,0,1,1,2,0,1,,1,0.00,5,7.92,0,6,0,1,2,2,0,1,,1,0.00,5,5.42,0,6,0,1,3,2,0,0,,1,0.00,5,5.42,5,1,0,1,4,2,0,1,,1,0.00,5,3.08,0,6,0,1,5,2,0,1,,1,0.00,5,0.08,0,7,0,1,6,2,0,1,,1,0.00,5,0.42,0,7,0,1,7,2,0,1,,1,0.00,5,0.08,0,7,0,1,8
35,b1njczqc,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.381351+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,35,0,1,0.00,1,1,35,0,0,0.00,1,2,35,0,0,0.00,1,3,35,0,0,0.00,1,4,35,0,0,0.00,1,5,35,0,0,0.00,1,6,35,0,0,0.00,1,7,35,0,0,0.00,1,8,6,0,1,,1,0.00,5,10.5,0,6,0,1,1,6,0,1,,1,0.00,5,7.92,0,6,0,1,2,6,0,1,,1,0.00,5,5.42,0,6,0,1,3,6,0,0,,1,0.00,5,5.42,5,1,0,1,4,6,0,1,,1,0.00,5,3.08,0,6,0,1,5,6,0,1,,1,0.00,5,0.08,0,7,0,1,6,6,0,1,,1,0.00,5,0.42,0,7,0,1,7,6,0,1,,1,0.00,5,0.08,0,7,0,1,8
36,3n0sw5qt,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.406494+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,36,0,1,0.00,1,1,36,0,0,0.00,1,2,36,0,0,0.00,1,3,36,0,0,0.00,1,4,36,0,0,0.00,1,5,36,0,0,0.00,1,6,36,0,0,0.00,1,7,36,0,0,0.00,1,8,3,0,1,,1,0.00,5,10.5,0,6,0,1,1,3,0,1,,1,0.00,5,7.92,0,6,0,1,2,3,0,1,,1,0.00,5,5.42,0,6,0,1,3,3,0,0,,1,0.00,5,5.42,5,1,0,1,4,3,0,1,,1,0.00,5,3.08,0,6,0,1,5,3,0,1,,1,0.00,5,0.08,0,7,0,1,6,3,0,1,,1,0.00,5,0.42,0,7,0,1,7,3,0,1,,1,0.00,5,0.08,0,7,0,1,8
37,k7n6h1pj,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.430691+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,37,0,1,0.00,1,1,37,0,0,0.00,1,2,37,0,0,0.00,1,3,37,0,0,0.00,1,4,37,0,0,0.00,1,5,37,0,0,0.00,1,6,37,0,0,0.00,1,7,37,0,0,0.00,1,8,8,0,1,,1,0.00,5,10.5,0,6,0,1,1,8,0,1,,1,0.00,5,7.92,0,6,0,1,2,8,0,1,,1,0.00,5,5.42,0,6,0,1,3,8,0,0,,1,0.00,5,5.42,5,1,0,1,4,8,0,1,,1,0.00,5,3.08,0,6,0,1,5,8,0,1,,1,0.00,5,0.08,0,7,0,1,6,8,0,1,,1,0.00,5,0.42,0,7,0,1,7,8,0,1,,1,0.00,5,0.08,0,7,0,1,8
38,dgub9t4l,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.455071+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,38,0,1,0.00,1,1,38,0,0,0.00,1,2,38,0,0,0.00,1,3,38,0,0,0.00,1,4,38,0,0,0.00,1,5,38,0,0,0.00,1,6,38,0,0,0.00,1,7,38,0,0,0.00,1,8,1,0,1,,1,0.00,5,10.5,0,6,0,1,1,1,0,1,,1,0.00,5,7.92,0,6,0,1,2,1,0,1,,1,0.00,5,5.42,0,6,0,1,3,1,0,0,,1,0.00,5,5.42,5,1,0,1,4,1,0,1,,1,0.00,5,3.08,0,6,0,1,5,1,0,1,,1,0.00,5,0.08,0,7,0,1,6,1,0,1,,1,0.00,5,0.42,0,7,0,1,7,1,0,1,,1,0.00,5,0.08,0,7,0,1,8
39,edxivhrj,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.480635+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,39,0,1,0.00,1,1,39,0,0,0.00,1,2,39,0,0,0.00,1,3,39,0,0,0.00,1,4,39,0,0,0.00,1,5,39,0,0,0.00,1,6,39,0,0,0.00,1,7,39,0,0,0.00,1,8,4,0,1,,1,0.00,6,0.0,0,8,0,0,1,4,0,1,,1,0.00,6,0.0,0,8,0,0,2,4,0,1,,1,0.00,6,0.0,0,8,0,0,3,4,0,1,,1,0.00,6,0.0,0,8,0,0,4,4,0,1,,1,0.00,6,0.0,0,8,0,0,5,4,0,1,,1,0.00,6,0.0,0,8,0,0,6,4,0,1,,1,0.00,6,0.0,0,8,0,0,7,4,0,1,,1,0.00,6,0.0,0,8,0,0,8
40,iic063vi,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.507397+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,40,0,1,0.00,1,1,40,0,0,0.00,1,2,40,0,0,0.00,1,3,40,0,0,0.00,1,4,40,0,0,0.00,1,5,40,0,0,0.00,1,6,40,0,0,0.00,1,7,40,0,0,0.00,1,8,5,0,1,,1,0.00,6,0.0,0,8,0,0,1,5,0,1,,1,0.00,6,0.0,0,8,0,0,2,5,0,1,,1,0.00,6,0.0,0,8,0,0,3,5,0,1,,1,0.00,6,0.0,0,8,0,0,4,5,0,1,,1,0.00,6,0.0,0,8,0,0,5,5,0,1,,1,0.00,6,0.0,0,8,0,0,6,5,0,1,,1,0.00,6,0.0,0,8,0,0,7,5,0,1,,1,0.00,6,0.0,0,8,0,0,8
41,nce25ato,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.532934+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,41,0,1,0.00,1,1,41,0,0,0.00,1,2,41,0,0,0.00,1,3,41,0,0,0.00,1,4,41,0,0,0.00,1,5,41,0,0,0.00,1,6,41,0,0,0.00,1,7,41,0,0,0.00,1,8,6,0,1,,1,0.00,6,0.0,0,8,0,0,1,6,0,1,,1,0.00,6,0.0,0,8,0,0,2,6,0,1,,1,0.00,6,0.0,0,8,0,0,3,6,0,1,,1,0.00,6,0.0,0,8,0,0,4,6,0,1,,1,0.00,6,0.0,0,8,0,0,5,6,0,1,,1,0.00,6,0.0,0,8,0,0,6,6,0,1,,1,0.00,6,0.0,0,8,0,0,7,6,0,1,,1,0.00,6,0.0,0,8,0,0,8
42,nulnqfoc,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.557294+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,42,0,1,0.00,1,1,42,0,0,0.00,1,2,42,0,0,0.00,1,3,42,0,0,0.00,1,4,42,0,0,0.00,1,5,42,0,0,0.00,1,6,42,0,0,0.00,1,7,42,0,0,0.00,1,8,1,0,1,,1,0.00,6,0.0,0,8,0,0,1,1,0,1,,1,0.00,6,0.0,0,8,0,0,2,1,0,1,,1,0.00,6,0.0,0,8,0,0,3,1,0,1,,1,0.00,6,0.0,0,8,0,0,4,1,0,1,,1,0.00,6,0.0,0,8,0,0,5,1,0,1,,1,0.00,6,0.0,0,8,0,0,6,1,0,1,,1,0.00,6,0.0,0,8,0,0,7,1,0,1,,1,0.00,6,0.0,0,8,0,0,8
43,czfk15ir,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.582421+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,43,0,1,0.00,1,1,43,0,0,0.00,1,2,43,0,0,0.00,1,3,43,0,0,0.00,1,4,43,0,0,0.00,1,5,43,0,0,0.00,1,6,43,0,0,0.00,1,7,43,0,0,0.00,1,8,7,0,1,,1,0.00,6,0.0,0,8,0,0,1,7,0,1,,1,0.00,6,0.0,0,8,0,0,2,7,0,1,,1,0.00,6,0.0,0,8,0,0,3,7,0,1,,1,0.00,6,0.0,0,8,0,0,4,7,0,1,,1,0.00,6,0.0,0,8,0,0,5,7,0,1,,1,0.00,6,0.0,0,8,0,0,6,7,0,1,,1,0.00,6,0.0,0,8,0,0,7,7,0,1,,1,0.00,6,0.0,0,8,0,0,8
44,q1ks324v,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.607549+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,44,0,1,0.00,1,1,44,0,0,0.00,1,2,44,0,0,0.00,1,3,44,0,0,0.00,1,4,44,0,0,0.00,1,5,44,0,0,0.00,1,6,44,0,0,0.00,1,7,44,0,0,0.00,1,8,8,0,1,,1,0.00,6,0.0,0,8,0,0,1,8,0,1,,1,0.00,6,0.0,0,8,0,0,2,8,0,1,,1,0.00,6,0.0,0,8,0,0,3,8,0,1,,1,0.00,6,0.0,0,8,0,0,4,8,0,1,,1,0.00,6,0.0,0,8,0,0,5,8,0,1,,1,0.00,6,0.0,0,8,0,0,6,8,0,1,,1,0.00,6,0.0,0,8,0,0,7,8,0,1,,1,0.00,6,0.0,0,8,0,0,8
45,2b3tgy0j,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.632136+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,45,0,1,0.00,1,1,45,0,0,0.00,1,2,45,0,0,0.00,1,3,45,0,0,0.00,1,4,45,0,0,0.00,1,5,45,0,0,0.00,1,6,45,0,0,0.00,1,7,45,0,0,0.00,1,8,2,0,1,,1,0.00,6,0.0,0,8,0,0,1,2,0,1,,1,0.00,6,0.0,0,8,0,0,2,2,0,1,,1,0.00,6,0.0,0,8,0,0,3,2,0,1,,1,0.00,6,0.0,0,8,0,0,4,2,0,1,,1,0.00,6,0.0,0,8,0,0,5,2,0,1,,1,0.00,6,0.0,0,8,0,0,6,2,0,1,,1,0.00,6,0.0,0,8,0,0,7,2,0,1,,1,0.00,6,0.0,0,8,0,0,8
46,53kjdsca,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.657453+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,46,0,1,0.00,1,1,46,0,0,0.00,1,2,46,0,0,0.00,1,3,46,0,0,0.00,1,4,46,0,0,0.00,1,5,46,0,0,0.00,1,6,46,0,0,0.00,1,7,46,0,0,0.00,1,8,3,0,1,,1,0.00,6,0.0,0,8,0,0,1,3,0,1,,1,0.00,6,0.0,0,8,0,0,2,3,0,1,,1,0.00,6,0.0,0,8,0,0,3,3,0,1,,1,0.00,6,0.0,0,8,0,0,4,3,0,1,,1,0.00,6,0.0,0,8,0,0,5,3,0,1,,1,0.00,6,0.0,0,8,0,0,6,3,0,1,,1,0.00,6,0.0,0,8,0,0,7,3,0,1,,1,0.00,6,0.0,0,8,0,0,8
47,t97d2gtf,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.681639+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,47,0,1,0.00,1,1,47,0,0,0.00,1,2,47,0,0,0.00,1,3,47,0,0,0.00,1,4,47,0,0,0.00,1,5,47,0,0,0.00,1,6,47,0,0,0.00,1,7,47,0,0,0.00,1,8,7,0,1,,1,0.00,7,0.0,0,8,1,0,1,7,0,1,,1,0.00,7,0.17,0,7,1,0,2,7,0,1,,1,0.00,7,0.0,0,8,1,0,3,7,0,1,,1,0.00,7,0.0,0,8,1,0,4,7,0,1,,1,0.00,7,0.0,0,8,1,0,5,7,0,1,,1,0.00,7,0.0,0,8,1,0,6,7,0,1,,1,0.00,7,0.0,0,8,1,0,7,7,0,1,,1,0.00,7,0.0,0,8,1,0,8
48,ht4uqcrh,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.706273+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,48,0,1,0.00,1,1,48,0,0,0.00,1,2,48,0,0,0.00,1,3,48,0,0,0.00,1,4,48,0,0,0.00,1,5,48,0,0,0.00,1,6,48,0,0,0.00,1,7,48,0,0,0.00,1,8,8,0,1,,1,0.00,7,0.0,0,8,1,0,1,8,0,1,,1,0.00,7,0.17,0,7,1,0,2,8,0,1,,1,0.00,7,0.0,0,8,1,0,3,8,0,1,,1,0.00,7,0.0,0,8,1,0,4,8,0,1,,1,0.00,7,0.0,0,8,1,0,5,8,0,1,,1,0.00,7,0.0,0,8,1,0,6,8,0,1,,1,0.00,7,0.0,0,8,1,0,7,8,0,1,,1,0.00,7,0.0,0,8,1,0,8
